db_id_a	db_id_b	name_a	name_b	name_yi_a	name_yi_b	org_type_a	org_type_b	matched_fields	score	signal	type_match	linked_a	linked_b	suggested_action	suggested_keep	suggested_drop	reviewer_decision	reviewer_notes
255	824	George Beker Troupe	טרופּעס פֿון בעקער		טרופּעס פֿון בעקער	Traveling Company	traveling company	<surname>beker ~ <surname>בעקער	1.000	surname_phonetic	Y		ORG-C04667	REVIEW	824	255		
263	168	Groyse Teater	Casino Teater (previously Gilmore's)	גרויסע טעאַטער			Theatre	<surname>teater ~ <surname>teater	1.000	surname_trigram	N			REVIEW	168	263		
263	296	Groyse Teater	Kamer-teater	גרויסע טעאַטער	קאַמער-טעאַטער			<surname>teater ~ <surname>teater	1.000	surname_trigram	Y			REVIEW	263	296		
263	426	Groyse Teater	Unzer teater	גרויסע טעאַטער	אונזער טעאַטער			<surname>teater ~ <surname>teater	1.000	surname_trigram	Y		ORG-C00837	REVIEW	426	263		
264	486	Guzik Troupe	טרופּע פֿון גוזיק	גוזיקס טרופּע	גוזיק		Traveling Company	<surname>גוזיק ~ <surname>גוזיק	1.000	surname_trigram	N		ORG-C00034	REVIEW	486	264		
269	1069	Hart Troupe	סידני האַרט	האַרטס טרופּע	סידני האַרט		traveling company	<surname>הארט ~ <surname>הארט	1.000	surname_trigram	N		ORG-C01719	REVIEW	1069	269		
269	626	Hart Troupe	טרופּע פֿון האָרט	האַרטס טרופּע			Traveling Company	<surname>הארט ~ <surname>הארט	1.000	surname_trigram	N		ORG-C02054	REVIEW	626	269		
275	273	Hazomir (The Nightingale)	Hazamir				Musical organization	האַזאָמיר (די ניגטינגאַלע) ~ האַזאַמיר	1.000	trigram_full	N			REVIEW	273	275		
276	403	Hebrew Actors' Union (HAU)	The Hebrew Actors' Union (HAU)					Hebrew Actors' Union (HAU) ~ The Hebrew Actors' Union (HAU)	1.000	trigram_full	Y	ORG-C00203		MERGE	276	403		
291	1366	Jacob Spivakovski Troupe	טרוּפּע קאַמינסקי-ספּיוואַקאָווסקי		טרוּפּע קאַמינסקי-ספּיוואַקאָווסקי	Traveling Company	traveling company	<surname>ספיוואקאווסקי ~ <surname>ספיוואקאווסקי	1.000	surname_trigram	Y		ORG-C04038	REVIEW	1366	291		
291	304	Jacob Spivakovski Troupe	Krause-Spivakovski Troupe			Traveling Company	Traveling Company	<surname>spivakovski ~ <surname>spivakovski	1.000	surname_trigram	Y			REVIEW	291	304		
291	391	Jacob Spivakovski Troupe	Spivakovski Troupe			Traveling Company	Traveling Company	<surname>spivakovski ~ <surname>spivakovski	1.000	surname_trigram	Y		ORG-C01671	REVIEW	391	291		
291	428	Jacob Spivakovski Troupe	Vaksman-Spivakovski Troupe			Traveling Company	Traveling Company	<surname>spivakovski ~ <surname>spivakovski	1.000	surname_trigram	Y			REVIEW	291	428		
291	925	Jacob Spivakovski Troupe	טרופּע פֿון טאַנצמאָן-ספּיוואָקאָווסקי		טרופּע פֿון טאַנצמאָן-ספּיוואָקאָווסקי	Traveling Company	traveling company	<surname>ספיוואקאווסקי ~ <surname>ספיוואקאווסקי	1.000	surname_trigram	Y		ORG-C04765	REVIEW	925	291		
294	1393	Julius Nathanson Troupe	סאָניאַ נאָטאָנסאָן		סאָניאַ נאָטאָנסאָן	Traveling Company	traveling company	<surname>נאטאנסאן ~ <surname>נאטאנסאן	1.000	surname_trigram	Y	ORG-C00678	ORG-C06793	REVIEW	294	1393		
295	568	Kalmen Juvelier's Theatre Troupe	יאָווילערס טרופּע	יאָווילער-טרופּע		Traveling Company	Traveling Company	<surname>יאווילער ~ <surname>יאווילער	1.000	surname_trigram	Y		ORG-C05645	REVIEW	568	295		
296	1116	Kamer-teater		קאַמער-טעאַטער	יידישן קאָמער-טעאַטער		Theatre	<surname>קאמער ~ <surname>קאמער	1.000	surname_trigram	N		ORG-C04693_Q01	REVIEW	1116	296		
296	168	Kamer-teater	Casino Teater (previously Gilmore's)	קאַמער-טעאַטער			Theatre	<surname>teater ~ <surname>teater	1.000	surname_trigram	N			REVIEW	168	296		
296	426	Kamer-teater	Unzer teater	קאַמער-טעאַטער	אונזער טעאַטער			<surname>teater ~ <surname>teater	1.000	surname_trigram	Y		ORG-C00837	REVIEW	426	296		
30	35	United Jewish Actors Company	Independent Jewish Actors Company				Traveling Company	<surname>jewish actors ~ <surname>jewish actors	1.000	surname_trigram	N			REVIEW	30	35		
301	614	Kinder Zhurnal (Children's Journal)	דער אידישער זשורנאַל				Journals/ Newspapers	<surname>זשורנאל ~ <surname>זשורנאל	1.000	surname_trigram	N	ORG-C00274	ORG-C01214	REVIEW	301	614		
301	660	Kinder Zhurnal (Children's Journal)	מאָרגען זשורנאַל		מאָרגען זשורנאַל		journals/ newspapers	<surname>זשורנאל ~ <surname>זשורנאל	1.000	surname_trigram	N	ORG-C00274	ORG-C00358	REVIEW	301	660		
304	1366	Krause-Spivakovski Troupe	טרוּפּע קאַמינסקי-ספּיוואַקאָווסקי		טרוּפּע קאַמינסקי-ספּיוואַקאָווסקי	Traveling Company	traveling company	<surname>ספיוואקאווסקי ~ <surname>ספיוואקאווסקי	1.000	surname_trigram	Y		ORG-C04038	REVIEW	1366	304		
304	391	Krause-Spivakovski Troupe	Spivakovski Troupe			Traveling Company	Traveling Company	<surname>spivakovski ~ <surname>spivakovski	1.000	surname_trigram	Y		ORG-C01671	REVIEW	391	304		
304	428	Krause-Spivakovski Troupe	Vaksman-Spivakovski Troupe			Traveling Company	Traveling Company	<surname>spivakovski ~ <surname>spivakovski	1.000	surname_trigram	Y			REVIEW	304	428		
304	925	Krause-Spivakovski Troupe	טרופּע פֿון טאַנצמאָן-ספּיוואָקאָווסקי		טרופּע פֿון טאַנצמאָן-ספּיוואָקאָווסקי	Traveling Company	traveling company	<surname>ספיוואקאווסקי ~ <surname>ספיוואקאווסקי	1.000	surname_trigram	Y		ORG-C04765	REVIEW	925	304		
306	124	Kunst-Ring	Ringtheater	קונסט-רינג	רינג-טעאַטער		Theatre	<surname>רינג ~ <surname>רינג	1.000	surname_trigram	N			REVIEW	124	306		
312	980	Leon Berger Troupe	ליברעסקאָ-בערגער		ליברעסקאָבערגער	Traveling Company	traveling company	<surname>berger ~ <surname>בערגער	1.000	surname_phonetic	Y		ORG-C05531	REVIEW	980	312		
313	262	Leon Golubok Troupe	Golubok Troupe	לעאָן גאָלובאָקס טרופּע			Traveling Company	<surname>golubok ~ <surname>golubok	1.000	surname_trigram	N			REVIEW	262	313		
319	320	Lira (as drama society)	Lira (as drama school)				Education	Lira (as drama society) ~ Lira (as drama school)	1.000	trigram_full	N	ORG-C01367		REVIEW	319	320		
322	653	Literarishe Trupe (Literary Troupe)	ליטעראַרישע געזעלשאַפֿט	ליטעראַרישע טרופּע			theatre-related society/ union	<surname>ליטערארישע ~ <surname>ליטערארישע	1.000	surname_trigram	N	ORG-C01922	ORG-C00934	REVIEW	322	653		
325	654	Littman Troupe	ליטמאַןס טעאַטער	ליטמאַנס טרופּע				<surname>ליטמאנ ~ <surname>ליטמאן	1.000	surname_phonetic	Y		ORG-C01230	REVIEW	654	325		
326	354	Lublin Municipal Theatre	Odessa Municipal Theatre			Theatre	Theatre	<surname>municipal ~ <surname>municipal	1.000	surname_trigram	Y		ORG-C00422_Q03	REVIEW	354	326		
33	1099	The Roumanian Opera Company			זימין אָפּערע	Theatre	Theatre	<surname>אפערע ~ <surname>אפערע	1.000	surname_trigram	Y		ORG-C02709 | ORG-C01156	REVIEW	1099	33		
33	371	The Roumanian Opera Company	Rumanian Opera (National Theatre in Bucharest)			Theatre	Theatre	<surname>אפערע ~ <surname>אפערע	1.000	surname_trigram	Y			REVIEW	33	371		
33	532	The Roumanian Opera Company	יאָסער אָפּערע			Theatre	Theatre	<surname>אפערע ~ <surname>אפערע	1.000	surname_trigram	Y		ORG-C01570	REVIEW	532	33		
338	1383	Mordechai Segalesco Troupe	טרופּע גאָלדפֿאַדן-סעגאלעסקאָ		טרופּע גאָלדפֿאַדן-סעגאלעסקאָ		traveling company	<surname>סעגאלעסקא ~ <surname>סעגאלעסקא	1.000	surname_trigram	N		ORG-C07083	REVIEW	1383	338		
338	860	Mordechai Segalesco Troupe	טרופּע פֿון אַלבערט סעגאַלעסקאָ		טרופּע פֿון אַלבערט סעגאַלעסקאָ		traveling company	<surname>סעגאלעסקא ~ <surname>סעגאלעסקא	1.000	surname_trigram	N		ORG-C05065	REVIEW	860	338		
34	164	Dramatic Folk Theatre	Feynman's Folks Theatre			Theatre	Theatre	<surname>פאלק ~ <surname>פאלק	1.000	surname_trigram	Y			REVIEW	34	164		
34	570	Dramatic Folk Theatre	ווייסרוסישן פֿאָלקס-טעאַטער			Theatre	Theatre	<surname>פאלק ~ <surname>פאלק	1.000	surname_trigram	Y		ORG-C01858	REVIEW	570	34		
34	608	Dramatic Folk Theatre	פּוילישן פאָלקס-טעאַטער			Theatre	Theatre	<surname>פאלק ~ <surname>פאלק	1.000	surname_trigram	Y		ORG-C02897	REVIEW	608	34		
342	438	Moshe Schorr Troupe	Weinstock-Schorr Troupe			Traveling Company	Traveling Company	<surname>schorr ~ <surname>schorr	1.000	surname_trigram	Y			REVIEW	342	438		
345	1455	Naftali Goldfaden Troupe	טרוּפּע קיידאַנאָוו-גאָלדפאַדען	נפתלי גאָלדפֿאַדענס טרופּע	טרוּפּע קיידאַנאָוו-גאָלדפאַדען		traveling company	<surname>גאלדפאדענ ~ <surname>גאלדפאדען	1.000	surname_phonetic	N		ORG-C04039	REVIEW	1455	345		
345	936	Naftali Goldfaden Troupe		נפתלי גאָלדפֿאַדענס טרופּע	אַברהם גאָלדפֿאַדען פֿאַראיין		Theatre-Related Society/ Union	<surname>גאלדפאדענ ~ <surname>גאלדפאדען	1.000	surname_phonetic	N		ORG-C00482 | ORG-C05602 | ORG-C06055 | ORG-C06932	REVIEW	936	345		
355	435	Oriental Operetta Society	Vilner Operetta		ווילנער אָפּערעטע	Traveling Company	Traveling Company	<surname>operetta ~ <surname>operetta	1.000	surname_trigram	Y			REVIEW	355	435		
356	408	Pavilion Theatre	The Pavilion Theatre				Theatre	Pavilion Theatre ~ The Pavilion Theatre	1.000	trigram_full	N	ORG-C01547		REVIEW	356	408		
363	699	Progresiv dramatik klub (Progressive Drama Club)	פּראָגרעסיוו דראַמאַטיק קלוב		פּראָגרעסיוו דראַמאַטיק קלוב			פּראָגרעסיוו דראַמאַטיק קלוב (פּראָגרעססיווע דראַמע קלוב) ~ פּראָגרעסיוו דראַמאַטיק קלוב	1.000	trigram_full	Y		ORG-C00155_Q05	REVIEW	699	363		
365	381	Public Theatre (Folks Theatre)	Satz Public Theatre			Theatre	Theatre	<surname>public ~ <surname>public	1.000	surname_trigram	Y			REVIEW	365	381		
365	410	Public Theatre (Folks Theatre)	The Public Theatre			Theatre	Theatre	Public Theatre (Folks Theatre) ~ The Public Theatre	1.000	trigram_full	Y			REVIEW	365	410		
369	231	Remeslengi Club	Dramatic Club	רעמעסלענגי קלוב			Amateur	<surname>club ~ <surname>club	1.000	surname_trigram	N			REVIEW	231	369		
370	775	Rosenberg and Spivakovski Troupe	טרופּע פֿון פישזאָן און ספּיוואַקאָווסקי		טרופּע פֿון פישזאָן און ספּיוואַקאָווסקי	Traveling Company	traveling company	<surname>און ספיוואקאווסקי ~ <surname>און ספיוואקאווסקי	1.000	surname_trigram	Y		ORG-C01514	REVIEW	775	370		
371	1099	Rumanian Opera (National Theatre in Bucharest)			זימין אָפּערע	Theatre	Theatre	<surname>אפערע ~ <surname>אפערע	1.000	surname_trigram	Y		ORG-C02709 | ORG-C01156	REVIEW	1099	371		
371	532	Rumanian Opera (National Theatre in Bucharest)	יאָסער אָפּערע			Theatre	Theatre	<surname>אפערע ~ <surname>אפערע	1.000	surname_trigram	Y		ORG-C01570	REVIEW	532	371		
376	380	Sam Adler Troupe	Sarah Adler Troupe	סעם אַדלערס טרופּע			Traveling Company	<surname>adler ~ <surname>adler	1.000	surname_trigram	N			REVIEW	376	380		
376	811	Sam Adler Troupe	יוליוס אַדלערס טרופּע	סעם אַדלערס טרופּע	יוליוס אַדלערס טרופּע		traveling company	<surname>אדלער ~ <surname>אדלער	1.000	surname_trigram	N		ORG-C00585	REVIEW	811	376		
376	904	Sam Adler Troupe	טרופּע פֿון בעני אַדלער	סעם אַדלערס טרופּע	טרופּע פֿון בעני אַדלער		traveling company	<surname>אדלער ~ <surname>אדלער	1.000	surname_trigram	N		ORG-C00229	REVIEW	904	376		
380	811	Sarah Adler Troupe	יוליוס אַדלערס טרופּע		יוליוס אַדלערס טרופּע	Traveling Company	traveling company	<surname>אדלער ~ <surname>אדלער	1.000	surname_trigram	Y		ORG-C00585	REVIEW	811	380		
380	904	Sarah Adler Troupe	טרופּע פֿון בעני אַדלער		טרופּע פֿון בעני אַדלער	Traveling Company	traveling company	<surname>אדלער ~ <surname>אדלער	1.000	surname_trigram	Y		ORG-C00229	REVIEW	904	380		
381	410	Satz Public Theatre	The Public Theatre			Theatre	Theatre	<surname>public ~ <surname>public	1.000	surname_trigram	Y			REVIEW	381	410		
387	1373	Sincoff's Metropolitan Theatre	מעטראָפּאָליטאָן-טעאַטער		מעטראָפּאָליטאָן-טעאַטער	Theatre	theatre	<surname>מעטראפאליטאן ~ <surname>מעטראפאליטאן	1.000	surname_trigram	Y		ORG-C01438_Q03	REVIEW	1373	387		
387	967	Sincoff's Metropolitan Theatre	שיקאַגער מעטראָפּאָליטאָן טעאַטער		שיקאַגער מעטראָפּאָליטאָן טעאַטער	Theatre	theatre	<surname>מעטראפאליטאן ~ <surname>מעטראפאליטאן	1.000	surname_trigram	Y		ORG-C02050	REVIEW	967	387		
39	276	Union Theatre Actors Company	Hebrew Actors' Union (HAU)					<surname>actors ~ <surname>actors	1.000	surname_trigram	Y		ORG-C00203	REVIEW	276	39		
39	403	Union Theatre Actors Company	The Hebrew Actors' Union (HAU)					<surname>actors ~ <surname>actors	1.000	surname_trigram	Y			REVIEW	39	403		
391	1366	Spivakovski Troupe	טרוּפּע קאַמינסקי-ספּיוואַקאָווסקי		טרוּפּע קאַמינסקי-ספּיוואַקאָווסקי	Traveling Company	traveling company	<surname>ספיוואקאווסקי ~ <surname>ספיוואקאווסקי	1.000	surname_trigram	Y	ORG-C01671	ORG-C04038	REVIEW	391	1366		
391	428	Spivakovski Troupe	Vaksman-Spivakovski Troupe			Traveling Company	Traveling Company	<surname>spivakovski ~ <surname>spivakovski	1.000	surname_trigram	Y	ORG-C01671		REVIEW	391	428		
391	925	Spivakovski Troupe	טרופּע פֿון טאַנצמאָן-ספּיוואָקאָווסקי		טרופּע פֿון טאַנצמאָן-ספּיוואָקאָווסקי	Traveling Company	traveling company	<surname>ספיוואקאווסקי ~ <surname>ספיוואקאווסקי	1.000	surname_trigram	Y	ORG-C01671	ORG-C04765	REVIEW	391	925		
398	1043	Teater un kunst	יידישער קונסט-געזעלשאַפֿט	טעאַטער און קונסט	יידישער קונסט-געזעלשאַפֿט		theatre-related society/ union	<surname>קונסט ~ <surname>קונסט	1.000	surname_trigram	N		ORG-C02961 | ORG-C03088 | ORG-C03245	REVIEW	1043	398		
398	1110	Teater un kunst		טעאַטער און קונסט	יידישן קונסט-טעאַטער		Theatre	<surname>קונסט ~ <surname>קונסט	1.000	surname_trigram	N		ORG-C00180_Q05 | ORG-C03191_Q01	REVIEW	1110	398		
398	1148	Teater un kunst		טעאַטער און קונסט	אַרטיקער קונסט-געזעלשאַפט		Trade Union / Professional Association	<surname>קונסט ~ <surname>קונסט	1.000	surname_trigram	N		ORG-C05268	REVIEW	1148	398		
398	1159	Teater un kunst		טעאַטער און קונסט	קונסט-שול		Education	<surname>קונסט ~ <surname>קונסט	1.000	surname_trigram	N		ORG-C02040_Q02	REVIEW	1159	398		
398	416	Teater un kunst	The Yiddish Art Theatre (as stable theatre)	טעאַטער און קונסט				<surname>קונסט ~ <surname>קונסט	1.000	surname_trigram	Y			REVIEW	398	416		
398	417	Teater un kunst	The Yiddish Art Theatre (as company on tour)	טעאַטער און קונסט			Company on Tour	<surname>קונסט ~ <surname>קונסט	1.000	surname_trigram	N			REVIEW	398	417		
398	443	Teater un kunst	Yiddish Art Theatre	טעאַטער און קונסט			Theatre	<surname>קונסט ~ <surname>קונסט	1.000	surname_trigram	N			REVIEW	398	443		
398	713	Teater un kunst	יידיש קונסט טעאַטער	טעאַטער און קונסט	יידיש קונסט טעאַטער			<surname>קונסט ~ <surname>קונסט	1.000	surname_trigram	Y		ORG-C00195_Q02	REVIEW	713	398		
4	14	כנרת זמורה ביתן	כתר זמורה ביתן			Publisher	Publisher	<surname>זמורה ביתן ~ <surname>זמורה ביתן	1.000	surname_trigram	Y			REVIEW	4	14		
414	415	The Vilna Troupe	The Vilna Troupe (Azro/Alomis branch)			Company on Tour	Company on Tour	The Vilna Troupe ~ The Vilna Troupe (Azro/Alomis branch)	1.000	trigram_full	Y			REVIEW	414	415		
416	1043	The Yiddish Art Theatre (as stable theatre)	יידישער קונסט-געזעלשאַפֿט		יידישער קונסט-געזעלשאַפֿט		theatre-related society/ union	<surname>קונסט ~ <surname>קונסט	1.000	surname_trigram	N		ORG-C02961 | ORG-C03088 | ORG-C03245	REVIEW	1043	416		
416	1110	The Yiddish Art Theatre (as stable theatre)			יידישן קונסט-טעאַטער		Theatre	<surname>קונסט ~ <surname>קונסט	1.000	surname_trigram	N		ORG-C00180_Q05 | ORG-C03191_Q01	REVIEW	1110	416		
416	1148	The Yiddish Art Theatre (as stable theatre)			אַרטיקער קונסט-געזעלשאַפט		Trade Union / Professional Association	<surname>קונסט ~ <surname>קונסט	1.000	surname_trigram	N		ORG-C05268	REVIEW	1148	416		
416	1159	The Yiddish Art Theatre (as stable theatre)			קונסט-שול		Education	<surname>קונסט ~ <surname>קונסט	1.000	surname_trigram	N		ORG-C02040_Q02	REVIEW	1159	416		
416	417	The Yiddish Art Theatre (as stable theatre)	The Yiddish Art Theatre (as company on tour)				Company on Tour	The Yiddish Art Theatre (as stable theatre) ~ The Yiddish Art Theatre (as company on tour)	1.000	trigram_full	N			REVIEW	416	417		
416	443	The Yiddish Art Theatre (as stable theatre)	Yiddish Art Theatre				Theatre	The Yiddish Art Theatre (as stable theatre) ~ Yiddish Art Theatre	1.000	trigram_full	N			REVIEW	416	443		
416	713	The Yiddish Art Theatre (as stable theatre)	יידיש קונסט טעאַטער		יידיש קונסט טעאַטער			די ייִדיש קונסט טעאַטער (אַס סטאַבלע טעאַטער) ~ יידיש קונסט טעאַטער	1.000	trigram_full	Y		ORG-C00195_Q02	REVIEW	713	416		
