hub_id	canonical_heading	n_entries	n_db_rows	n_surfaces	entry_person_ids	db_ids	volumes	birth_date	death_date	evidence	pending_drafts	multi_db	non_person	top_surfaces
HUB-D2731	ראַקאָוו, יוליוס (יחיאל)	1	1	3	P-5-facs_199_tr_1736588975	2731	5	1890-11-17		ra_align	0	0	0	ראַקאָוו|י. ראַקאָוו|יוליוס אַקאָוו
HUB-D2732	ראַן, משה	1	1	0	P-5-facs_484_tr_1739220531	2732	5	1903-05-01	1944-09-19	ra_align	0	0	0	
HUB-D2734	ראַפּאָפּאָרט, אהרן, ב.	1	1	0	P-6-facs_69_tr_1747746123	2734	6	1892	1964-09-01	ra_align	0	0	0	
HUB-D2735	ראַפּעל, ליזע [שולמית שאַפּראַן]	1	1	5	P-6-facs_244_tr_1747928999	2735	6	1886-02-05	1904-09-09	ra_align	0	0	0	ראַפּעל|זיינאַ ראַפּעל|ראָפּעלן|ליזע|שולמית
HUB-D2736	ראַפּעל, מישאַ [משה ראַפּאָפּאָרט]	1	1	0	P-4-facs_201_tr_1754998574	2736	4	1901-11-15	1942-04-11	ra_align	0	0	0	
HUB-D2737	ראַסקין, שאַול	1	1	2	P-4-facs_614_tr_1755030236	2737	4	1878-08-15		ra_align	0	0	0	שאַול ראַסקין|ש. ראַסקין
HUB-D2738	ראַטנער, מאַניע	1	1	0	P-5-facs_546_tr_1739220658	2738	5	1921~	1941	ra_align	0	0	0	
HUB-D2739	ראָטנער, משה	1	1	0	P-6-facs_263_tr_1747928942	2739	6	1879~	1910~	ra_align	0	0	0	
HUB-D2740	ראוך לייזער,	1	1	0	P-5-facs_351_r_7	2740	5			ra_align	0	0	0	
HUB-D2741	רעכטצייט, יעקב	1	1	2	P-4-facs_635_tr_1755030187	2741	4	1904		ra_align	0	0	0	יעקב רעכטצייט|יעקב רעכצייט
HUB-D2742	רעכצייט, סימאָר (שמעון ישעיהו]	1	1	3	P-3-facs_396_r_1	2742	3			human_align	0	0	0	סימאָר רעכטצייט|ישעיה'לע (סימאָר)|סימאָר
HUB-D2743	ריינגלאַס, יעקב	1	1	1	P-3-facs_277_tr_1755674194	2743	3			human_align	0	0	0	יעקב ריינגלאַס
HUB-D2744	ריינגאָלד לואיס [אַלער דוד אַזשאַראָוו]	1	1	0	P-4-facs_385_tr_1755029934	2744	4	1875-11-20	1944-08-27	ra_align	0	0	0	
HUB-D2745	ריינהאָרט פעני [זלאטע-פֿייגע בראון]	1	1	6	P-4-facs_34_r_1	2745	4	1874	1952-01-22	ra_align	0	0	0	פּאַול ברייטמאַן|פעני ריינהאָרדט|ריינהאָרד|פעני ריינהאַרד|פעני ריינהאַרט
HUB-D2746	רייזען, שרה	1	1	1	P-6-facs_290_tr_1747928961	2746	6	1885-10		ra_align	0	0	0	שרה רייזען
HUB-D2747	רייטין (רייצען], דוד	1	1	0	P-4-facs_322_tr_1754998441	2747	4	1885-10-03	1928-12-25	ra_align	0	0	0	
HUB-D2749	רעלעס, יעקב	1	1	0	P-5-facs_146_tr_1733832663	2749	5	1878-07-22		ra_align	0	0	0	
HUB-D2750	רעלקין, ערווין, א. נאַרנאָלד אַברהם]	1	1	3	P-4-facs_394_tr_1755030217	2750	4	1880	1952-10-11	ra_align	0	0	0	רעלקין|ע. רעלקין|עד. רעלקין
HUB-D2751	רעטיק, יוסף	1	1	0	P-6-facs_30_tr_1747746177	2751	6	1927-09-28		ra_align	0	0	0	
HUB-D2752	רייכמאַן, [?]	1	1	0	P-5-facs_356_tr_1739222166	2752	5			ra_align	0	0	0	
HUB-D2753	רייסקי, באָריס,	1	1	1	P-5-facs_423_r_3	2753	5		1941	ra_align	0	0	0	באָריס רייסקי
HUB-D2754	רייזער אַנעטאַ	1	1	1	P-5-facs_359_tr_1739221254	2754	5			ra_align	0	0	0	אַנעטא רייזער
HUB-D2755	רייזפעדער, יעקב	1	1	0	P-5-facs_586_tr_1739221921	2755	5	1890-09-18		ra_align	0	0	0	
HUB-D2756	רעזניקאָוו, מאַקאַר אָסיפּאָוויטש	1	1	0	P-6-facs_391_tr_1747930571	2756	6			ra_align	0	0	0	
HUB-D2757	ריבאַק, [?]	1	1	1	P-5-facs_354_tr_1739222163	2757	5			ra_align	0	0	0	א. ריבאַק
HUB-D2758	ריכטער, מאַניאַ מלכה באַראַנאָוויטש]	1	1	0	P-6-facs_57_r_21	2758	6	1889-05-10	1928-09-23	ra_align	0	0	0	
HUB-D2759	ריכטער נייטאַן	1	1	1	P-6-facs_57_tr_1747746149	2759	6	1883-04-14	1943-09-25	ra_align	0	0	0	ריכטער
HUB-D2760	רינגלער, דזשאַנעט	1	1	1	P-6-facs_65_tr_1747746178	2760	6	1888-02-26	1940-05-05	ra_align	0	0	0	דזשאַנעט
HUB-D2761	רינסלער,	1	1	0	P-5-facs_438_r_10	2761	5			human_align	0	0	0	
HUB-D2762	ריסקינד, מ.,	1	1	0	P-5-facs_592_r_9	2762	5			human_align	0	0	0	
HUB-D2763	ריטען, מלכה	1	1	1	P-6-facs_65_tr_1747746191	2763	6	1889		ra_align	0	0	0	מלכה ריטען
HUB-D2764	ריוועסמאַן, מרדכי	1	1	2	P-6-facs_68_tr_1747746105	2764	6	1868	1924-05-09	ra_align	0	0	0	מ. ריוועסמאַן|ריוועסמאַן
HUB-D2765	ראָבינס, לעאַ [אַליעזר ראַבינאָוויטש]	1	1	0	P-3-facs_327_tr_1756057819	2765	3			human_align	0	0	0	
HUB-D2766	ראָגאָף, הלל	1	1	1	P-3-facs_281_tr_1755674196	2766	3			human_align	0	0	0	הלל ראָגאָף
HUB-D2767	ראָגאָוו, דוד	1	1	1	P-4-facs_356_tr_1754998402	2767	4	1915		ra_align	0	0	0	דוד ראָגאָוו
HUB-D2768	רויך, יעטאָ	1	1	3	P-4-facs_79_tr_1753938272	2768	4	1862-06	1908	ra_align	0	0	0	יעטאַ רויך|יעטאַ רייך|רויך
HUB-D2769	רויטמאַן, בן-ציון	1	1	0	P-5-facs_306_tr_1739221514	2769	5	191	1943	ra_align	0	0	0	
HUB-D2770	רויטמאַן, זלמן	1	1	1	P-5-facs_213_tr_1739221756	2770	5	1899-05-12		ra_align	0	0	0	רויטמאַן
HUB-D2771	ראָלאַנד, וויליאַם (וועלוול כאַסקין)	1	1	4	P-7-facs_37_r_9	2771	7	1885-07-24		ra_align	0	0	0	וויליאַם ראָלאַנד|ראָלאַנד|וועלוול|וו. ראָלאַנד
HUB-D2772	ראָזאַנקאַ, וויעראַ [שרה ווינער]	1	1	2	P-4-facs_386_tr_1755029933	2772	4			ra_align	0	0	0	וויעראַ ראָזאַנקאַ|וויעראַ
HUB-D2773	ראָזען, אַברהם, דר.	1	1	0	P-5-facs_371_tr_1739222500	2773	5	1893-12-26	1941	ra_align	0	0	0	
HUB-D2774	ראָזען, גערטאַ	1	1	0	P-6-facs_146_tr_1747825146	2774	6			ra_align	0	0	0	
HUB-D2775	ראָזען, מאַקס [מאַנעס ראָזענצווייג]	1	1	0	P-3-facs_373_tr_1755856146	2775	3			human_align	0	0	0	
HUB-D2776	ראָזענבערג ישראל	1	1	1	P-4-facs_65_tr_1753681954	2776	4	1895		ra_align	0	0	0	י. ראָזענבערג
HUB-D2777	ראָזענבלום אַדאָלף [אהרן]	1	1	3	P-6-facs_103_tr_1747825052	2777	6	1850~	1919-04-30	ra_align	0	0	0	אהרן ראָזענבלום|אַדאָלף ראָזענבלום|א. ראָזענבלום
HUB-D2778	ראָזענבלום בעטי [ביילע]	1	1	2	P-6-facs_104_tr_1747825074	2778	6	1861	1941-10-03	ra_align	0	0	0	ביילע ראָזענבלום|בעטי ראָזענבלום
HUB-D2779	ראָזענבלום דבורה	1	1	1	P-6-facs_181_tr_1747825077	2779	6	1909-12-06		ra_align	0	0	0	דבורה
HUB-D2780	ראָזענשטיין, לייזער	1	1	1	P-4-facs_96_tr_1753602020	2780	4	1881-01-22	1960-01-14	ra_align	0	0	0	לייזער ראָזענשטיין
HUB-D2781	ראָזענשטיין, סעמועל [שמואל]	1	1	3	P-4-facs_39_tr_1752612112	2781	4	1879-01-05	1930-01-30	ra_align	0	0	0	סעמיועל ראָזענשטיין|ס. ראָזענשטיין|סעמועל ראָזענשטיין
HUB-D2782	ראָזענטאָל, באָריס	1	1	2	P-6-facs_149_tr_1747825109	2782	6	1881-10-22	1938-05-04	ra_align	0	0	0	באָריס ראָזענטאַל|בנימין בלאַנק
HUB-D2783	ראָזענטאָל, קלאַראַ	1	1	0	P-3-facs_343_tr_1756107173	2783	3			human_align	0	0	0	
HUB-D2784	ראָזענטאַל, יאַשאַ [יעקב-בער]	1	1	2	P-4-facs_359_tr_1754998378	2784	4	1885-03-04		ra_align	0	0	0	יעקב-בער|יאָשאַ ראָזענטאָל
HUB-D2785	ראָט, גרשון	1	1	3	P-5-facs_192_tr_1736589024	2785	5	1892-10-22		ra_align	0	0	0	ראָט|געאָרג (גרשון) ראָט|גרשון ראָט
HUB-D2786	ראַטבלום, ישראל	2	1	0	P-3-facs_338_tr_1756106571|P-5-facs_445_tr_1739221346	2786	3|5	1894	1944	human_align|ra_align	0	0	0	
HUB-D2787	ראַטמאַן, כנימין	1	1	0	P-3-facs_284_tr_1755674196	2787	3			human_align	0	0	0	
HUB-D2788	ראָטשטיין פעליאַ	1	1	2	P-5-facs_446_r_2	2788	5		1941-12	human_align	0	0	0	ראָטשטיין|ראָטשיין
HUB-D2789	ראָטשטיין, סאָלאָמאָן [שלמה]	1	1	0	P-7-facs_62_r_7	2789	7	1869-07-20	1931-07-03	ra_align	0	0	0	
HUB-D2790	ראָזאַניעצקי, אָזיאַש	1	1	0	P-5-facs_174_tr_1736589029	2790	5	1896		ra_align	0	0	0	
HUB-D2791	ראָזענבערג, אַברהם	1	1	0	P-5-facs_546_tr_1739220662	2791	5	1914~	1942	ra_align	0	0	0	
HUB-D2792	ראָזענבערג, ליובא	1	1	0	P-5-facs_192_tr_1736589012	2792	5			ra_align	0	0	0	
HUB-D2794	ראָזענבערג, טוביה-גדליהו	1	1	1	P-5-facs_569_tr_1739221277	2794	5	1903-07-15		ra_align	0	0	0	טוביה
HUB-D2795	ראָזענבלום [?]	1	1	1	P-6-facs_103_tr_1747825055	2795	6			ra_align	0	0	0	ראָזענבלום
HUB-D2796	גראָדנער יידישע טעאַטער געזעלשאַפט	2	1	1	P-6-facs_60_tr_1747746187|P-6-facs_60_tr_1747746188	2796	6	1911-02-02		human_align|ra_align	0	0	0	פּראָפ. ראָזענבוים
HUB-D2797	ראָזענבוים, יעקב-חיים	1	1	1	P-5-facs_587_tr_1739221101	2797	5	1890-02-05	1942	ra_align	0	0	0	י. ראָזענבוים
HUB-D2798	ראָזענפֿאַרב, הערמאַן	1	1	0	P-5-facs_237_tr_1739220691	2798	5	1903	1942	ra_align	0	0	0	
HUB-D2799	ראָזענפעלד, יונה	1	1	1	P-4-facs_202_tr_1754998544	2799	4	1880	1944-07-09	ra_align	0	0	0	יונה ראָזענפעלד
HUB-D2800	ראָזענטאַל, לייב	1	1	2	P-5-facs_152_tr_1735651774	2800	5		1945-01	ra_align	0	0	0	לייב ראָזענטאַל|ל. ראָזענטאַל
HUB-D2801	ראָזענטאָל, סאַשאַ (שמעיה פישנאָוו)	1	1	2	P-7-facs_34_r	2801	7	1892	1962-09-11	human_align	0	0	0	אַלעקסאַנדער (סאַשאַ) ראָזענטאל (פישנאוו)|סאַשא
HUB-D2802	ראָזענצווייג, רעגינאַ	1	1	0	P-5-facs_587_tr_1739221100	2802	5			ra_align	0	0	0	
HUB-D2803	ראָזענצווייג, ראוז-לי	1	1	0	P-3-facs_351_tr_1756108349	2803	3			human_align	0	0	0	
HUB-D2804	רובין, דוד	1	1	0	P-7-facs_57_tr_1756359819	2804	7	1893-09-07		ra_align	0	0	0	
HUB-D2805	רובין, גרשון	1	1	1	P-4-facs_249_tr_1754998575	2805	4	1878-04	1932-05-28	ra_align	0	0	0	גרשון רובין
HUB-D2806	רובין, מלך	1	1	0	P-5-facs_534_tr_1739222534	2806	5	1907~		ra_align	0	0	0	
HUB-D2807	רובין, מנחם [עקהייזער קייזער]	1	1	2	P-4-facs_627_tr_1755030085	2807	4	1892	1962-06-18	ra_align	0	0	0	מנחם רוּבּין|מ. רובין
HUB-D2808	רובין, ראָזאַ	1	1	1	P-4-facs_274_tr_1754998428	2808	4	1892-12-11	1931-03-10	ra_align	0	0	0	ראָזאַ רובין
HUB-D2809	רובין, יעקב	1	1	1	P-3-facs_400_tr_1755856076	2809	3			human_align	0	0	0	יעקב רוביק
HUB-D2810	רובינשטיין, נחום,	1	1	0	P-5-facs_423_r_4	2810	5			human_align	0	0	0	
HUB-D2811	רובינשטיין, צבי-הירש	1	1	2	P-6-facs_265_tr_1747928990	2811	6	1889-02-01	1943-11-29	ra_align	0	0	0	צ. ה. רובינשטיין|רובינשטיין
HUB-D2812	רוניטש, אַסיפּ	1	1	1	P-4-facs_97_tr_1753602022	2812	4	1889	1947-04-06	ra_align	0	0	0	אַסיפּ רוניטש
HUB-D2813	רופּינאָ, ריוואַ [פּאַדאָלסקאַ]	1	1	0	P-7-facs_63_r_10	2813	7	1904		ra_align	0	0	0	
HUB-D2814	רוסקין, שמעון	1	1	1	P-3-facs_351_tr_1756108353	2814	3			human_align	0	0	0	שמעון רוסקין
HUB-D2815	רוטענבערג, יקותיאל	1	1	0	P-5-facs_212_tr_1739221090	2815	5		1945-01-27	ra_align	0	0	0	
HUB-D2816	ריבאַ, הענריק [חיים]	1	1	2	P-5-facs_145_tr_1733832655	2816	5	1889-07-17		ra_align	0	0	0	ריבאַ|ה. ריבאַ
HUB-D2817	סאָבסיי דוד-משה	1	1	5	P-2-facs_324_tr_1744365762	2817	2	18	1921	ra_align	0	0	0	סאָבסיי|סאָבסיין|דוד סאַבסיי|סאָבסייס|סאָבזיי
HUB-D2818	סעקלער הער (ביידערש)	1	1	4	P-2-facs_368_tr_1744366867	2818	2	1883-08-22		ra_align	0	0	0	סעקלער|הערי סעקלער|ה. סעקלער|סעקלערס
HUB-D2819	סאָדיגורסקי, בנימין	1	1	0	P-2-facs_325_r_4	2819	2	1892-08-27		ra_align	0	0	0	
HUB-D2820	שאַדאָווסקי, מאַקס (מרדכי)	1	1	0	P-5-facs_189_tr_1736589041	2820	5	1905	1944-05-10	ra_align	0	0	0	
HUB-D2821	סאַקס, מיכאַאיל [סאַדייגורסקי]	1	1	5	P-2-facs_337_tr_1744365760	2821	2	1878-04		ra_align	0	0	0	מ. סאַקס|סאָקס|סאַדיגורסקי|סאַדיגורסקין|סאַקסן
HUB-D2822	סאַלמאַן, קלמן	1	1	0	P-5-facs_563_tr_1739221890	2822	5		1942	ra_align	0	0	0	
HUB-D2823	סאַלמאַן, ליזאַ	1	1	0	P-2-facs_326_tr_1744365739	2823	2	1899	1928-08-03	ra_align	0	0	0	
HUB-D2824	סאַמבערג, אַ. [יצחק-אייזיק סאַמבאָרעק]	2	1	5	P-2-facs_327_tr_1744365756|P-5-facs_485_r	2824	2|5	1889-02-22	1943-11-03	ra_align	0	0	0	סאַמבערג|אייזיק סאַמבערג|א. סאַמבערג|סאַמבערגן|סאָמבערג
HUB-D2825	סאַמערסאָן, מיכאל	1	1	0	P-2-facs_330_tr_1744365791	2825	2	1891	1928-09	ra_align	0	0	0	
HUB-D2826	סאַמאָלעסקאָ, דעיוו	1	1	1	P-2-facs_327_tr_1744365754	2826	2	18	1915-05-07	ra_align	0	0	0	סאַמאָלעסקאָ
HUB-D2827	סאַמואילאָוו, אסתר (פּידלער, פערקויף]	1	1	1	P-2-facs_329_tr_1744365807	2827	2	1876		ra_align	0	0	0	אסתר פערקויף
HUB-D2828	סאַמואילאָוו, מאַלווינאַ [מאַלי פערקויף]	1	1	0	P-2-facs_329_tr_1744365802	2828	2	1900		ra_align	0	0	0	
HUB-D2829	סאַמאילאָוו, ס. [שלמה רעזידענט]	1	1	1	P-2-facs_330_tr_1744365795	2829	2			ra_align	0	0	0	סאָמואילאָוו
HUB-D2830	סאַמואילאָוו-שאָר, יעטאָ	1	1	0	P-2-facs_329_tr_1744365801	2830	2		1929~	ra_align	0	0	0	
HUB-D2831	סאַמואילאָוו, משה-בער	1	1	1	P-2-facs_329_tr_1744365808	2831	2	1876-12-17		ra_align	0	0	0	מ. ב. סאַמואילאָוו
HUB-D2832	סאַנדלער ראָזאַ	1	1	0	P-5-facs_559_tr_1739222339	2832	5			ra_align	0	0	0	
HUB-D2833	סאַנדוּ, א. [אַלעקסאַנדער-סאַמועלי]	1	1	1	P-2-facs_331_tr_1744365767	2833	2			ra_align	0	0	0	סאַנדאו
HUB-D2834	סאַנץ, אַדאָ	1	1	0	P-7-facs_86_tr_1757228903	2834	7			ra_align	0	0	0	
HUB-D2835	סאַנטאָפּ, שלום	1	1	1	P-4-facs_446_tr_1755029995	2835	4	1894		ra_align	0	0	0	שלום סאַנטאָפּ
HUB-D2836	סאַפּאָזשניקאָוו, איזי (איסאַק)	1	1	0	P-5-facs_368_r	2836	5	1909	1942	ra_align	0	0	0	
HUB-D2837	זאַץ, לודווייג [לוי יצחק]	1	1	5	P-1-facs_393_tr_1741260467	2837	1	1895-02-18		ra_align	0	0	0	לודווייג זאַץ|לודוויק זאַץ|לודווייג יאַקובאָווסקי|ל. זאַץ|זאַץס
HUB-D2838	סאוער, בערנאַרד [בערל זאַבלאָצקי]	1	1	1	P-6-facs_56_r_17	2838	6	1924-09-02		ra_align	0	0	0	פרל. סאוער
HUB-D2839	סאוּר דזשובּי (באבעלע)	1	1	0	P-2-facs_325_tr_1744365772	2839	2			ra_align	0	0	0	
HUB-D2840	סאַוּער מאַלי	2	1	0	P-2-facs_326_tr_1744365745|P-6-facs_407_r_118	2840	2|6			ra_align	0	0	0	
HUB-D2841	שאַכט, גוסטאָוו	1	1	4	P-3-facs_321_tr_1756057140	2841	3			human_align	0	0	0	גוסטאַוו שאַכט|שאַכט|גוסטאָוו שאַכטן|שאַכטן
HUB-D2842	שאַפֿיר, בירך (בענעדיקט)	1	1	1	P-1-facs_133_tr_1740521134	2842	1	מיטן פֿון 19טן יאָרהונדערט	פֿאַר דער וועלטמלחמה	ra_align	0	0	0	בירך שאָפֿיר
HUB-D2843	שאוס, לייב	1	1	0	P-6-facs_226_tr_1747928986	2843	6	1915-10-22	1967-12-28	ra_align	0	0	0	
HUB-D2844	שעכטער, עמנואל	1	1	0	P-5-facs_401_tr_1739221658	2844	5		1942-11	ra_align	0	0	0	
HUB-D2845	שעכטער לעאָן	1	1	1	P-6-facs_642_tr_1747930358	2845	6	1900		ra_align	0	0	0	לעאָן שעכטער
HUB-D2846	שעהר, מאיר	1	1	1	P-4-facs_355_tr_1754998462	2846	4	1881	1961-05-13	ra_align	0	0	0	מאיר שעהר
HUB-D2847	שילינג, ראָזאַ	1	1	2	P-5-facs_567_r_6	2847	5	1876-02-08		ra_align	0	0	0	שילינג|ראָזאַ שילינג
HUB-D2848	שילינג, סעם [שמחה]	1	1	2	P-4-facs_80_tr_1753938276	2848	4	1868-07-13	1926-04-22	ra_align	0	0	0	סעם שילינג|שילינגן
HUB-D2849	שליף נייטאָן נתן שליפקאָוויטש]	1	1	1	P-4-facs_330_tr_1754998389	2849	4	1892-11-04	1956-04-17	ra_align	0	0	0	אַלאַ שליפקאָוויטש-שליף
HUB-D2850	שניידער, שלמה	1	1	0	P-6-facs_150_tr_1747825137	2850	6	1897-08-30	1938-12-28	ra_align	0	0	0	
HUB-D2851	שנייער, רע[כיענע רייזל פּעימאַן]	1	1	1	P-4-facs_322_tr_1754998436	2851	4	1877	1953-12-03	ra_align	0	0	0	שנייער
HUB-D2852	שניצער לואיס [ישראל-לייב]	1	1	3	P-4-facs_323_tr_1754998450	2852	4	1886-07-01	1954-08-18	ra_align	0	0	0	שניצער|לואי שניצער|שניצערס
HUB-D2853	שעהנהאָלץ, דוד	1	1	1	P-4-facs_248_tr_1754998565	2853	4	1877-01-29	1942-06-17	ra_align	0	0	0	דוד שענהאָלץ
HUB-D2854	שאָר [שור], אַנשל	1	1	2	P-4-facs_252_tr_1754998536	2854	4	1871-10-25	1942-05-31	ra_align	0	0	0	אַנשל שאָר|אָנשעל שאָר
HUB-D2855	שור ברוך	1	1	3	P-3-facs_282_tr_1755674185	2855	3			human_align	0	0	0	ברוך שאָר|בריך שאַר|שור
HUB-D2856	שאָר יהושע-העשל	1	1	1	P-4-facs_276_tr_1754998430	2856	4	1890-02-05	1950-08-25	ra_align	0	0	0	שאַר
HUB-D2857	שור זעליג [יוסף-אהרן אַשר-זעליג]	1	1	2	P-3-facs_281_tr_1755674203	2857	3			human_align	0	0	0	אַשר זעליג שאָר|זעליג שאָר [שור]
HUB-D2858	שולמאַן, נייטאָן	1	1	3	P-4-facs_381_r	2858	4	1874	1931-10-06	ra_align	0	0	0	שולמאַן|נייטאָן שולמאַן|נ. שולמאַן
HUB-D2859	שוואַרץ, אַדעלאַ [פינקעלשטיין]	1	1	4	P-6-facs_58_r	2859	6	1888	1934-09-10	ra_align	0	0	0	א. שוואַרץ|אַדעלאַ פינקעלשטיין|אָדעלאַ שוואַרץ|פינקעלשטיינען
HUB-D2860	שוואַרץ פעני [גלאַזער, גרינבערג]	1	1	1	P-6-facs_58_r_23	2860	6		1932-01-06	ra_align	0	0	0	פעני שוואָרץ
HUB-D2861	שוואַרץ, לאה [שאַצקי]	1	1	0	P-5-facs_188_tr_1736589047	2861	5	1882-07-22	1944	ra_align	0	0	0	
HUB-D2862	שוואַרץ, מאַרגאַרעטאַ	1	1	1	P-6-facs_464_tr_1747930212	2862	6	1858-02-26	1914-02-13	ra_align	0	0	0	מאַרגאַרעטאַ שוואַרץ
HUB-D2863	שוואַרץ, מאָריס [אַברהם משה]	1	1	3	P-3-facs_375_tr_1755856142	2863	3			human_align	0	0	0	מאָריס שוואַרץ|מאָריס שווארץ|מאָריס שוואַרצס
HUB-D2864	שוואַרץ, מאיר	1	1	2	P-4-facs_60_tr_1753681919	2864	4	1889-04-26		ra_align	0	0	0	מאיר שוואַרץ|מאיר וואָלף שוואַרץ
HUB-D2865	שוואַרץ, מרדכי	1	1	1	P-6-facs_58_tr_1747746187	2865	6	1872-12-17	1959-11-20	ra_align	0	0	0	מרדכי שוואַרץ
HUB-D2866	שוואַרץ, סעם	1	1	0	P-3-facs_343_tr_1756107174	2866	3			human_align	0	0	0	
HUB-D2867	שוואַרצבערג, יוסף	1	1	2	P-4-facs_269_tr_1754998524	2867	4	1889-03	1939-07-20	ra_align	0	0	0	יוסף שוואַרצבערג|שוואַרצבערג
HUB-D2868	שווייד, מאַרק [וואָלף-מרדכי]	1	1	1	P-4-facs_632_tr_1755030238	2868	4	1891-05-15		ra_align	0	0	0	מאַרק שווייד
HUB-D2869	סקולער צבי	1	1	3	P-2-facs_378_tr_1744366824	2869	2	1899-11-30		ra_align	0	0	0	צבי סקולער|סקולער|עפּלבערג
HUB-D2870	סעקונדאַ, שלום	1	1	4	P-2-facs_366_tr_1744366819	2870	2	1894-08-22		ra_align	0	0	0	שלום סעקונדאַ|סעקונדאָ|ש. סעקונדא|סעקונדע
HUB-D2871	סיגאַל בן-ציון	2	1	3	P-2-facs_343_r_5|P-5-facs_169_tr_1735652581	2871	2|5	1900-10-15		ra_align	0	0	0	בן-ציון סעגאַל|בן-ציון סיגאַָ|סיגאַל
HUB-D2872	סעגאַל, בעטי [גליקמאַן]	1	1	0	P-2-facs_361_tr_1744366834	2872	2	1887-10		ra_align	0	0	0	
HUB-D2873	סעגאַל, באָריס	1	1	2	P-2-facs_361_tr_1744366818	2873	2	1885-02-15		ra_align	0	0	0	סעגאַל|באָריס סעגאָל
HUB-D2874	סעגאַל, חיה	1	1	1	P-2-facs_361_tr_1744366829	2874	2			ra_align	0	0	0	ח. סעגאַל
HUB-D2875	סעגאַלעסקאָ, אַלבערט	2	1	2	P-2-facs_363_tr_1744366851|P-5-facs_356_tr_1739222186	2875	2|5	1889-12-19	1941/1942	ra_align|ra_dup	0	0	0	סעגאָלעסקאָ|אַלבערט סעגאָלעסקאָ
HUB-D2876	סעגאַלעסקאָ, אַמאַליע (מלכה)	1	1	2	P-2-facs_363_tr_1744366847	2876	2			ra_align	0	0	0	אַמאַליע סעגאַלעסקאָ|אַמאליע
HUB-D2877	סעגאַלעסקאָ, חיים-מאיר	1	1	3	P-2-facs_363_tr_1744366852	2877	2	189x	1922	ra_align	0	0	0	חיים-מאיר סעגאַלעסקאָ|ח. מ. סעגאַלעסקאָ|חיים מאיר סענאָלעסקאַ
HUB-D2878	סעגאַלעסקאָ, מרדכי (סעגאַל)	1	1	3	P-2-facs_364_tr_1744366859	2878	2	186	1920-01	ra_align	0	0	0	מרדכי סעגאַלעסקאָ|מ. נאַכאַמקוס|מ. סעגאַלעסקאָ
HUB-D2879	סעגאַלאָוויטש, נחום	1	1	0	P-2-facs_362_tr_1744366866	2879	2		1916	ra_align	0	0	0	
HUB-D2880	סעגאַלאָוויטש, קלאַראַ [באָראָדינאָ]	2	1	1	P-2-facs_362_tr_1744366871|P-5-facs_307_r	2880	2|5	1896	1942-07-23	ra_align|ra_dup	0	0	0	קלאַראַ סעגאַלאָוויטש
HUB-D2881	סעגאַלאָוויטש, זוסמאַן	1	1	2	P-2-facs_362_tr_1744366876	2881	2	1884-02-26		ra_align	0	0	0	ז. סעגאַלאָוויטש|זוסמאַן
