host_person_id	mention_name	gender	relation_category	relation_sentence
P-1-facs_104_tr_1740521041	שכן *	male	Social_Personal	דורך אַ שכן, אַ טעאָטער-שניידער ווערט ב. אין דער פֿריסטער יוגנט אַריינגעפירט אין יידישן טעאַטער
P-1-facs_104_tr_1740521041	פֿאָטער*	male	Family	וואו דער פֿאָטער שטאַרבט באָלד
P-1-facs_104_tr_1740521041	פֿייוול פֿרידמאַן	male	Professional_Collaboration	ווען דער אַקטיאָר פֿייוול פֿרידמאַן ווערט קראַנק, דערלויבט מען ב. צו פֿאָרטרעטן אים אין דער פּיעסע „דעם פֿאָטערס קללה“
P-1-facs_104_tr_1740521049	אָטער*	male	Family	אָטער — געווען דיריגענט אין כאָר אין עמפּל, און בוז גאָלדפֿאָדען.
P-1-facs_104_tr_1740521049	גאָלדפֿאָדען	male	Professional_Hierarchy	געזונגען נאָך אַלס קינד אין אָר ביי גאָלדפֿאָדען
P-1-facs_105_tr_1740521090	אַברהם סלאַבאָדסקאַי	male	Professional_Hierarchy	(רעזשיסאָרן דניאָל בעלאַ און דערנאָך אַברהם סלאַבאָדסקאַי)
P-1-facs_105_tr_1740521090	אָש	male	Creative_Intellectual	"אַזוי האָט ער איבערזעצט אָשס „נאָט פֿון נקמה"""
P-1-facs_105_tr_1740521090	דיולען	male	Creative_Intellectual	(געשפּילט געוואָרן דורך דיולענען אין אָטעליע-טעאַטער אין פּאַריז)
P-1-facs_105_tr_1740521090	דניאָל בעלאַ	male	Professional_Hierarchy	באַטייליקט זיך אין דער דראַמאָטישער סטודיע ביי דער קונסט-געזעלשאָפֿט (רעזשיסאָרן דניאָל בעלאַ)
P-1-facs_105_tr_1740521090	זיגמונד טורקאָוו	male	Professional_Hierarchy	אין 1925 — עפּיזאָדן-ראָלן ביי זיגמונד טורקאָוו
P-1-facs_105_tr_1740521090	חאָש	male	Professional_Collaboration	דאָן אַ קורצע צייט אין דער אָפּערעטע מיט קאדיש און חאָש
P-1-facs_105_tr_1740521090	יושקעוויטש	male	Creative_Intellectual	"און יושקעוויטשעס „זיין איידעם""."
P-1-facs_105_tr_1740521090	ליפּמאָן	male	Professional_Collaboration	דערנאָך ווידער מיט מאָרעווסקין, ליפּמאָנען און אויף דער פּראָווינץ.
P-1-facs_105_tr_1740521090	מאָליער	male	Creative_Intellectual	"ב. האָט איבערזעצט „דער קאָרגער"" פֿון מאָליער"
P-1-facs_105_tr_1740521090	מאָרעווסקי	male	Professional_Hierarchy	דער העברעאישער פּיעסע „דוד וגלית“, רעזשיסירט דורך מאָרעווסקין.
P-1-facs_105_tr_1740521090	סאַמבערג	male	Professional_Hierarchy	הויבט אויך אָן שפּילן פֿריער ביי סאַמבערגן
P-1-facs_105_tr_1740521090	עריך קאַרוס	male	Creative_Intellectual	זעצט איבער פֿאָרן דאָזיקן טעאַטער עריך קאַרוס „קאָלאָמבינא“
P-1-facs_105_tr_1740521090	פּינסקי	male	Creative_Intellectual	"און פּינסקיס „אוצר""."
P-1-facs_105_tr_1740521090	פֿאָטער *	male	Family	פֿאָטער — חזן און שוחט.
P-1-facs_105_tr_1740521090	פֿאָטער *	male	Family	פֿאָטער — אַן אָנגעשטעלטער.
P-1-facs_105_tr_1740521090	קאדיש	male	Professional_Collaboration	דאָן אַ קורצע צייט אין דער אָפּערעטע מיט קאדיש און חאָש
P-1-facs_105_tr_1740521090	קוטנער	male	Professional_Collaboration	ווידער אין ווילנע מיט קוטנערן
P-1-facs_105_tr_1740521090	ראָמען ראָלאַן	male	Creative_Intellectual	"ראָמען ראָלאַזס „וועלף (אויפֿגעפֿירט דורך שוואָרץן דעם 30טן דעצ. 1924 אין ניו יאָרקער יידישן קונסט-טעאַטער) און ראָמען ראָלאָןס „דער שפּיל פֿון לעבן און טויט""."
P-1-facs_105_tr_1740521090	שוואָרץ	male	Professional_Hierarchy	ראָמען ראָלאַזס „וועלף (אויפֿגעפֿירט דורך שוואָרץן דעם 30טן דעצ. 1924 אין ניו יאָרקער יידישן קונסט-טעאַטער)
P-1-facs_105_tr_1740521096	אַברהם גאָלדפֿאַדען	male	Professional_Hierarchy	דערנאָך ביי אַברהם גאָלדפֿאַדען
P-1-facs_105_tr_1740521096	יעקב פ. אָדלער	male	Creative_Intellectual	לויט יעקב פ. אָדלער איז ב. געווען אַ הערקוליסישע פיגור.
P-1-facs_105_tr_1740521096	נפתלי גאָלדפֿאָדען	male	Professional_Hierarchy	געשפּילט יידיש טעאַטער בוי נפתלי גאָלדפֿאָדען
P-1-facs_105_tr_1740521096	פישזאָן	male	Professional_Hierarchy	און צו לעצט ביי פישזאָן
P-1-facs_105_tr_1740521098	אַקסעלראָד	male	Professional_Hierarchy	אַריבער צו אַקסעלראָדן אויף דער גאַליצישער פּראָווינץ
P-1-facs_105_tr_1740521098	אָגעך	unknown	Professional_Hierarchy	טרעט ער אַריין אין וואָדעוויל-טעאַטער פֿון אָגעך
P-1-facs_105_tr_1740521098	בירנבערג	male	Professional_Hierarchy	1911-14 — אין מאָנטרעאָל ביי ווייסמאַן און בירנבערג
P-1-facs_105_tr_1740521098	גימפּעל	male	Professional_Hierarchy	אַריינגעטראָטן אַלס כאָריסט אין גימפּעלס טרופּע
P-1-facs_105_tr_1740521098	גליקמאַן	male	Professional_Hierarchy	1922-23 — אין שיקאַגאָ ביי גליקמאַן
P-1-facs_105_tr_1740521098	געביל	male	Professional_Hierarchy	1921-22 ביז געביל אין מאונט מאָריס-טעאַטער
P-1-facs_105_tr_1740521098	הערי בערנשטיין	male	Professional_Hierarchy	1915-17 — אין קליוולאַנד ביי הערי בערנשטיין
P-1-facs_105_tr_1740521098	וויינטרויב	male	Professional_Hierarchy	1918-21 — אין ליבערטי טעאַטער ביי וויינטרויב
P-1-facs_105_tr_1740521098	ווייסבערן	unknown	Professional_Collaboration	וואו ער איז מענעדזשער בשותפות מיט ווייסבערן-פּראָגער
P-1-facs_105_tr_1740521098	ווייסמאַן	male	Professional_Hierarchy	1911-14 — אין מאָנטרעאָל ביי ווייסמאַן און בירנבערג
P-1-facs_105_tr_1740521098	חזנים *	male	Professional_Hierarchy	געזונגען ביו חזנים.
P-1-facs_105_tr_1740521098	טש. נאַטאַנסאָן	male	Professional_Hierarchy	1909-1910 — שפּילט ב. לעגיטים טעאַטער ביי טש. נאַטאַנסאָן אין שיקאָנער מעטראָפּאָליטאָן-טעאַטער
P-1-facs_105_tr_1740521098	טש. נאַטאָנסאָן	male	Professional_Hierarchy	1910-1911 - ביי טש. נאַטאָנסאָן אין שיקאגער פּאָלאָס-טעאַטער
P-1-facs_105_tr_1740521098	יאָנג	male	Professional_Hierarchy	שפּעטער ביי יאָנג
P-1-facs_105_tr_1740521098	לואי גאָלדבערג	male	Professional_Hierarchy	1924-29 — אין ניישאָנאַל, ליבערטי און פּאָבליק-טעאַטער ביי לואי גאָלדבערג
P-1-facs_105_tr_1740521098	לואי גאָלדשטיין	male	Professional_Hierarchy	1917-18 — אין ניו יאָרקער גרענד-טעאַטער ביי לואי גאָלדשטיין
P-1-facs_105_tr_1740521098	סאָקס	male	Professional_Hierarchy	1914-15 — אין ליריק טעאַטער, ברוקלין, ביי סימכאָוויטש און סאָקס
P-1-facs_105_tr_1740521098	סימכאָוויטש	male	Professional_Hierarchy	1914-15 — אין ליריק טעאַטער, ברוקלין, ביי סימכאָוויטש און סאָקס
P-1-facs_105_tr_1740521098	פּראָגער	unknown	Professional_Collaboration	וואו ער איז מענעדזשער בשותפות מיט ווייסבערן-פּראָגער
P-1-facs_105_tr_1740521098	רעגינאַ פּראָגער	female	Professional_Collaboration	1911-12 - מיט רעגינאַ פּראָגער איבער דער פּראָווינץ ביז סט. פֿראַנציסקאָ
P-1-facs_105_tr_1740521098	פֿאָטער*	male	Family	פֿאָטער — אַ היטל-מאָכער.
P-1-facs_105_tr_1740521100	אָפּאַטאָשן	male	Creative_Intellectual	"זיך באַטייליקט אין פֿילם-בילד „די פּוילישע וועלדער"" פֿון אָפּאַטאָשן."
P-1-facs_105_tr_1740521100	אסתר רחל קאמינסקאָ	female	Professional_Hierarchy	אַריינגעטראָטן אין אסתר רחל קאמינסקאָס טרופּע אין ווילנע.
P-1-facs_105_tr_1740521100	הריניוויעצקאָ	female	Professional_Hierarchy	אין דער פּוילישער דראָמאָטישער שול פֿון הריניוויעצקאָ.
P-1-facs_105_tr_1740521100	יאָנאַס טורקאָוו	male	Family	אין 1925 געשפּילט אין דער טרופּע פֿון איר מאַן יאָנאַס טורקאָוו
P-1-facs_105_tr_1740521100	מ. ד. וואָקסמאַן	male	Family	פֿאָרט ער אויפֿן רוף פֿון זיין שוואָגער, דעם אַקטיאָר מ. ד. וואָקסמאַן, קיין דרום-אפריקע
P-1-facs_105_tr_1740521100	פעני וואָקסמאַן	female	Family	באַקענט זיך מיט דער אַרטיסטקע פעני וואָקסמאַן און האָט מיט איר חתונה
P-1-facs_105_tr_1740521100	קאָנשטאָט	male	Professional_Hierarchy	וואו ב. לערנט אין קאָנשטאָטס שול.
P-1-facs_105_tr_1740521100	פֿאָטער*	male	Family	פֿאָטער — אַ משכיל, אַ לערער.
P-1-facs_106_r_2	בן-צבי באָראַטאָוו	male	Professional_Collaboration	וואו עס שפּילט שפּעטער אויך בן-צבי באָראַטאָוו.
P-1-facs_106_r_2	בערטאָ קאָליש	female	Professional_Hierarchy	באַטייליקט זיך אין אוירווינג-פלייס טעאַטער ביי בערטאָ קאָליש
P-1-facs_106_r_2	געביל	male	Professional_Hierarchy	אין 1926 שפּילט ער ביי געביל.
P-1-facs_106_r_2	יוליוס האָלער	male	Professional_Hierarchy	ב. נעמט אַ קורס אין דיקציע אין דער דייטשער שפּראָך ביים רעזשיסער יוליוס האָלער
P-1-facs_106_r_2	יעקב מעסטעל	male	Professional_Hierarchy	שפּילט דאָס ערשטע מאָל אהרן שיפּער“ אין דימאָווס „שמע ישראל' אונטער יעקב מעסטעלס רעזשי.
P-1-facs_106_r_2	יצחק דייטש	male	Professional_Hierarchy	באַטייליקט ער זיך אין די וועכנטלעכע ליטעראָרישע אויפֿפֿירונגען פֿון מעסטעלס און יצחק דייטשס פּראָפעסיאנעלע פֿאָרשטעלונגען.
P-1-facs_106_r_2	עגאַן ברעכער	male	Professional_Hierarchy	"טרעט אַריין אין 1920 אין דער „פֿריוער פֿאָלקסבינע"" אונטער דער דירעקצוע פֿון יצחק דייטש און עגאַן ברעכער"
P-1-facs_106_r_2	פֿאָטער *	male	Family	דער פֿאָטער — אַן אָנגראַ גלאָז-הענדלער.
P-1-facs_106_r_2	שילדקרויט	male	Professional_Hierarchy	אויפֿן סעזאָן 1926-25 ווערט ער אָנגאַזשירט אין שילדקרויט-טעאַטער.
P-1-facs_106_tr_1740520993	געביל	male	Professional_Hierarchy	פֿון דאָן אָן שפּילט זיי פֿון צייט צו צייט אין אוירווינג פּלייס, אין האָפּקינסאָן-טעאַטער, ביי געביל
P-1-facs_106_tr_1740520993	דימאָוו	male	Creative_Intellectual	"אין 1920 שפּילט זי אין שניצערס קונסטטעאַטער די ראָל פֿון ""יאָסעלע"" אין דימאָווס ""בראַנקס עקספרעס"" און בלייבט אין דעם טעאַטער 2 יאָר."
P-1-facs_106_tr_1740520993	יאָסעלע	male	Creative_Intellectual	"אין 1920 שפּילט זי אין שניצערס קונסטטעאַטער די ראָל פֿון ""יאָסעלע"" אין דימאָווס ""בראַנקס עקספרעס"""
P-1-facs_106_tr_1740520993	מוטער *	female	Family	אירע עלטערן זיינען געווען באָזיצער פֿון אַ באָד.
P-1-facs_106_tr_1740520993	שניצער	male	Professional_Hierarchy	"אין 1920 שפּילט זי אין שניצערס קונסטטעאַטער די ראָל פֿון ""יאָסעלע"" אין דימאָווס ""בראַנקס עקספרעס"" און בלייבט אין דעם טעאַטער 2 יאָר."
P-1-facs_106_tr_1740520993	פֿאָטער*	male	Family	אירע עלטערן זיינען געווען באָזיצער פֿון אַ באָד.
P-1-facs_106_tr_1740521000				
P-1-facs_107_r_8	ברעכער	unknown	Professional_Collaboration	באַטייליקט זיך אין אַ דייטשער פֿאַרשטעלונג מיט ברעכער און עוואַ פיביג
P-1-facs_107_r_8	עוואַ פיביג	female	Professional_Collaboration	באַטייליקט זיך אין אַ דייטשער פֿאַרשטעלונג מיט ברעכער און עוואַ פיביג
P-1-facs_107_r_8	ערנעסטינע מינהיים	female	Professional_Hierarchy	און דערנאָך צוויי יאָר ביז ערנעסטינע מינהיים אונטער דער השגחה פֿון פּראָפ. לעאָפּֿאָלד יעסנער.
P-1-facs_107_r_8	פּראָפ. לעאָפּֿאָלד יעסנער	male	Professional_Hierarchy	און דערנאָך צוויי יאָר ביז ערנעסטינע מינהיים אונטער דער השגחה פֿון פּראָפ. לעאָפּֿאָלד יעסנער.
P-1-facs_107_r_8	ריינהאָרד	male	Professional_Hierarchy	ב. לערנט צוויי יאָר אין ריינהאָרדס דראָמאַטישער שול
