hub_id	member_kind	member_id	label	detail	evidence
HUB-D825	entry	P-1-facs_366_tr_1741260403	ווייסמאַן, דאָראַ	vol 1	ra_align
HUB-D825	entry	P-6-facs_165_tr_1747825091	ווייסמאַן, דאָראַ	vol 6	ra_align
HUB-D825	surface	דאָראַ ווייסמאַן	דאָראַ ווייסמאַן	full ×11.0	validated_surface
HUB-D838	db	838	שרה קראַנצפעלד	Sarah Krantzfeld	
HUB-D838	entry	P-4-facs_120_tr_1753936413	קראַנצפעלד שרה	vol 4	ra_align
HUB-D838	surface	קראַנצפעלד	קראַנצפעלד	surnames ×1.0	validated_surface
HUB-D840	db	840	סאָניאַ נאַדאָלסקי (שרה קאַץ)	Sonya Nadolsky	
HUB-D840	entry	P-2-facs_302_tr_1744365753	נאַדאָלסקי, סאָניאַ [שרה קאַץ]	vol 2	ra_align
HUB-D840	surface	נאַדאָלסקי	נאַדאָלסקי	surnames ×1.0	validated_surface
HUB-D840	surface	סאָניאַ נאַדאָלסקי	סאָניאַ נאַדאָלסקי	full ×1.0	validated_surface
HUB-D842	db	842	מאָריץ מאָריסאָן (משה קאָהן)	Morris Morrison	
HUB-D842	entry	P-2-facs_232_tr_1744280746	מאָריסאָן, מאָריטץ [משה קאָהן]	vol 2	ra_align
HUB-D842	surface	מאָריס מאָריסאָן	מאָריס מאָריסאָן	full ×7.0	validated_surface
HUB-D842	surface	מאָריסאָן	מאָריסאָן	surnames ×4.0	validated_surface
HUB-D842	surface	מאָריסאָנען	מאָריסאָנען	surnames ×2.0	validated_surface
HUB-D842	surface	קאָהן	קאָהן	surnames ×1.0	validated_surface
HUB-D843	db	843	"שמ""ר (שייקעוויטש נחום-מאיר)"	Nahum Meïr Schaikewitz	
HUB-D843	entry	P-3-facs_250_r	"שמ""ר [שייקעוויטש. נחום מאיר]"	vol 3	human_align
HUB-D843	surface	"שייקעוויטש-שמ""ר"	"שייקעוויטש-שמ""ר"	surnames ×2.0	validated_surface
HUB-D843	surface	"שמ""ר-שייקעוויטש"	"שמ""ר-שייקעוויטש"	surnames ×53.0	validated_surface
HUB-D845	db	845	פּנחס טאָמאַשעווסקי	Pinkhes Thomashefsky	
HUB-D845	entry	P-2-facs_32_tr_1744131393	טאָמאַשעווסקי, פּנחס	vol 2	ra_align
HUB-D845	surface	פּנחס טאָמאַשעווסקי	פּנחס טאָמאַשעווסקי	full ×7.0	validated_surface
HUB-D850	db	850	הענרי רוסאָטאַ (חיים נעסוויזשקי)	Henry Russotto (Chaim Nesvizhski)	
HUB-D850	entry	P-4-facs_69_r	רוסאַטאָ, הענרי	vol 4	ra_align
HUB-D850	surface	ה. א. רוסאָטאָ	ה. א. רוסאָטאָ	initials ×2.0	validated_surface
HUB-D850	surface	ה. רוסאָטאָ	ה. רוסאָטאָ	initials ×1.0	validated_surface
HUB-D852	db	852	יוסף בּרוידי	Joseph Brody	
HUB-D852	entry	P-1-facs_136_tr_1740521135	ברוידי יוסף	vol 1	ra_align
HUB-D852	surface	ברוידי	ברוידי	surnames ×3.0	validated_surface
HUB-D852	surface	י. ברוידי	י. ברוידי	initials ×1.0	validated_surface
HUB-D852	surface	יאָזעף ברוידי	יאָזעף ברוידי	full ×2.0	validated_surface
HUB-D852	surface	יאָזער ברוידי	יאָזער ברוידי	full ×1.0	validated_surface
HUB-D852	surface	יוסף ברוידי	יוסף ברוידי	full ×1.0	validated_surface
HUB-D857	db	857	פּרץ סאַנדלער	Peretz Sandler	
HUB-D857	entry	P-2-facs_331_tr_1744365763	סאַנדלער פּרץ	vol 2	ra_align
HUB-D858	db	858	סאַבּינאַ ראָזענטאַל	Sabina Rosenthal	
HUB-D858	entry	P-4-facs_276_tr_1754998432	ראָזענטאַל, סאַבינאַ	vol 4	ra_align
HUB-D858	surface	סאַבינאַ	סאַבינאַ	surnames ×3.0	validated_surface
HUB-D858	surface	סאַבינאַ ראָזענטאַל	סאַבינאַ ראָזענטאַל	full ×2.0	validated_surface
HUB-D858	surface	סאַבינאַ ראָזענטאַל (וויינבלאַט)	סאַבינאַ ראָזענטאַל (וויינבלאַט)	full ×1.0	validated_surface
HUB-D859	db	859	בּערל בּערנשטיין (בּורשטין)	Berl Bernstein	
HUB-D859	entry	P-1-facs_120_tr_1740521118	בערנשטיין, בערל [בורשטין]	vol 1	ra_align
HUB-D859	surface	בערל בערנשטיין	בערל בערנשטיין	full ×18.0	validated_surface
HUB-D859	surface	בערנארד בערנשטיין	בערנארד בערנשטיין	full ×1.0	validated_surface
HUB-D859	surface	בערנשטיין	בערנשטיין	surnames ×38.0	validated_surface
HUB-D863	db	863	חנן-יעקב מיניקעס	Chanan Yaakov Minikes	
HUB-D863	entry	P-2-facs_270_tr_1744280698	מיניקעס, חנן-יעקב	vol 2	ra_align
HUB-D863	surface	י. מיניקעס	י. מיניקעס	initials ×1.0	validated_surface
HUB-D863	surface	מיניקע	מיניקע	surnames ×1.0	validated_surface
HUB-D863	surface	מיניקעס	מיניקעס	surnames ×1.0	validated_surface
HUB-D865	db	865	אַדאָלף מעלצער	Adolf Melzer	
HUB-D865	entry	P-2-facs_284_tr_1744280792	מעלצער, אַדאָלף	vol 2	ra_align
HUB-D865	surface	אַדאָלף מעלצער	אַדאָלף מעלצער	full ×13.0	validated_surface
HUB-D865	surface	אַדאָלף עלצער	אַדאָלף עלצער	full ×1.0	validated_surface
HUB-D865	surface	אַראָלף מעלצער	אַראָלף מעלצער	full ×1.0	validated_surface
HUB-D866	db	866	הערמאַן פידלער (אברהם הערש)	Herman Fiedler	
HUB-D866	entry	P-3-facs_278_tr_1755674209	פידלער הערמאַן [אַברהם הערש]	vol 3	human_align
HUB-D866	surface	הערמאַן פידלער	הערמאַן פידלער	full ×4.0	validated_surface
HUB-D877	db	877	יודל בּעלזער (ספּיוואַק)	Adolf Belzer	
HUB-D877	entry	P-6-facs_28_r_2	בעלזער, יודל [ספּיוואַק]	vol 6	human_align
HUB-D877	surface	יודעלע בעלזער	יודעלע בעלזער	full ×1.0	validated_surface
HUB-D877	surface	יידל בעלזער	יידל בעלזער	full ×1.0	validated_surface
HUB-D877	surface	יידעלע בעלזער	יידעלע בעלזער	full ×1.0	validated_surface
HUB-D880	db	880	יעקב סענדלער	Jacob Koppel Sandler	
HUB-D880	entry	P-2-facs_365_tr_1744366824	סענדלער יעקב-קאָפּל	vol 2	ra_align
HUB-D880	surface	י. סענדלער	י. סענדלער	initials ×1.0	validated_surface
HUB-D880	surface	יעקב סאַנדלער	יעקב סאַנדלער	full ×1.0	validated_surface
HUB-D881	db	881	אַלעקסאַנדער אָלשאַנעצקי (יהושע)	Alexander Olshanetsky	
HUB-D881	entry	P-1-facs_49_tr_1740521087	אָלשאַנעצקי, אַלעקסאַנדער [יהושע]	vol 1	ra_align
HUB-D881	surface	א. אָלשאַגעצקי	א. אָלשאַגעצקי	initials ×1.0	validated_surface
HUB-D881	surface	א. אָלשאַנעצקי	א. אָלשאַנעצקי	initials ×7.0	validated_surface
HUB-D881	surface	אַלעקסאַנדער אָלשאַנעצקי	אַלעקסאַנדער אָלשאַנעצקי	full ×5.0	validated_surface
HUB-D881	surface	אַלשאַנעצקי	אַלשאַנעצקי	surnames ×3.0	validated_surface
HUB-D881	surface	אָלשאַנעצקין	אָלשאַנעצקין	surnames ×1.0	validated_surface
HUB-D882	db	882	אַהרן לעבּעדיעוו	Aaron Lebedev	
HUB-D882	entry	P-2-facs_175_tr_1744279183	לעבעדיעוו, אהרן	vol 2	ra_align
HUB-D882	surface	אהרן לעבעדיעוו	אהרן לעבעדיעוו	full ×10.0	validated_surface
HUB-D882	surface	אהרן לעבעדעוו	אהרן לעבעדעוו	full ×13.0	validated_surface
HUB-D882	surface	לעבעדיעוון	לעבעדיעוון	surnames ×1.0	validated_surface
HUB-D882	surface	לעבעדעוו	לעבעדעוו	surnames ×5.0	validated_surface
HUB-D883	db	883	אב קאַהאַן (אברהם)	Abe Cahan	
HUB-D883	entry	P-4-facs_334_tr_1754998419	קאַהאַן, אב [רהם]	vol 4	ra_align
HUB-D883	surface	Abraham Cahan	Abraham Cahan	full ×1.0	validated_surface
HUB-D883	surface	אַברהם קאַהאַן	אַברהם קאַהאַן	full ×3.0	validated_surface
HUB-D883	surface	אב. קאַהאַן	אב. קאַהאַן	initials ×34.0	validated_surface
HUB-D883	surface	אב. קאַהאַנס	אב. קאַהאַנס	initials ×1.0	validated_surface
HUB-D883	surface	אייב קאַהאַן	אייב קאַהאַן	full ×2.0	validated_surface
HUB-D890	db	890	בּ. גאָרין (יצחק גוידא-הוידא)	B. Gorin	
HUB-D890	entry	P-1-facs_248_tr_1741260287	גאָרין, ב. [יצחק גוידאָ-הוידאַ]	vol 1	ra_align
HUB-D890	surface	ב. נאָרין	ב. נאָרין	initials ×5.0	validated_surface
HUB-D890	surface	בּ. גאָרין	בּ. גאָרין	initials ×98.0	validated_surface
HUB-D897	db	897	דזשעני גאָלדשטיין	Jennie Goldstein	
HUB-D897	entry	P-1-facs_205_tr_1741260275	גאָלדשטיין, דזשעני	vol 1	ra_align
HUB-D897	surface	דזשעני גאָלדשטיין	דזשעני גאָלדשטיין	full ×30.0	validated_surface
HUB-D900	db	900	ישראל גראַדנער (ראָזענפעלד)	Yisroel Gradner	
HUB-D900	entry	P-1-facs_270_r_2	גראָדנער ישראל [ראָזענפעלד?]	vol 1	ra_align
HUB-D900	surface	ישראל גראָדנער	ישראל גראָדנער	full ×22.0	validated_surface
HUB-D902	db	902	דזשייקאָב דזשייקאָבּס (יעקב יאַקובּאָוויטש)	Jacob Jacobs	
HUB-D902	entry	P-1-facs_291_tr_1741260447	דזשייקאָבס, דזשייקאָב [יעקב יאָקובאָוויטש]	vol 1	ra_align
HUB-D902	surface	דזשייקאָב דזשייקאָבס	דזשייקאָב דזשייקאָבס	full ×11.0	validated_surface
HUB-D904	db	904	הערי לעווין (הערשל)	Harry Levin	
HUB-D904	entry	P-2-facs_180_tr_1744279176	לעווין, הערי (הערשל)	vol 2	ra_align
HUB-D904	surface	הערשל לעווין	הערשל לעווין	full ×1.0	validated_surface
HUB-D906	db	906	הערמאַן וואָהל (צבי)	Herman Wohl	
HUB-D906	entry	P-1-facs_336_tr_1741260422	וואָהל, הערמאַן [צבי]	vol 1	ra_align
HUB-D906	surface	הערמאַן וואַהל	הערמאַן וואַהל	full ×4.0	validated_surface
HUB-D906	surface	וואָהל	וואָהל	surnames ×7.0	validated_surface
HUB-D910	db	910	וויליאַם סיגעל	William Siegal	
HUB-D910	entry	P-2-facs_343_tr_1744365797	סיגעל וויליאָם (וועלוול-יצחק הערצאָג]	vol 2	ra_align
HUB-D910	surface	וויליאַם סיגעל	וויליאַם סיגעל	full ×18.0	validated_surface
HUB-D916	db	916	יוסף רומשינסקי (רומשיסקין)	Joseph Rumshinsky	
HUB-D916	entry	P-3-facs_402_tr_1755856047	רומשינסקי, יוסף [רומשיסקי]	vol 3	human_align
HUB-D916	surface	י. רומשינסקי	י. רומשינסקי	initials ×4.0	validated_surface
HUB-D916	surface	יאָזעף רומשינסקי	יאָזעף רומשינסקי	full ×17.0	validated_surface
HUB-D916	surface	יאָזער רומשינסקי	יאָזער רומשינסקי	full ×4.0	validated_surface
HUB-D916	surface	יוסף רומשינסקי	יוסף רומשינסקי	full ×32.0	validated_surface
HUB-D916	surface	רומשינסקי	רומשינסקי	surnames ×17.0	validated_surface
HUB-D916	surface	רומשינסקין	רומשינסקין	surnames ×1.0	validated_surface
HUB-D916	surface	רומשינסקיס	רומשינסקיס	surnames ×1.0	validated_surface
HUB-D919	db	919	יעקב דינעזאָן	Jacob Dinezon	
HUB-D919	entry	P-1-facs_298_tr_1741260461	דינעזאָן, יעקב	vol 1	ra_align
HUB-D919	surface	דינעזאָן	דינעזאָן	surnames ×4.0	validated_surface
HUB-D919	surface	דינענזאָן	דינענזאָן	surnames ×2.0	validated_surface
HUB-D919	surface	י. דינעזאָן	י. דינעזאָן	initials ×1.0	validated_surface
HUB-D919	surface	יעקב דינעזאָן	יעקב דינעזאָן	full ×12.0	validated_surface
HUB-D919	surface	יעקב דינענזאָן	יעקב דינענזאָן	full ×1.0	validated_surface
HUB-D920	db	920	יעקב מעסטעל	Jacob Mestel	
HUB-D920	entry	P-2-facs_293_tr_1744280709	מעסטעל, יעקב	vol 2	ra_align
HUB-D920	surface	זעקב מעסטעל	זעקב מעסטעל	full ×1.0	validated_surface
HUB-D920	surface	י. מעסטעל	י. מעסטעל	initials ×3.0	validated_surface
HUB-D920	surface	יעקב מעמטעל	יעקב מעמטעל	full ×1.0	validated_surface
HUB-D920	surface	יעקב מעסטל	יעקב מעסטל	full ×35.0	validated_surface
HUB-D920	surface	יעקב מעסטעל	יעקב מעסטעל	full ×45.0	validated_surface
HUB-D922	db	922	יעקב קאַליך	Jacob Kalich	
HUB-D922	entry	P-4-facs_616_tr_1755029946	קאָליך, יעקב	vol 4	ra_align
HUB-D922	surface	יעקב קאַליך	יעקב קאַליך	full ×34.0	validated_surface
HUB-D922	surface	קאָליך	קאָליך	surnames ×8.0	validated_surface
HUB-D924	db	924	יצחק ליבּרעסקאָ (ליבּער)	Yitzhok Libresko	
HUB-D924	entry	P-2-facs_129_tr_1744279170	ליבּרעסקאָ, יצחק [ליבּער]	vol 2	ra_align
HUB-D924	surface	יצחק ליבא. רעסקאָ	יצחק ליבא. רעסקאָ	initials ×1.0	validated_surface
HUB-D924	surface	יצחק ליברעסקאָ	יצחק ליברעסקאָ	full ×29.0	validated_surface
HUB-D925	db	925	יצחק שלאָסבּערג	Isaac Schlossberg	
HUB-D925	entry	P-3-facs_286_tr_1755674601	שלאָסבערג, יצחק	vol 3	human_align
HUB-D925	surface	י. שלאָסבערג	י. שלאָסבערג	initials ×2.0	validated_surface
HUB-D925	surface	יצחק שלאָסבערג	יצחק שלאָסבערג	full ×7.0	validated_surface
HUB-D925	surface	שלאָסבערג	שלאָסבערג	surnames ×4.0	validated_surface
HUB-D925	surface	שלאָסבערגן	שלאָסבערגן	surnames ×1.0	validated_surface
HUB-D927	db	927	איזעלאַ לאַטיינער (גיטעלע פינקעלשטיין)	Izela Lateiner (Gitele Finkelshteyn)	
HUB-D927	entry	P-2-facs_90_tr_1744131418	לאַטיינער איזעלאַ [גיטעלע פינקעלשטיין]	vol 2	ra_align
HUB-D927	surface	לאַטיינערס	לאַטיינערס	surnames ×2.0	validated_surface
HUB-D928	db	928	לואיס גאָטליבּ	Louis Silo Gottlieb	
HUB-D928	entry	P-1-facs_144_tr_1740521019	גאָטליב, לואיס סילאַ	vol 1	ra_align
HUB-D929	db	929	ז. ליבּין (ישראל-זלמן הירוויטש)	Yisroel Libin (Israel-Zalman Hurvitsh)	
HUB-D929	entry	P-2-facs_121_tr_1744279175	ליבּין, ז. [ישראל-זלמן הוּרוויטש]	vol 2	ra_align
HUB-D929	surface	ז. ליבּין	ז. ליבּין	initials ×15.0	validated_surface
HUB-D929	surface	ז. ליבינס	ז. ליבינס	initials ×3.0	validated_surface
HUB-D929	surface	ליביז	ליביז	surnames ×3.0	validated_surface
HUB-D929	surface	ליבין	ליבין	surnames ×30.0	validated_surface
HUB-D930	db	930	משה-לייבּ ליליענבּלום	Moshe Leib Lilienblum	
HUB-D930	entry	P-2-facs_150_tr_1744279160	ליליענבלום, משה-לייב	vol 2	ra_align
HUB-D930	surface	ליליענבלום	ליליענבלום	surnames ×2.0	validated_surface
HUB-D930	surface	מ. ל. ליליענבלום	מ. ל. ליליענבלום	initials ×1.0	validated_surface
HUB-D930	surface	משה לייב לוליענבלום	משה לייב לוליענבלום	full ×1.0	validated_surface
HUB-D930	surface	משה לייב ליליענבלום	משה לייב ליליענבלום	full ×3.0	validated_surface
HUB-D930	surface	משה לייב לילענבלום	משה לייב לילענבלום	full ×1.0	validated_surface
HUB-D932	db	932	לעאָ ליאָוו (משה-לייבּ)	Leo Low	
HUB-D932	entry	P-2-facs_119_tr_1744279140	ליאָוו, לעאָ (משה-לייב)	vol 2	ra_align
HUB-D932	surface	לעאָ	לעאָ	surnames ×1.0	validated_surface
HUB-D932	surface	לעאָ ליאָוו	לעאָ ליאָוו	full ×8.0	validated_surface
HUB-D939	db	939	מאלי פּיקאָן	Molly Picon	
HUB-D939	entry	P-3-facs_116_tr_1754820291	פּיקאָן, מאַלי	vol 3	human_align
HUB-D939	surface	מאַדי פיקאָן	מאַדי פיקאָן	full ×1.0	validated_surface
HUB-D939	surface	מאלי פיקאָן	מאלי פיקאָן	full ×81.0	validated_surface
HUB-D939	surface	פיקאָן	פיקאָן	surnames ×8.0	validated_surface
HUB-D946	db	946	מאָריס ראָזענפֿעלד (משה-יעקב אַלטער)	Morris Rosenfeld	
HUB-D946	entry	P-4-facs_82_tr_1753938284	ראָזענפעלד, מאָריס [משה יעקב, אַלטער]	vol 4	ra_align
HUB-D946	surface	יעקב ראָזענפעלד	יעקב ראָזענפעלד	full ×2.0	validated_surface
HUB-D946	surface	מאָריס ראָזענפעלד	מאָריס ראָזענפעלד	full ×12.0	validated_surface
HUB-D955	db	955	משה טייך-גאַזניק	Moshe Teykh-Ganzik	
HUB-D955	entry	P-2-facs_48_r	טייך-גאַזניק, משה	vol 2	ra_align
HUB-D955	surface	מ. טייך	מ. טייך	initials ×1.0	validated_surface
HUB-D955	surface	משה טייך	משה טייך	full ×3.0	validated_surface
HUB-D958	db	958	סאַבּינאַ לאַקסער (שרה)	Sabina Lakser	
HUB-D958	entry	P-2-facs_112_tr_1744279073	לאַקסער, סאַבּינאַ (שרה)	vol 2	ra_align
HUB-D963	db	963	סעם שנייער	Sam Shnayer	
HUB-D963	entry	P-4-facs_115_tr_1753936446	שנייער, סעם	vol 4	ra_align
HUB-D963	surface	סעם שנייער	סעם שנייער	full ×4.0	validated_surface
HUB-D964	db	964	עליאַס ראָטשטיין	Alias Rotstein	
HUB-D964	entry	P-4-facs_274_tr_1754998431	ראָטשטיין, עליאַס	vol 4	ra_align
HUB-D964	surface	עליאַס ראָטשטיין	עליאַס ראָטשטיין	full ×7.0	validated_surface
HUB-D964	surface	ראָטשטיינען	ראָטשטיינען	surnames ×1.0	validated_surface
