decision	composite_score	band	name_score	a_heading	b_heading	a_xml_id	b_xml_id	a_volume	b_volume	same_volume	a_gender	b_gender	a_db_id	b_db_id	db_agreement	source
	0.75	review	1.0	ווייס דזשאָן [יוסף-לייב]	וועליטשאַנסקי, ישראל	facs_363_TextRegion_1710854126127_478	facs_387_tr_1755030250	1	4	0	Male		3164		0	heading
	0.75	review	1.0	ווייס דזשאָן [יוסף-לייב]	וועליטשאַנסקי, ישראל	facs_363_TextRegion_1710854126127_478	facs_648_tr_1747930316	1	6	0	Male		3164		0	heading
	0.75	review	1.0	וויינשטיין, שואל	וועליטשאַנסקי, ישראל	facs_363_r_6	facs_387_tr_1755030250	1	4	0	Male		3229		0	heading
	0.75	review	1.0	וויינשטיין, שואל	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_363_r_6	facs_58_tr_1733050538	1	5	0	Male		3229		0	heading
	0.75	review	1.0	וויינשטיין, שואל	וועליטשאַנסקי, ישראל	facs_363_r_6	facs_648_tr_1747930316	1	6	0	Male		3229		0	heading
	0.75	review	1.0	וויינשעל, ברוך	וועליטשאַנסקי, ישראל	facs_363_r_9	facs_387_tr_1755030250	1	4	0	Male		3156		0	heading
	0.75	review	1.0	וויינשעל, ברוך	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_363_r_9	facs_58_tr_1733050538	1	5	0	Male		3156		0	heading
	0.75	review	1.0	וויינשעל, ברוך	וועליטשאַנסקי, ישראל	facs_363_r_9	facs_648_tr_1747930316	1	6	0	Male		3156		0	heading
	0.75	review	1.0	ווייס פּאַולינאַ	וועליטשאַנסקי, ישראל	facs_364_tr_1741260422	facs_387_tr_1755030250	1	4	0	Female		3166		0	heading
	0.75	review	1.0	ווייס פּאַולינאַ	וועליטשאַנסקי, ישראל	facs_364_tr_1741260422	facs_648_tr_1747930316	1	6	0	Female		3166		0	heading
	0.75	review	1.0	ווייסבערג, לואיס	וועליטשאַנסקי, ישראל	facs_364_tr_1741260425	facs_387_tr_1755030250	1	4	0	Male		3249		0	heading
	0.75	review	1.0	ווייסבערג, לואיס	וועליטשאַנסקי, ישראל	facs_364_tr_1741260425	facs_648_tr_1747930316	1	6	0	Male		3249		0	heading
	0.75	review	1.0	ווייס, ענריקאָ	וועליטשאַנסקי, ישראל	facs_364_tr_1741260432	facs_387_tr_1755030250	1	4	0	Male		3163		0	heading
	0.75	review	1.0	ווייס, ענריקאָ	וועליטשאַנסקי, ישראל	facs_364_tr_1741260432	facs_648_tr_1747930316	1	6	0	Male		3163		0	heading
	0.75	review	1.0	ווייס, מאַרסעלאָ [לעווין]	וועליטשאַנסקי, ישראל	facs_364_tr_1741260435	facs_387_tr_1755030250	1	4	0	Female		3165		0	heading
	0.75	review	1.0	ווייס, מאַרסעלאָ [לעווין]	וועליטשאַנסקי, ישראל	facs_364_tr_1741260435	facs_648_tr_1747930316	1	6	0	Female		3165		0	heading
	0.75	review	1.0	ווייסליץ, יוכבד [פּראָוויזאָר]	וועליטשאַנסקי, ישראל	facs_365_tr_1741260391	facs_387_tr_1755030250	1	4	0	Female		3245		0	heading
	0.75	review	1.0	ווייסליץ, יוכבד [פּראָוויזאָר]	וועליטשאַנסקי, ישראל	facs_365_tr_1741260391	facs_648_tr_1747930316	1	6	0	Female		3245		0	heading
	0.75	review	1.0	ווייסליץ, אַברהם-יעקב	יחזקאָל קרייסטאָל	facs_365_tr_1741260397	facs_617_r_8	1	5	0	Male		3244		0	heading
	0.75	review	1.0	ווייסמאַן, בעסי	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_365_tr_1741260398	facs_58_tr_1733050538	1	5	0	Female		3251		0	heading
	0.75	review	1.0	ווייסמאַן, אהרן	וועליטשאַנסקי, ישראל	facs_365_tr_1741260403	facs_387_tr_1755030250	1	4	0	Male		3246		0	heading
	0.75	review	1.0	ווייסמאַן, אהרן	וועליטשאַנסקי, ישראל	facs_365_tr_1741260403	facs_648_tr_1747930316	1	6	0	Male		3246		0	heading
	0.75	review	1.0	ווייסבערג רחל	וועליטשאַנסקי, ישראל	facs_365_tr_1741260404	facs_387_tr_1755030250	1	4	0	Female		3250		0	heading
	0.75	review	1.0	ווייסבערג רחל	וועליטשאַנסקי, ישראל	facs_365_tr_1741260404	facs_648_tr_1747930316	1	6	0	Female		3250		0	heading
	0.75	review	1.0	ווייסמאַן, דאָראַ	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_366_tr_1741260403	facs_58_tr_1733050538	1	5	0	Female		825		0	heading
	0.75	review	1.0	ווייסמאַן, בערנאַרדאָ	וועליטשאַנסקי, ישראל	facs_366_tr_1741260406	facs_387_tr_1755030250	1	4	0	Female		3247		0	heading
	0.75	review	1.0	ווייסמאַן, בערנאַרדאָ	וועליטשאַנסקי, ישראל	facs_366_tr_1741260406	facs_648_tr_1747930316	1	6	0	Female		3247		0	heading
	0.75	review	1.0	ווייסמאַן, העלענאַ	וועליטשאַנסקי, ישראל	facs_367_tr_1741260404	facs_387_tr_1755030250	1	4	0	Female		3172		0	heading
	0.75	review	1.0	ווייסמאַן, העלענאַ	וועליטשאַנסקי, ישראל	facs_367_tr_1741260404	facs_648_tr_1747930316	1	6	0	Female		3172		0	heading
	0.75	review	1.0	ווייספעלד, משה	ווילנער, מאַקס, ר	facs_368_TextRegion_1710163052802_374	facs_375_tr_1741260389	1	1	1					0	heading
	0.75	review	1.0	ווייספעלד, משה	ווערבעל, מישעל-אַדאָלף [משה-אַברהם]	facs_368_TextRegion_1710163052802_374	facs_382_r_5	1	1	1		Male		3255	0	heading
	0.75	review	1.0	ווייספעלד, משה	יחזקאָל קרייסטאָל	facs_368_TextRegion_1710163052802_374	facs_617_r_8	1	5	0					0	heading
	0.75	review	1.0	ווייספעלד, משה	וויינטרויב, מילטאָן	facs_368_TextRegion_1710163052802_374	facs_642_tr_1747930347	1	6	0		Male		3233	0	heading
	0.75	review	1.0	ווייספעלד, משה	מ. נ. וואָלפּערט	facs_368_TextRegion_1710163052802_374	facs_654_r_1	1	6	0					0	heading
	0.75	review	1.0	ווילנער מאַקס	וועליטשאַנסקי, ישראל	facs_375_r_6	facs_387_tr_1755030250	1	4	0	Male		3266		0	heading
	0.75	review	1.0	ווילנער מאַקס	וועליטשאַנסקי, ישראל	facs_375_r_6	facs_648_tr_1747930316	1	6	0	Male		3266		0	heading
	0.75	review	1.0	ווילנער, מאַקס, ר	ווייס, ווילהעלם	facs_375_tr_1741260389	facs_48_tr_1756359787	1	7	0		Male		3248	0	heading
	0.75	review	1.0	ווילנער, מאַקס, ר	יחזקאָל קרייסטאָל	facs_375_tr_1741260389	facs_617_r_8	1	5	0					0	heading
	0.75	review	1.0	ווילענסקי, מייקל [מיכאל]	וועליטשאַנסקי, ישראל	facs_376_tr_1741260445	facs_387_tr_1755030250	1	4	0	Male		3265		0	heading
	0.75	review	1.0	ווילענסקי, מייקל [מיכאל]	וועליטשאַנסקי, ישראל	facs_376_tr_1741260445	facs_648_tr_1747930316	1	6	0	Male		3265		0	heading
	0.75	review	1.0	ווילענסקי, יוליאַן	וועליטשאַנסקי, ישראל	facs_376_tr_1741260448	facs_387_tr_1755030250	1	4	0	Male		3263		0	heading
	0.75	review	1.0	ווילענסקי, יוליאַן	וועליטשאַנסקי, ישראל	facs_376_tr_1741260448	facs_648_tr_1747930316	1	6	0	Male		3263		0	heading
	0.75	review	1.0	ווילענסקי, מערי [מרים קאַץ]	וועליטשאַנסקי, ישראל	facs_376_tr_1741260449	facs_387_tr_1755030250	1	4	0	Female		3264		0	heading
	0.75	review	1.0	ווילענסקי, מערי [מרים קאַץ]	וועליטשאַנסקי, ישראל	facs_376_tr_1741260449	facs_648_tr_1747930316	1	6	0	Female		3264		0	heading
	0.75	review	1.0	ווינאָגראָדאָוו, אַנאַטאָל [נפתלי-הערץ גליקמאַן]	וועליטשאַנסקי, ישראל	facs_377_r	facs_387_tr_1755030250	1	4	0	Male		3270		0	heading
	0.75	review	1.0	ווינאָגראָדאָוו, אַנאַטאָל [נפתלי-הערץ גליקמאַן]	וועליטשאַנסקי, ישראל	facs_377_r	facs_648_tr_1747930316	1	6	0	Male		3270		0	heading
	0.75	review	1.0	ווינאָגראָדאָוו, יוסף [וויינשטיין]	וועליטשאַנסקי, ישראל	facs_377_r_4	facs_648_tr_1747930316	1	6	0	Male		3271		0	heading
	0.75	review	1.0	ווינאָוויטש, בעטי	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_378_tr_1739715267	facs_58_tr_1733050538	1	5	0	Female		3187		0	heading
	0.75	review	1.0	וויעסיאָלאָיאָ, ליובאַ [שאָסקין]	וועליטשאַנסקי, ישראל	facs_379_r_2	facs_387_tr_1755030250	1	4	0	Female		3197		0	heading
	0.75	review	1.0	וויעסיאָלאָיאָ, ליובאַ [שאָסקין]	וועליטשאַנסקי, ישראל	facs_379_r_2	facs_648_tr_1747930316	1	6	0	Female		3197		0	heading
	0.75	review	1.0	וויערניק, יצחק	וועליטשאַנסקי, ישראל	facs_380_r_2	facs_387_tr_1755030250	1	4	0	Male		3260		0	heading
	0.75	review	1.0	וויערניק, יצחק	וועליטשאַנסקי, ישראל	facs_380_r_2	facs_648_tr_1747930316	1	6	0	Male		3260		0	heading
	0.75	review	1.0	וועטשטיין, דוד	וועליטשאַנסקי, ישראל	facs_380_tr_1739715264	facs_387_tr_1755030250	1	4	0	Male		3257		0	heading
	0.75	review	1.0	וועטשטיין, דוד	וועליטשאַנסקי, ישראל	facs_380_tr_1739715264	facs_648_tr_1747930316	1	6	0	Male		3257		0	heading
	0.75	review	1.0	וועקסלער יעקב	וועליטשאַנסקי, ישראל	facs_381_r_2	facs_387_tr_1755030250	1	4	0	Male		3258		0	heading
	0.75	review	1.0	וועקסלער יעקב	וועליטשאַנסקי, ישראל	facs_381_r_2	facs_648_tr_1747930316	1	6	0	Male		3258		0	heading
	0.75	review	1.0	ווענדאָרף ראובן	וועליטשאַנסקי, ישראל	facs_381_tr_1739715266	facs_387_tr_1755030250	1	4	0	Male		3253		0	heading
	0.75	review	1.0	ווענדאָרף ראובן	וועליטשאַנסקי, ישראל	facs_381_tr_1739715266	facs_648_tr_1747930316	1	6	0	Male		3253		0	heading
	0.75	review	1.0	ראָזאַנקאַ, וויעראַ [שרה ווינער]	ראָזענבערג, יאָזעף (יוסף-יונה)	facs_386_tr_1755029933	facs_106_tr_1747825134	4	6	0	Female		2772		0	heading
	0.75	review	1.0	ראָזאַנקאַ, וויעראַ [שרה ווינער]	ראָזענבערג, בערטא	facs_386_tr_1755029933	facs_186_tr_1747825065	4	6	0	Female		2772		0	heading
	0.75	review	1.0	וועליטשאַנסקי, ישראל	ווייסמאַן, מאָריס	facs_387_tr_1755030250	facs_156_tr_1747825094	4	6	0		Male		3173	0	heading
	0.75	review	1.0	וועליטשאַנסקי, ישראל	וויינבערג, קאַרל [חיים הערבסט]	facs_387_tr_1755030250	facs_178_tr_1736588955	4	5	0		Male		3150	0	heading
	0.75	review	1.0	וועליטשאַנסקי, ישראל	וויינטרויב-גראַף, לאה	facs_387_tr_1755030250	facs_178_tr_1736588957	4	5	0		Male		1050	0	heading
	0.75	review	1.0	וועליטשאַנסקי, ישראל	וויינבערג, הערמאַן	facs_387_tr_1755030250	facs_182_tr_1736589054	4	5	0		Male		3215	0	heading
	0.75	review	1.0	וועליטשאַנסקי, ישראל	וויינבערג, משה	facs_387_tr_1755030250	facs_183_tr_1736588995	4	5	0		Male		3217	0	heading
	0.75	review	1.0	וועליטשאַנסקי, ישראל	וואַלדבערג, יצחק	facs_387_tr_1755030250	facs_187_tr_1736589011	4	5	0		Male		3140	0	heading
	0.75	review	1.0	וועליטשאַנסקי, ישראל	וויינשטאָק, שמחה	facs_387_tr_1755030250	facs_280_tr_1739220952	4	5	0		Female		3231	0	heading
	0.75	review	1.0	וועליטשאַנסקי, ישראל	ווייסמאַן, הערש	facs_387_tr_1755030250	facs_35_tr_1747746200	4	6	0				3582	0	heading
	0.75	review	1.0	וועליטשאַנסקי, ישראל	ווין, איוואַ [סיוועלע באַקשטיין]	facs_387_tr_1755030250	facs_422_r_2	4	5	0				3513	0	heading
	0.75	review	1.0	וועליטשאַנסקי, ישראל	וואָלפשטאַט, אַברהם	facs_387_tr_1755030250	facs_438_tr_1739221803	4	5	0		Male		3279	0	heading
	0.75	review	1.0	וועליטשאַנסקי, ישראל	וועריטע, ס. [ס. ווייסבלאַט]	facs_387_tr_1755030250	facs_46_r_2	4	7	0		Male		3178	0	heading
	0.75	review	1.0	וועליטשאַנסקי, ישראל	וויינער, העלענאַ	facs_387_tr_1755030250	facs_48_tr_1756359786	4	7	0		Female		3222	0	heading
	0.75	review	1.0	וועליטשאַנסקי, ישראל	וויינשעלבוים, יוסף	facs_387_tr_1755030250	facs_48_tr_1756359790	4	7	0		Male		3226	0	heading
	0.75	review	1.0	וועליטשאַנסקי, ישראל	וויינבערג, סאָניע [קאַרל]	facs_387_tr_1755030250	facs_56_r_1	4	5	0		Female		3153	0	heading
	0.75	review	1.0	וועליטשאַנסקי, ישראל	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_387_tr_1755030250	facs_58_tr_1733050538	4	5	0					0	heading
	0.75	review	1.0	וועליטשאַנסקי, ישראל	וויינבערג, הערי [אהרן]	facs_387_tr_1755030250	facs_607_tr_1747930558	4	6	0		Male		3214	0	heading
	0.75	review	1.0	וועליטשאַנסקי, ישראל	ווייסבערג, פֿייוול	facs_387_tr_1755030250	facs_618_tr_1755029882	4	4	1		Male		3167	0	heading
	0.75	review	1.0	וועליטשאַנסקי, ישראל	ווייסבערג, רחל	facs_387_tr_1755030250	facs_89_tr_1733059485	4	5	0		Female		3250	0	heading
	0.75	review	1.0	וועליטשאַנסקי, ישראל	ווינטער פֿראַניאַ [פריידל ראָזענראַט]	facs_387_tr_1755030250	facs_89_tr_1733059487	4	5	0				3635	0	heading
	0.75	review	1.0	עליכם-שלום	שלום-עליכם [שלום ראַבינאָוויטש]	facs_393_tr_1744366830	facs_453_tr_1755030106	2	4	0			3474		0	heading
	0.75	review	1.0	זילבּערט, יעקב [קוליש]	יידיש טעאַטער אין ארץ-ישראל.	facs_405_r_4	facs_79_tr_1744131391	1	2	0	Male		2974		0	heading
	0.75	review	1.0	זעלינסקאַיאָ, העלען	וועליטשאַנסקי, ישראל	facs_413_tr_1739715085	facs_387_tr_1755030250	1	4	0	Female		3369		0	heading
	0.75	review	1.0	זעלינסקאַיאָ, העלען	וועליטשאַנסקי, ישראל	facs_413_tr_1739715085	facs_648_tr_1747930316	1	6	0	Female		3369		0	heading
	0.75	review	1.0	ווין, איוואַ [סיוועלע באַקשטיין]	וועליטשאַנסקי, ישראל	facs_422_r_2	facs_648_tr_1747930316	5	6	0			3513		0	heading
	0.75	review	1.0	ווינדער, מאיר	יחזקאָל קרייסטאָל	facs_435_tr_1739222512	facs_617_r_8	5	5	1			3514		0	heading
	0.75	review	1.0	וואָלפשטאַט, אַברהם	וועליטשאַנסקי, ישראל	facs_438_tr_1739221803	facs_648_tr_1747930316	5	6	0	Male		3279		0	heading
	0.75	review	1.0	שערמאַן, דוד	שערמאַן, יאָזעף	facs_452_tr_1739221802	facs_150_tr_1747825139	5	6	0	Male		2922		0	heading
	0.75	review	1.0	שלום-עליכם [שלום ראַבינאָוויטש]	אָפּשאַצונגען	facs_453_tr_1755030106	facs_565_tr_1755029876	4	4	1					0	heading
	0.75	review	1.0	"""יידיש טעאַטער-סטודיע"" אין וואַרשע."	קליוולאַנד טעאַטער סטודיאַ ביי דער אידישער קולטור-געזעלשאַפט	facs_50_tr_1744131393	facs_435_r	2	6	0					0	heading
	0.75	review	1.0	וויינער לייב	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_561_tr_1739222221	facs_58_tr_1733050538	5	5	1	Male		3269		0	heading
	0.75	review	1.0	וויינבערג, סאָניע [קאַרל]	וועליטשאַנסקי, ישראל	facs_56_r_1	facs_648_tr_1747930316	5	6	0	Female		3153		0	heading
	0.75	review	1.0	ראָזענבערג, ישראל	ראָזענבערג, יאָזעף (יוסף-יונה)	facs_57_tr_1753681918	facs_106_tr_1747825134	4	6	0					0	heading
	0.75	review	1.0	ראָזענבערג, ישראל	ראָזענבערג, בערטא	facs_57_tr_1753681918	facs_186_tr_1747825065	4	6	0					0	heading
	0.75	review	1.0	ראָזענבערג, ישראל	ראַטבלום ישראל	facs_57_tr_1753681918	facs_445_tr_1739221346	4	5	0		Male		2786	0	heading
	0.75	review	1.0	ראָזענבערג, ישראל	ראָזענבערג, טוביה-גדליהו	facs_57_tr_1753681918	facs_569_tr_1739221277	4	5	0		Male		2794	0	heading
	0.75	review	1.0	ראָזענבערג, ישראל	ראָזענבערג ישראל	facs_57_tr_1753681918	facs_65_tr_1753681954	4	4	1		Male		2776	0	heading
	0.75	review	1.0	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	ווייסמאַן, דאָראַ	facs_58_tr_1733050538	facs_165_tr_1747825091	5	6	0		Female		825	0	heading
	0.75	review	1.0	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	וועריטע, ס. [ס. ווייסבלאַט]	facs_58_tr_1733050538	facs_46_r_2	5	7	0		Male		3178	0	heading
	0.75	review	1.0	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	וויינטרויב, סאַלי	facs_58_tr_1733050538	facs_62_tr_1756359788	5	7	0		Female		3235	0	heading
	0.75	review	1.0	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	וועליטשאַנסקי, ישראל	facs_58_tr_1733050538	facs_648_tr_1747930316	5	6	0					0	heading
	0.75	review	1.0	פּאַניץ, פֿייגעלע [פֿייגע-לאה מעראָן]	פֿיינמאַן, לילי [לאה]	facs_600_tr_1755030245	facs_192_tr_1747825120	4	6	0	Female		2610		0	heading
	0.75	review	1.0	לעקאָוויטש, הענרי	לאַכטיגער הענרי	facs_601_tr_1755030110	facs_134_tr_1733832740	4	5	0		Male		2179	0	heading
	0.75	review	1.0	וויינבערג, הערי [אהרן]	וועליטשאַנסקי, ישראל	facs_607_tr_1747930558	facs_648_tr_1747930316	6	6	1	Male		3214		0	heading
	0.75	review	1.0	יחזקאָל קרייסטאָל	ווייס, ווילהעלם	facs_617_r_8	facs_48_tr_1756359787	5	7	0		Male		3248	0	heading
	0.75	review	1.0	ווייסבערג, פֿייוול	וועליטשאַנסקי, ישראל	facs_618_tr_1755029882	facs_648_tr_1747930316	4	6	0	Male		3167		0	heading
	0.75	review	1.0	אַקסעלראָד רחל [קאָהוט]	"„ליטעראַרישע טרופּע""."	facs_61_tr_1740521159	facs_327_tr_1747930566	1	6	0	Female		1207		0	heading
