a_xml_id	b_xml_id	verdict	reason	a_db_id	b_db_id	a_heading	b_heading
facs_367_tr_1739222551	facs_265_r	different	db_contradiction	3181	2389	ווידרעוויטש, משה דוד	מאַרגאָלעס-דאַווידזאָן, חיים-[משה יואל]
facs_367_tr_1739222551	facs_31_tr_1756359777	different	db_contradiction	3181	1641	ווידרעוויטש, משה דוד	פֿיליב, שמואל
facs_367_tr_1739222551	facs_35_tr_1747746200	different	db_contradiction	3181	3582	ווידרעוויטש, משה דוד	ווייסמאַן, הערש
facs_367_tr_1739222551	facs_369_r	different	db_contradiction	3181	3642	ווידרעוויטש, משה דוד	קאָוואַ, שלמה-לייב
facs_367_tr_1739222551	facs_401_tr_1739221667	different	db_contradiction	3181	3210	ווידרעוויטש, משה דוד	וואַסערמאַן, יעקב
facs_367_tr_1739222551	facs_414_tr_1739222237	different	db_contradiction	3181	3403	ווידרעוויטש, משה דוד	זילבורג, משה
facs_367_tr_1739222551	facs_422_r_2	different	db_contradiction	3181	3513	ווידרעוויטש, משה דוד	ווין, איוואַ [סיוועלע באַקשטיין]
facs_367_tr_1739222551	facs_435_tr_1739222512	different	db_contradiction	3181	3514	ווידרעוויטש, משה דוד	ווינדער, מאיר
facs_367_tr_1739222551	facs_438_tr_1739221803	different	db_contradiction	3181	3279	ווידרעוויטש, משה דוד	וואָלפשטאַט, אַברהם
facs_367_tr_1739222551	facs_444_tr_1739222260	different	db_contradiction	3181	3169	ווידרעוויטש, משה דוד	ווייסביין, חיים
facs_367_tr_1739222551	facs_452_tr_1739221802	different	db_contradiction	3181	2922	ווידרעוויטש, משה דוד	שערמאַן, דוד
facs_367_tr_1739222551	facs_46_r_2	different	db_contradiction	3181	3178	ווידרעוויטש, משה דוד	וועריטע, ס. [ס. ווייסבלאַט]
facs_367_tr_1739222551	facs_48_tr_1747746197	different	db_contradiction	3181	2122	ווידרעוויטש, משה דוד	קיטאָי, משה-מיכאל
facs_367_tr_1739222551	facs_48_tr_1756359787	different	db_contradiction	3181	3248	ווידרעוויטש, משה דוד	ווייס, ווילהעלם
facs_367_tr_1739222551	facs_48_tr_1756359790	different	db_contradiction	3181	3226	ווידרעוויטש, משה דוד	וויינשעלבוים, יוסף
facs_367_tr_1739222551	facs_508_tr_1739222135	different	db_contradiction	3181	3098	ווידרעוויטש, משה דוד	צעלמייסטער דוד
facs_367_tr_1739222551	facs_52_tr_1733050567	different	db_contradiction	3181	3139	ווידרעוויטש, משה דוד	וואַקסמאַן, יעקב
facs_367_tr_1739222551	facs_53_r_13	different	db_contradiction	3181	3781	ווידרעוויטש, משה דוד	שטיין, מ. ב. [משה-בער באַרנשטיין]
facs_367_tr_1739222551	facs_54_tr_1756359768	different	db_contradiction	3181	3194	ווידרעוויטש, משה דוד	וואָלקענשטיין, דוד
facs_367_tr_1739222551	facs_551_tr_1739221725	different	db_contradiction	3181	3796	ווידרעוויטש, משה דוד	גערשענזאָן, משה
facs_367_tr_1739222551	facs_557_tr_1739222013	different	db_contradiction	3181	3196	ווידרעוויטש, משה דוד	וואולמאַן, שמואל
facs_367_tr_1739222551	facs_561_tr_1739222221	different	db_contradiction	3181	3269	ווידרעוויטש, משה דוד	וויינער לייב
facs_367_tr_1739222551	facs_587_tr_1739221108	different	db_contradiction	3181	3098	ווידרעוויטש, משה דוד	דוד צעלמייסטער
facs_367_tr_1739222551	facs_587_tr_1739221109	different	db_contradiction	3181	3449	ווידרעוויטש, משה דוד	משה זאַנדבערג
facs_367_tr_1739222551	facs_590_tr_1739222448	different	db_contradiction	3181	3152	ווידרעוויטש, משה דוד	וויינבערג, שמואל
facs_367_tr_1739222551	facs_607_tr_1747930558	different	db_contradiction	3181	3214	ווידרעוויטש, משה דוד	וויינבערג, הערי [אהרן]
facs_367_tr_1739222551	facs_608_tr_1747930290	different	db_contradiction	3181	1972	ווידרעוויטש, משה דוד	האַר, משה
facs_367_tr_1739222551	facs_61_tr_1733059383	different	db_contradiction	3181	3261	ווידרעוויטש, משה דוד	ווייגאָדסקי, יעקב, דר.
facs_367_tr_1739222551	facs_642_tr_1747930347	different	db_contradiction	3181	3233	ווידרעוויטש, משה דוד	וויינטרויב, מילטאָן
facs_367_tr_1739222551	facs_64_tr_1733059339	different	db_contradiction	3181	1005	ווידרעוויטש, משה דוד	זיידערמאַן, דוד
facs_367_tr_1739222551	facs_662_tr_1747931525	different	db_contradiction	3181	3493	ווידרעוויטש, משה דוד	שרה און משה פֿרידמאַן
facs_367_tr_1739222551	facs_66_tr_1747746213	different	db_contradiction	3181	1621	ווידרעוויטש, משה דוד	פעדער, משה
facs_367_tr_1739222551	facs_89_tr_1733059487	different	db_contradiction	3181	3635	ווידרעוויטש, משה דוד	ווינטער פֿראַניאַ [פריידל ראָזענראַט]
facs_367_tr_1739222551	facs_97_tr_1733059493	different	db_contradiction	3181	2623	ווידרעוויטש, משה דוד	פּאַסטאָר משה [מוני] [אַברהם משה פּאַסטערנאַק]
facs_367_tr_1741260402	facs_156_tr_1747825094	different	db_contradiction	752	3173	ווייסמאַן, ראובן	ווייסמאַן, מאָריס
facs_367_tr_1741260402	facs_176_tr_1736589046	different	db_contradiction	752	1533	ווייסמאַן, ראובן	דורמאַשקין, וואָלף
facs_367_tr_1741260402	facs_178_tr_1736588955	different	db_contradiction	752	3150	ווייסמאַן, ראובן	וויינבערג, קאַרל [חיים הערבסט]
facs_367_tr_1741260402	facs_178_tr_1736588957	different	db_contradiction	752	1050	ווייסמאַן, ראובן	וויינטרויב-גראַף, לאה
facs_367_tr_1741260402	facs_182_tr_1736589054	different	db_contradiction	752	3215	ווייסמאַן, ראובן	וויינבערג, הערמאַן
facs_367_tr_1741260402	facs_183_tr_1736588995	different	db_contradiction	752	3217	ווייסמאַן, ראובן	וויינבערג, משה
facs_367_tr_1741260402	facs_187_tr_1736589011	different	db_contradiction	752	3140	ווייסמאַן, ראובן	וואַלדבערג, יצחק
facs_367_tr_1741260402	facs_191_tr_1736588985	different	db_contradiction	752	3804	ווייסמאַן, ראובן	וויינער, לייב
facs_367_tr_1741260402	facs_193_r_2	different	db_contradiction	752	3175	ווייסמאַן, ראובן	וועקסלער מישאַ (מיכאל)
facs_367_tr_1741260402	facs_202_tr_1754998546	different	db_contradiction	752	3218	ווייסמאַן, ראובן	וויינבערג, ישעיהו-דניאל [ס. ד.]
facs_367_tr_1741260402	facs_223_tr_1739220900	different	db_contradiction	752	3515	ווייסמאַן, ראובן	וויסקינד, מאַקס
facs_367_tr_1741260402	facs_326_tr_1739221462	different	db_contradiction	752	3450	ווייסמאַן, ראובן	וויינטרויב, וולאַדיסלאָוו
facs_367_tr_1741260402	facs_343_tr_1744365797	different	db_contradiction	752	910	ווייסמאַן, ראובן	סיגעל וויליאָם (וועלוול-יצחק הערצאָג]
facs_367_tr_1741260402	facs_35_tr_1747746200	different	db_contradiction	752	3582	ווייסמאַן, ראובן	ווייסמאַן, הערש
facs_367_tr_1741260402	facs_367_tr_1739222551	different	db_contradiction	752	3181	ווייסמאַן, ראובן	ווידרעוויטש, משה דוד
facs_367_tr_1741260402	facs_368_TextRegion_1710163080180_397	different	db_contradiction	752	3170	ווייסמאַן, ראובן	ווייסענבּערג, יצחק-מאיר
facs_367_tr_1741260402	facs_375_r_6	different	db_contradiction	752	3266	ווייסמאַן, ראובן	ווילנער מאַקס
facs_367_tr_1741260402	facs_376_tr_1741260445	different	db_contradiction	752	3265	ווייסמאַן, ראובן	ווילענסקי, מייקל [מיכאל]
facs_367_tr_1741260402	facs_376_tr_1741260448	different	db_contradiction	752	3263	ווייסמאַן, ראובן	ווילענסקי, יוליאַן
facs_367_tr_1741260402	facs_376_tr_1741260453	different	db_contradiction	752	3262	ווייסמאַן, ראובן	ווילענסקי, בערנאַרד
facs_367_tr_1741260402	facs_377_r	different	db_contradiction	752	3270	ווייסמאַן, ראובן	ווינאָגראָדאָוו, אַנאַטאָל [נפתלי-הערץ גליקמאַן]
facs_367_tr_1741260402	facs_377_r_4	different	db_contradiction	752	3271	ווייסמאַן, ראובן	ווינאָגראָדאָוו, יוסף [וויינשטיין]
facs_367_tr_1741260402	facs_378_tr_1739715272	different	db_contradiction	752	3268	ווייסמאַן, ראובן	ווינטשעווסקי, מאָריס [בנציון נאָוואָכאָוויטש]
facs_367_tr_1741260402	facs_380_r	different	db_contradiction	752	3190	ווייסמאַן, ראובן	וולאַדעק, ב. [ברוך-נחמן טשאָרני]
facs_367_tr_1741260402	facs_380_r_2	different	db_contradiction	752	3260	ווייסמאַן, ראובן	וויערניק, יצחק
facs_367_tr_1741260402	facs_380_tr_1739715264	different	db_contradiction	752	3257	ווייסמאַן, ראובן	וועטשטיין, דוד
facs_367_tr_1741260402	facs_381_r_2	different	db_contradiction	752	3258	ווייסמאַן, ראובן	וועקסלער יעקב
facs_367_tr_1741260402	facs_381_tr_1739715266	different	db_contradiction	752	3253	ווייסמאַן, ראובן	ווענדאָרף ראובן
facs_367_tr_1741260402	facs_382_r_5	different	db_contradiction	752	3255	ווייסמאַן, ראובן	ווערבעל, מישעל-אַדאָלף [משה-אַברהם]
facs_367_tr_1741260402	facs_382_tr_1739715279	different	db_contradiction	752	3174	ווייסמאַן, ראובן	וועקשטיין, בנציון
facs_367_tr_1741260402	facs_401_tr_1739221667	different	db_contradiction	752	3210	ווייסמאַן, ראובן	וואַסערמאַן, יעקב
facs_367_tr_1741260402	facs_422_r_2	different	db_contradiction	752	3513	ווייסמאַן, ראובן	ווין, איוואַ [סיוועלע באַקשטיין]
facs_367_tr_1741260402	facs_435_tr_1739222512	different	db_contradiction	752	3514	ווייסמאַן, ראובן	ווינדער, מאיר
facs_367_tr_1741260402	facs_438_tr_1739221803	different	db_contradiction	752	3279	ווייסמאַן, ראובן	וואָלפשטאַט, אַברהם
facs_367_tr_1741260402	facs_444_tr_1739222260	different	db_contradiction	752	3169	ווייסמאַן, ראובן	ווייסביין, חיים
facs_367_tr_1741260402	facs_46_r_2	different	db_contradiction	752	3178	ווייסמאַן, ראובן	וועריטע, ס. [ס. ווייסבלאַט]
facs_367_tr_1741260402	facs_48_tr_1756359787	different	db_contradiction	752	3248	ווייסמאַן, ראובן	ווייס, ווילהעלם
facs_367_tr_1741260402	facs_48_tr_1756359790	different	db_contradiction	752	3226	ווייסמאַן, ראובן	וויינשעלבוים, יוסף
facs_367_tr_1741260402	facs_52_tr_1733050567	different	db_contradiction	752	3139	ווייסמאַן, ראובן	וואַקסמאַן, יעקב
facs_367_tr_1741260402	facs_54_tr_1756359768	different	db_contradiction	752	3194	ווייסמאַן, ראובן	וואָלקענשטיין, דוד
facs_367_tr_1741260402	facs_557_tr_1739222013	different	db_contradiction	752	3196	ווייסמאַן, ראובן	וואולמאַן, שמואל
facs_367_tr_1741260402	facs_561_tr_1739222221	different	db_contradiction	752	3269	ווייסמאַן, ראובן	וויינער לייב
facs_367_tr_1741260402	facs_590_tr_1739222448	different	db_contradiction	752	3152	ווייסמאַן, ראובן	וויינבערג, שמואל
facs_367_tr_1741260402	facs_607_tr_1747930558	different	db_contradiction	752	3214	ווייסמאַן, ראובן	וויינבערג, הערי [אהרן]
facs_367_tr_1741260402	facs_618_tr_1755029882	different	db_contradiction	752	3167	ווייסמאַן, ראובן	ווייסבערג, פֿייוול
facs_367_tr_1741260402	facs_61_tr_1733059383	different	db_contradiction	752	3261	ווייסמאַן, ראובן	ווייגאָדסקי, יעקב, דר.
facs_367_tr_1741260402	facs_642_tr_1747930347	different	db_contradiction	752	3233	ווייסמאַן, ראובן	וויינטרויב, מילטאָן
facs_367_tr_1741260402	facs_83_tr_1740521029	different	db_contradiction	752	3162	ווייסמאַן, ראובן	ווייס אַשר-זעליג
facs_367_tr_1741260402	facs_89_tr_1733059487	different	db_contradiction	752	3635	ווייסמאַן, ראובן	ווינטער פֿראַניאַ [פריידל ראָזענראַט]
facs_367_tr_1741260404	facs_165_tr_1747825091	different	db_contradiction	3172	825	ווייסמאַן, העלענאַ	ווייסמאַן, דאָראַ
facs_367_tr_1741260404	facs_191_tr_1736588985	different	db_contradiction	3172	3804	ווייסמאַן, העלענאַ	וויינער, לייב
facs_367_tr_1741260404	facs_223_tr_1739220900	different	db_contradiction	3172	3515	ווייסמאַן, העלענאַ	וויסקינד, מאַקס
facs_367_tr_1741260404	facs_280_tr_1739220952	different	db_contradiction	3172	3231	ווייסמאַן, העלענאַ	וויינשטאָק, שמחה
facs_367_tr_1741260404	facs_326_tr_1739221462	different	db_contradiction	3172	3450	ווייסמאַן, העלענאַ	וויינטרויב, וולאַדיסלאָוו
facs_367_tr_1741260404	facs_35_tr_1747746200	different	db_contradiction	3172	3582	ווייסמאַן, העלענאַ	ווייסמאַן, הערש
facs_367_tr_1741260404	facs_376_tr_1741260449	different	db_contradiction	3172	3264	ווייסמאַן, העלענאַ	ווילענסקי, מערי [מרים קאַץ]
facs_367_tr_1741260404	facs_378_tr_1739715267	different	db_contradiction	3172	3187	ווייסמאַן, העלענאַ	ווינאָוויטש, בעטי
facs_367_tr_1741260404	facs_379_r_2	different	db_contradiction	3172	3197	ווייסמאַן, העלענאַ	וויעסיאָלאָיאָ, ליובאַ [שאָסקין]
facs_367_tr_1741260404	facs_380_tr_1739715267	different	db_contradiction	3172	3259	ווייסמאַן, העלענאַ	וויערניק, בתיה
facs_367_tr_1741260404	facs_413_tr_1739715085	different	db_contradiction	3172	3369	ווייסמאַן, העלענאַ	זעלינסקאַיאָ, העלען
facs_367_tr_1741260404	facs_422_r_2	different	db_contradiction	3172	3513	ווייסמאַן, העלענאַ	ווין, איוואַ [סיוועלע באַקשטיין]
facs_367_tr_1741260404	facs_435_tr_1739222512	different	db_contradiction	3172	3514	ווייסמאַן, העלענאַ	ווינדער, מאיר
facs_367_tr_1741260404	facs_48_tr_1756359786	different	db_contradiction	3172	3222	ווייסמאַן, העלענאַ	וויינער, העלענאַ
facs_367_tr_1741260404	facs_56_r_1	different	db_contradiction	3172	3153	ווייסמאַן, העלענאַ	וויינבערג, סאָניע [קאַרל]
facs_367_tr_1741260404	facs_62_tr_1756359788	different	db_contradiction	3172	3235	ווייסמאַן, העלענאַ	וויינטרויב, סאַלי
facs_367_tr_1741260404	facs_89_tr_1733059485	different	db_contradiction	3172	3250	ווייסמאַן, העלענאַ	ווייסבערג, רחל
facs_367_tr_1741260404	facs_89_tr_1733059487	different	db_contradiction	3172	3635	ווייסמאַן, העלענאַ	ווינטער פֿראַניאַ [פריידל ראָזענראַט]
facs_368_TextRegion_1710163080180_397	facs_156_tr_1747825094	different	db_contradiction	3170	3173	ווייסענבּערג, יצחק-מאיר	ווייסמאַן, מאָריס
facs_368_TextRegion_1710163080180_397	facs_176_tr_1736589046	different	db_contradiction	3170	1533	ווייסענבּערג, יצחק-מאיר	דורמאַשקין, וואָלף
facs_368_TextRegion_1710163080180_397	facs_178_tr_1736588955	different	db_contradiction	3170	3150	ווייסענבּערג, יצחק-מאיר	וויינבערג, קאַרל [חיים הערבסט]
facs_368_TextRegion_1710163080180_397	facs_178_tr_1736588957	different	db_contradiction	3170	1050	ווייסענבּערג, יצחק-מאיר	וויינטרויב-גראַף, לאה
facs_368_TextRegion_1710163080180_397	facs_182_tr_1736589054	different	db_contradiction	3170	3215	ווייסענבּערג, יצחק-מאיר	וויינבערג, הערמאַן
facs_368_TextRegion_1710163080180_397	facs_183_tr_1736588995	different	db_contradiction	3170	3217	ווייסענבּערג, יצחק-מאיר	וויינבערג, משה
facs_368_TextRegion_1710163080180_397	facs_187_tr_1736589011	different	db_contradiction	3170	3140	ווייסענבּערג, יצחק-מאיר	וואַלדבערג, יצחק
facs_368_TextRegion_1710163080180_397	facs_191_tr_1736588985	different	db_contradiction	3170	3804	ווייסענבּערג, יצחק-מאיר	וויינער, לייב
facs_368_TextRegion_1710163080180_397	facs_193_r_2	different	db_contradiction	3170	3175	ווייסענבּערג, יצחק-מאיר	וועקסלער מישאַ (מיכאל)
facs_368_TextRegion_1710163080180_397	facs_202_tr_1754998546	different	db_contradiction	3170	3218	ווייסענבּערג, יצחק-מאיר	וויינבערג, ישעיהו-דניאל [ס. ד.]
facs_368_TextRegion_1710163080180_397	facs_223_tr_1739220900	different	db_contradiction	3170	3515	ווייסענבּערג, יצחק-מאיר	וויסקינד, מאַקס
facs_368_TextRegion_1710163080180_397	facs_326_tr_1739221462	different	db_contradiction	3170	3450	ווייסענבּערג, יצחק-מאיר	וויינטרויב, וולאַדיסלאָוו
facs_368_TextRegion_1710163080180_397	facs_343_tr_1744365797	different	db_contradiction	3170	910	ווייסענבּערג, יצחק-מאיר	סיגעל וויליאָם (וועלוול-יצחק הערצאָג]
facs_368_TextRegion_1710163080180_397	facs_35_tr_1747746200	different	db_contradiction	3170	3582	ווייסענבּערג, יצחק-מאיר	ווייסמאַן, הערש
facs_368_TextRegion_1710163080180_397	facs_367_tr_1739222551	different	db_contradiction	3170	3181	ווייסענבּערג, יצחק-מאיר	ווידרעוויטש, משה דוד
facs_368_TextRegion_1710163080180_397	facs_375_r_6	different	db_contradiction	3170	3266	ווייסענבּערג, יצחק-מאיר	ווילנער מאַקס
facs_368_TextRegion_1710163080180_397	facs_376_tr_1741260445	different	db_contradiction	3170	3265	ווייסענבּערג, יצחק-מאיר	ווילענסקי, מייקל [מיכאל]
facs_368_TextRegion_1710163080180_397	facs_376_tr_1741260448	different	db_contradiction	3170	3263	ווייסענבּערג, יצחק-מאיר	ווילענסקי, יוליאַן
facs_368_TextRegion_1710163080180_397	facs_376_tr_1741260453	different	db_contradiction	3170	3262	ווייסענבּערג, יצחק-מאיר	ווילענסקי, בערנאַרד
facs_368_TextRegion_1710163080180_397	facs_377_r	different	db_contradiction	3170	3270	ווייסענבּערג, יצחק-מאיר	ווינאָגראָדאָוו, אַנאַטאָל [נפתלי-הערץ גליקמאַן]
facs_368_TextRegion_1710163080180_397	facs_377_r_4	different	db_contradiction	3170	3271	ווייסענבּערג, יצחק-מאיר	ווינאָגראָדאָוו, יוסף [וויינשטיין]
facs_368_TextRegion_1710163080180_397	facs_378_tr_1739715272	different	db_contradiction	3170	3268	ווייסענבּערג, יצחק-מאיר	ווינטשעווסקי, מאָריס [בנציון נאָוואָכאָוויטש]
facs_368_TextRegion_1710163080180_397	facs_380_r	different	db_contradiction	3170	3190	ווייסענבּערג, יצחק-מאיר	וולאַדעק, ב. [ברוך-נחמן טשאָרני]
facs_368_TextRegion_1710163080180_397	facs_380_r_2	different	db_contradiction	3170	3260	ווייסענבּערג, יצחק-מאיר	וויערניק, יצחק
facs_368_TextRegion_1710163080180_397	facs_380_tr_1739715264	different	db_contradiction	3170	3257	ווייסענבּערג, יצחק-מאיר	וועטשטיין, דוד
facs_368_TextRegion_1710163080180_397	facs_381_r_2	different	db_contradiction	3170	3258	ווייסענבּערג, יצחק-מאיר	וועקסלער יעקב
facs_368_TextRegion_1710163080180_397	facs_381_tr_1739715266	different	db_contradiction	3170	3253	ווייסענבּערג, יצחק-מאיר	ווענדאָרף ראובן
facs_368_TextRegion_1710163080180_397	facs_382_r_5	different	db_contradiction	3170	3255	ווייסענבּערג, יצחק-מאיר	ווערבעל, מישעל-אַדאָלף [משה-אַברהם]
facs_368_TextRegion_1710163080180_397	facs_382_tr_1739715279	different	db_contradiction	3170	3174	ווייסענבּערג, יצחק-מאיר	וועקשטיין, בנציון
facs_368_TextRegion_1710163080180_397	facs_401_tr_1739221667	different	db_contradiction	3170	3210	ווייסענבּערג, יצחק-מאיר	וואַסערמאַן, יעקב
facs_368_TextRegion_1710163080180_397	facs_422_r_2	different	db_contradiction	3170	3513	ווייסענבּערג, יצחק-מאיר	ווין, איוואַ [סיוועלע באַקשטיין]
facs_368_TextRegion_1710163080180_397	facs_435_tr_1739222512	different	db_contradiction	3170	3514	ווייסענבּערג, יצחק-מאיר	ווינדער, מאיר
facs_368_TextRegion_1710163080180_397	facs_438_tr_1739221803	different	db_contradiction	3170	3279	ווייסענבּערג, יצחק-מאיר	וואָלפשטאַט, אַברהם
facs_368_TextRegion_1710163080180_397	facs_444_tr_1739222260	different	db_contradiction	3170	3169	ווייסענבּערג, יצחק-מאיר	ווייסביין, חיים
facs_368_TextRegion_1710163080180_397	facs_46_r_2	different	db_contradiction	3170	3178	ווייסענבּערג, יצחק-מאיר	וועריטע, ס. [ס. ווייסבלאַט]
facs_368_TextRegion_1710163080180_397	facs_48_tr_1756359787	different	db_contradiction	3170	3248	ווייסענבּערג, יצחק-מאיר	ווייס, ווילהעלם
facs_368_TextRegion_1710163080180_397	facs_48_tr_1756359790	different	db_contradiction	3170	3226	ווייסענבּערג, יצחק-מאיר	וויינשעלבוים, יוסף
facs_368_TextRegion_1710163080180_397	facs_52_tr_1733050567	different	db_contradiction	3170	3139	ווייסענבּערג, יצחק-מאיר	וואַקסמאַן, יעקב
facs_368_TextRegion_1710163080180_397	facs_54_tr_1756359768	different	db_contradiction	3170	3194	ווייסענבּערג, יצחק-מאיר	וואָלקענשטיין, דוד
facs_368_TextRegion_1710163080180_397	facs_557_tr_1739222013	different	db_contradiction	3170	3196	ווייסענבּערג, יצחק-מאיר	וואולמאַן, שמואל
facs_368_TextRegion_1710163080180_397	facs_561_tr_1739222221	different	db_contradiction	3170	3269	ווייסענבּערג, יצחק-מאיר	וויינער לייב
facs_368_TextRegion_1710163080180_397	facs_590_tr_1739222448	different	db_contradiction	3170	3152	ווייסענבּערג, יצחק-מאיר	וויינבערג, שמואל
facs_368_TextRegion_1710163080180_397	facs_607_tr_1747930558	different	db_contradiction	3170	3214	ווייסענבּערג, יצחק-מאיר	וויינבערג, הערי [אהרן]
facs_368_TextRegion_1710163080180_397	facs_618_tr_1755029882	different	db_contradiction	3170	3167	ווייסענבּערג, יצחק-מאיר	ווייסבערג, פֿייוול
facs_368_TextRegion_1710163080180_397	facs_61_tr_1733059383	different	db_contradiction	3170	3261	ווייסענבּערג, יצחק-מאיר	ווייגאָדסקי, יעקב, דר.
facs_368_TextRegion_1710163080180_397	facs_642_tr_1747930347	different	db_contradiction	3170	3233	ווייסענבּערג, יצחק-מאיר	וויינטרויב, מילטאָן
facs_368_TextRegion_1710163080180_397	facs_83_tr_1740521029	different	db_contradiction	3170	3162	ווייסענבּערג, יצחק-מאיר	ווייס אַשר-זעליג
facs_368_TextRegion_1710163080180_397	facs_89_tr_1733059487	different	db_contradiction	3170	3635	ווייסענבּערג, יצחק-מאיר	ווינטער פֿראַניאַ [פריידל ראָזענראַט]
facs_368_r	facs_414_tr_1739222259	different	db_contradiction	2836	2158	סאַפּאָזשניקאָוו, איזי (איסאַק)	קרעמער איסאַק
facs_368_r_2	facs_438_tr_1739221804	different	db_contradiction	2728	2729	ראַכמאַנאָוו, [?]	ראַכמאַנאָוו, לייזער
facs_368_tr_1739221061	facs_150_tr_1747825137	different	db_contradiction	2931	2850	שלאַקמאַן, שלמה	שניידער, שלמה
facs_368_tr_1739221061	facs_369_r	different	db_contradiction	2931	3642	שלאַקמאַן, שלמה	קאָוואַ, שלמה-לייב
facs_368_tr_1739221061	facs_454_tr_1747930319	different	db_contradiction	2931	3611	שלאַקמאַן, שלמה	שמולעוויטש, שלמה
facs_368_tr_1739221061	facs_548_tr_1739220547	different	db_contradiction	2931	1762	שלאַקמאַן, שלמה	גילבערט, שלמה
facs_368_tr_1739221061	facs_588_tr_1739222289	different	db_contradiction	2931	2549	שלאַקמאַן, שלמה	נאַאומאָוו, שלמה
facs_368_tr_1739221061	facs_62_r_7	different	db_contradiction	2931	2789	שלאַקמאַן, שלמה	ראָטשטיין, סאָלאָמאָן [שלמה]
facs_368_tr_1739221075	facs_259_tr_1747928894	different	db_contradiction	2112	3801	האַסין, מישאַ	אָפּשאַצונגען:
facs_368_tr_1739221075	facs_535_tr_1739222170	different	db_contradiction	2112	3571	האַסין, מישאַ	שריפטזעצער, לייב
facs_368_tr_1739221075	facs_592_r_4	different	db_contradiction	2112	1331	האַסין, מישאַ	בליאַכער מנחם (מיטיע)
facs_368_tr_1739221075	facs_81_tr_1747746168	different	db_contradiction	2112	2159	האַסין, מישאַ	"„די ליטעראַרישע טרופּע"" [""פאַראייניקטע טרופּע""]"
facs_368_tr_1744366867	facs_259_tr_1747928894	different	db_contradiction	2818	3801	סעקלער הער (ביידערש)	אָפּשאַצונגען:
facs_368_tr_1744366867	facs_265_tr_1747928990	different	db_contradiction	2818	2811	סעקלער הער (ביידערש)	רובינשטיין, צבי-הירש
facs_368_tr_1744366867	facs_378_tr_1744366824	different	db_contradiction	2818	2869	סעקלער הער (ביידערש)	סקולער צבי
facs_368_tr_1744366867	facs_48_tr_1756359788	different	db_contradiction	2818	1255	סעקלער הער (ביידערש)	צבי בן-מנחם
facs_368_tr_1744366867	facs_86_tr_1744131442	different	db_contradiction	2818	2066	סעקלער הער (ביידערש)	כַהַן, צבי
facs_369_r	facs_150_tr_1747825137	different	db_contradiction	3642	2850	קאָוואַ, שלמה-לייב	שניידער, שלמה
facs_369_r	facs_158_tr_1747825103	different	db_contradiction	3642	3365	קאָוואַ, שלמה-לייב	צייטלין, לעוו (אהרן-לייב)
facs_369_r	facs_187_tr_1747825092	different	db_contradiction	3642	3609	קאָוואַ, שלמה-לייב	קאָטלער יאָסל
facs_369_r	facs_193_tr_1747825032	different	db_contradiction	3642	3789	קאָוואַ, שלמה-לייב	רייש, משה
facs_369_r	facs_226_tr_1747928999	different	db_contradiction	3642	2559	קאָוואַ, שלמה-לייב	קאַמיען, יוסף [אָסיאַ]
facs_369_r	facs_22_tr_1747746198	different	db_contradiction	3642	1113	קאָוואַ, שלמה-לייב	אַכראָן, יוסף
facs_369_r	facs_265_r	different	db_contradiction	3642	2389	קאָוואַ, שלמה-לייב	מאַרגאָלעס-דאַווידזאָן, חיים-[משה יואל]
facs_369_r	facs_31_tr_1756359777	different	db_contradiction	3642	1641	קאָוואַ, שלמה-לייב	פֿיליב, שמואל
facs_369_r	facs_35_tr_1747746200	different	db_contradiction	3642	3582	קאָוואַ, שלמה-לייב	ווייסמאַן, הערש
facs_369_r	facs_408_tr_1747930566	different	db_contradiction	3642	3654	קאָוואַ, שלמה-לייב	רייזען, אַברהם
facs_369_r	facs_414_tr_1739222237	different	db_contradiction	3642	3403	קאָוואַ, שלמה-לייב	זילבורג, משה
facs_369_r	facs_414_tr_1739222253	different	db_contradiction	3642	2160	קאָוואַ, שלמה-לייב	קרעמער יוסף
facs_369_r	facs_446_tr_1739220512	different	db_contradiction	3642	3627	קאָוואַ, שלמה-לייב	לאַנדוי דר. לייב
facs_369_r	facs_454_tr_1747930319	different	db_contradiction	3642	3611	קאָוואַ, שלמה-לייב	שמולעוויטש, שלמה
facs_369_r	facs_45_tr_1733050574	different	db_contradiction	3642	1953	קאָוואַ, שלמה-לייב	גוטמאַן, יוליוס [יידל] [יהודה-יוסף]
facs_369_r	facs_48_tr_1747746197	different	db_contradiction	3642	2122	קאָוואַ, שלמה-לייב	קיטאָי, משה-מיכאל
facs_369_r	facs_535_tr_1739222170	different	db_contradiction	3642	3571	קאָוואַ, שלמה-לייב	שריפטזעצער, לייב
facs_369_r	facs_53_r_13	different	db_contradiction	3642	3781	קאָוואַ, שלמה-לייב	שטיין, מ. ב. [משה-בער באַרנשטיין]
facs_369_r	facs_548_tr_1739220547	different	db_contradiction	3642	1762	קאָוואַ, שלמה-לייב	גילבערט, שלמה
facs_369_r	facs_551_tr_1739221725	different	db_contradiction	3642	3796	קאָוואַ, שלמה-לייב	גערשענזאָן, משה
facs_369_r	facs_561_tr_1739222221	different	db_contradiction	3642	3269	קאָוואַ, שלמה-לייב	וויינער לייב
facs_369_r	facs_587_tr_1739221109	different	db_contradiction	3642	3449	קאָוואַ, שלמה-לייב	משה זאַנדבערג
