attestation_id,source_corpus,source_record_id,org_db_id,source_field,context,source_value,source_value_script,link_status,qid,label_en,label_yi,place_type,category,kima_id,kima_rom,kima_heb,lat,lon,maaty_qid,maaty_qid_conflict,rejected_qid,relink_source,suggested_qid,suggested_english,is_descriptor,review_flags,link_method
O-ORG-C01005#settlements#1,org,ORG-C01005,,settlements,,מינסק,hebrew,linked,Q2280,Minsk,מינסק,"administrative territorial entity of Belarus, first-level administrative division, city or town, big city",settlement,248,Minsk (Belarus),מינסק (בלארוס),53.902246,27.561837,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01006#settlements#1,org,ORG-C01006,,settlements,,כאָרבין,hebrew,linked,Q42956,Harbin,,"sub-province-level division, city, big city, prefecture-level city",settlement,321,Harbin (China),חרבין (סין),45.750000,126.633333,,,,kima_unlinked,,,,,qid_map
O-ORG-C01007#settlements#1,org,ORG-C01007,,settlements,,כאָרבין,hebrew,linked,Q42956,Harbin,,"sub-province-level division, city, big city, prefecture-level city",settlement,321,Harbin (China),חרבין (סין),45.750000,126.633333,,,,kima_unlinked,,,,,qid_map
O-ORG-C01008#venues#1,org,ORG-C01008,,venues,,ראָזע זילבערט טעאַטער [האָפּקינסאָן],hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01008#countries#1,org,ORG-C01008,,countries,,אמעריקע,hebrew,linked,Q30,United States,פאראייניקטע שטאטן פון אמעריקע,"sovereign state, constitutional republic, democratic republic, federal republic, superpower, country, historical unrecognized state",country,6421,United States,ארצות הברית,39.828175,-98.5795,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01009#settlements#1,org,ORG-C01009,,settlements,,פּעטערבורג,hebrew,linked,Q656,Saint Petersburg,פעטערבורג,"federal city of Russia, big city, capital of Russia, former national capital, largest city, city or town, federal subject of Russia, million city, million city, million city, judicial capital, metropolis, cultural capital",settlement,678,Saint Petersburg (Russia),פטרבורג (רוסיה),59.950000,30.316667,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01010#settlements#1,org,ORG-C01010,,settlements,,וואַרשע,hebrew,linked,Q270,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,953,Warsaw (Poland),ורשה (פולין),52.230000,21.011111,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01010#venues#1,org,ORG-C01010,,venues,,וואַרשעווער זשאַרדען ד'היווער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01010#venues#2,org,ORG-C01010,,venues,,"וואַרשעווער „זשאַרדען ד'היווער""",hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01010#venues#3,org,ORG-C01010,,venues,,זשאַרדען ד'היווער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01010#venues#4,org,ORG-C01010,,venues,,זשאָרדען ד'היווער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01010#countries#1,org,ORG-C01010,,countries,,פּוילן,hebrew,linked,Q36,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,7313,Poland,פולין,,,,,,kima_unlinked,,,,,qid_map
O-ORG-C01011#settlements#1,org,ORG-C01011,,settlements,,לאָדזש,hebrew,linked,Q580,Łódź,לאדזש,"big city, city with powiat rights in Poland, city",settlement,179,Łódź (Poland),לודז' (פולין),51.750000,19.466667,,,,,,,,,
O-ORG-C01011#venues#1,org,ORG-C01011,,venues,,גרויסן טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01011#venues#2,org,ORG-C01011,,venues,,גרויסן טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01011#venues#3,org,ORG-C01011,,venues,,לאָדושער גרויסן טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01011#venues#4,org,ORG-C01011,,venues,,לאָדזשער גרויסן טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01011#venues#5,org,ORG-C01011,,venues,,לאָדזשער גרויסן טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01011#venues#6,org,ORG-C01011,,venues,,לאדזשער גרויסן טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01011#venues#7,org,ORG-C01011,,venues,,לאָדזשער גרויסן טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01011#venues#8,org,ORG-C01011,,venues,,לאָדזשער גרויסן טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01011#countries#1,org,ORG-C01011,,countries,,פּוילן,hebrew,linked,Q36,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,7313,Poland,פולין,,,,,,kima_unlinked,,,,,qid_map
O-ORG-C01011#countries#2,org,ORG-C01011,,countries,,פּויקן,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01012#settlements#1,org,ORG-C01012,,settlements,,לאָדזש,hebrew,linked,Q580,Łódź,לאדזש,"big city, city with powiat rights in Poland, city",settlement,179,Łódź (Poland),לודז' (פולין),51.750000,19.466667,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01012#venues#1,org,ORG-C01012,,venues,,לאָדזשער פֿאַראייניקטער טרופּע,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01014#settlements#1,org,ORG-C01014,,settlements,,בראַנקס,hebrew,unlinked,,,,,,,,,,,,,,,Q18426,Bronx,,,
O-ORG-C01014#venues#1,org,ORG-C01014,,venues,,עלסמיר טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01016#settlements#1,org,ORG-C01016,,settlements,,ניו-יאָרק,hebrew,linked,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01017#settlements#1,org,ORG-C01017,,settlements,,ניו יאָרק,hebrew,linked,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01018#settlements#1,org,ORG-C01018,,settlements,,ניו יאָרק,hebrew,linked,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01020_Q01#settlements#1,org,ORG-C01020_Q01,,settlements,,ווילנע,hebrew,linked,Q216,Vilnius,ווילנע,"city, big city",settlement,943,Vilnius (Lithuania),וילנה (ליטא),54.687222,25.280000,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01020_Q01#venues#1,org,ORG-C01020_Q01,,venues,,ווילנער שטאָט-זאַל,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01020_Q01#venues#2,org,ORG-C01020_Q01,,venues,,טעאַטער-זאַל 'דען',hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01020_Q02#settlements#1,org,ORG-C01020_Q02,,settlements,,קאָוונע,hebrew,linked,Q4115712,Kaunas,קאוונע,"city, Hanseatic city, big city",settlement,382,Kaunas (Lithuania),קובנה (ליטא),54.900000,23.933333,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01020_Q02#countries#1,org,ORG-C01020_Q02,,countries,,ליטע,hebrew,linked,Q37,Lithuania,ליטע,"sovereign state, unitary state, country bordering the Baltic Sea, country",country,12464,Lithuania,ליטא,55.2,24.0,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01021#settlements#1,org,ORG-C01021,,settlements,,קראָקע,hebrew,linked,Q31487,Kraków,קראקע,"city with powiat rights in Poland, big city, Hanseatic city, tourist destination, former national capital, city or town, place with town rights and privileges",settlement,489,Krakow (Poland),קרקוב (פולין),50.061389,19.937222,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01021#countries#1,org,ORG-C01021,,countries,,גאַליציע,hebrew,linked,Q180086,Galicia,גאליציע,"historical region, Ukrainian historical regions",province,1473,Galicia (Poland and Ukraine),גליציה (פולין-אוקראינה),,,,,,kima_unlinked,,,,,qid_map
O-ORG-C01021#countries#2,org,ORG-C01021,,countries,,פּוילן,hebrew,linked,Q36,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,7313,Poland,פולין,,,,,,kima_unlinked,,,,,qid_map
O-ORG-C01024#settlements#1,org,ORG-C01024,,settlements,,וואַרשע,hebrew,linked,Q270,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,953,Warsaw (Poland),ורשה (פולין),52.230000,21.011111,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01024#venues#1,org,ORG-C01024,,venues,,געטאָ,hebrew,unlinked,,,,,,,,,,,,,,,,,True,,
O-ORG-C01024#countries#1,org,ORG-C01024,,countries,,פּוילן,hebrew,linked,Q36,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,7313,Poland,פולין,,,,,,kima_unlinked,,,,,qid_map
O-ORG-C01025#settlements#1,org,ORG-C01025,,settlements,,טאָראַנטאָ,hebrew,linked,Q172,Toronto,טאראנטא,"city, provincial or territorial capital city in Canada, single-tier municipality, big city, largest city, financial center, census division of Canada",settlement,753,Toronto (Ont.),טורונטו (אונטריו),43.670278,-79.386667,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01025#countries#1,org,ORG-C01025,,countries,,קאַנאַדע,hebrew,linked,Q16,Canada,קאנאדע,"dominion of the British Empire, Commonwealth realm, sovereign state, country, federation",country,6476,Canada,קנדה,,,,,,kima_unlinked,,,,,qid_map
O-ORG-C01027_Q01#settlements#1,org,ORG-C01027_Q01,,settlements,,ניו יאָרק,hebrew,linked,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,,,,,,
O-ORG-C01027_Q01#settlements#2,org,ORG-C01027_Q01,,settlements,,בריקלין,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01027_Q01#venues#1,org,ORG-C01027_Q01,,venues,,אַמפּיאָן-טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01027_Q01#venues#2,org,ORG-C01027_Q01,,venues,,אַמפיאָן-טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01027_Q01#venues#3,org,ORG-C01027_Q01,,venues,,אַמפיאָןטעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01027_Q01#venues#4,org,ORG-C01027_Q01,,venues,,אָמפיאָן-טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01027_Q01#venues#5,org,ORG-C01027_Q01,,venues,,עמפיאָן טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01027_Q01#countries#1,org,ORG-C01027_Q01,,countries,,אַמעריקע,hebrew,linked,Q30,United States,פאראייניקטע שטאטן פון אמעריקע,"sovereign state, constitutional republic, democratic republic, federal republic, superpower, country, historical unrecognized state",country,6421,United States,ארצות הברית,39.828175,-98.5795,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01027_Q02#settlements#1,org,ORG-C01027_Q02,,settlements,,ברוקלין,hebrew,linked,Q18419,Brooklyn,ברוקלין,"borough of New York City, city in the United States, consolidated city-county",settlement,529,"Brooklyn (New York, N.Y.)","ברוקלין (ניו יורק, נ.י.)",40.650833,-73.949722,,,,,,,,,
O-ORG-C01027_Q02#venues#1,org,ORG-C01027_Q02,,venues,,אַמפיאָן-טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01027_Q02#venues#2,org,ORG-C01027_Q02,,venues,,אָמפיאָן-טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01027_Q02#countries#1,org,ORG-C01027_Q02,,countries,,אַמעריקע,hebrew,linked,Q30,United States,פאראייניקטע שטאטן פון אמעריקע,"sovereign state, constitutional republic, democratic republic, federal republic, superpower, country, historical unrecognized state",country,6421,United States,ארצות הברית,39.828175,-98.5795,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01028#settlements#1,org,ORG-C01028,,settlements,,ניו יאָרק,hebrew,linked,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01028#venues#1,org,ORG-C01028,,venues,,ליפּצין-טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01029#settlements#1,org,ORG-C01029,,settlements,,ניו-יאָרק,hebrew,linked,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01029#venues#1,org,ORG-C01029,,venues,,סעקאַנד עוועניו-טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01030#settlements#1,org,ORG-C01030,,settlements,,ניו יאָרק,hebrew,linked,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01030#venues#1,org,ORG-C01030,,venues,,פיפט עוועניו טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01031#settlements#1,org,ORG-C01031,,settlements,,ניו יאָרק,hebrew,linked,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01031#venues#1,org,ORG-C01031,,venues,,פעלטמאַנס,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01033#settlements#1,org,ORG-C01033,,settlements,,וויניפּעג,hebrew,linked,Q2096,Winnipeg,,,settlement,737,Edmonton (Alta.),אדמונטון (אלברטה),53.533333333333,-113.5,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01033#countries#1,org,ORG-C01033,,countries,,קאַנאַדע,hebrew,linked,Q16,Canada,קאנאדע,"dominion of the British Empire, Commonwealth realm, sovereign state, country, federation",country,6476,Canada,קנדה,,,,,,kima_unlinked,,,,,qid_map
O-ORG-C01035#countries#1,org,ORG-C01035,,countries,,אַמעריקע,hebrew,linked,Q30,United States,פאראייניקטע שטאטן פון אמעריקע,"sovereign state, constitutional republic, democratic republic, federal republic, superpower, country, historical unrecognized state",country,6421,United States,ארצות הברית,39.828175,-98.5795,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01036#settlements#1,org,ORG-C01036,,settlements,,גאָלדינגען,hebrew,linked,Q155281,Kuldīga (Latvia),,,settlement,14895,Kuldīga (Latvia),קולדיגה (לטביה),56.967222222222,21.97,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01037#settlements#1,org,ORG-C01037,,settlements,,דינאַבורג (דווינסק),hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01038#settlements#1,org,ORG-C01038,,settlements,,גאָלדינגען,hebrew,linked,Q155281,Kuldīga (Latvia),,,settlement,14895,Kuldīga (Latvia),קולדיגה (לטביה),56.967222222222,21.97,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01039#settlements#1,org,ORG-C01039,,settlements,,לאָנדאָן,hebrew,linked,Q84,London,לאנדאן,"metropolis, financial center, city, global city, megacity, largest city, national capital",settlement,688,London (England),לונדון (אנגליה),51.507222,-0.127500,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01039#venues#1,org,ORG-C01039,,venues,,פּרינזעס-קלאָב,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01039#venues#2,org,ORG-C01039,,venues,,פּרינצעס-קלאָב,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01039#venues#3,org,ORG-C01039,,venues,,פרינצעס קלאָב,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01040#settlements#1,org,ORG-C01040,,settlements,,לאָנדאָן,hebrew,linked,Q84,London,לאנדאן,"metropolis, financial center, city, global city, megacity, largest city, national capital",settlement,688,London (England),לונדון (אנגליה),51.507222,-0.127500,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01041#settlements#1,org,ORG-C01041,,settlements,,ניו יאָרק,hebrew,linked,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C01041#venues#1,org,ORG-C01041,,venues,,בראָדוויי-טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C01041#countries#1,org,ORG-C01041,,countries,,אַמעריקע,hebrew,linked,Q30,United States,פאראייניקטע שטאטן פון אמעריקע,"sovereign state, constitutional republic, democratic republic, federal republic, superpower, country, historical unrecognized state",country,6421,United States,ארצות הברית,39.828175,-98.5795,,,,kima_unlinked,,,,,kima_name_exact
