UID,EngName,Latitude,Longitude,HebName,blank5,Rishon,YS_id,IsWord,Notes,Sourcing,KaganID,JGenID,AltEng,USBGN,EngClean
UA-00663,"Vasyl’kiv, Ukraine",50.1833333333333,30.3166666666667,וואסלקעוו,,,,,,JGen,2639,2418,"Vasyl’kiv [Ukr], Vasil'kov [Rus], Vasilikev [Yid], Wasylków [Pol], Vasylkov, Wasilkow, Wassilkow, Wassylkiw, Wasylkiw, Vasilkov",-1057447,Vasyl’kiv
UA-00664,"Konotop, Ukraine",51.2333333333333,33.2,קאנאטאפ,,,,,,JGen,7229,2432,"Konotop [Rus, Ukr, Pol, Yid, Ger]",-1042673,Konotop
UA-00666,"Lypovets, Ukraine",49.2333333333333,29.05,לופוויץ,,,,,,RSK,4455,2434,"Lipovets [Rus], Lipovetz [Yid], Lypovets' [Ukr], Lipowiec [Pol], Lipovec, Lypovec'",-1044802,Lypovets
UA-00666,"Lypovets, Ukraine",49.2333333333333,29.05,ליעץ,,,,,,RSK,4455,2434,"Lipovets [Rus], Lipovetz [Yid], Lypovets' [Ukr], Lipowiec [Pol], Lipovec, Lypovec'",-1044802,Lypovets
UA-00666,"Lypovets, Ukraine",49.2333333333333,29.05,ליפאוועץ,,,,,,Kagan,4455,2434,"Lipovets [Rus], Lipovetz [Yid], Lypovets' [Ukr], Lipowiec [Pol], Lipovec, Lypovec'",-1044802,Lypovets
UA-00666,"Lypovets, Ukraine",49.2333333333333,29.05,ליפאווץ,,,,,,RSK,4455,2434,"Lipovets [Rus], Lipovetz [Yid], Lypovets' [Ukr], Lipowiec [Pol], Lipovec, Lypovec'",-1044802,Lypovets
UA-00666,"Lypovets, Ukraine",49.2333333333333,29.05,ליפוויטץ,,,,,,RSK,4455,2434,"Lipovets [Rus], Lipovetz [Yid], Lypovets' [Ukr], Lipowiec [Pol], Lipovec, Lypovec'",-1044802,Lypovets
UA-00666,"Lypovets, Ukraine",49.2333333333333,29.05,ליפוויץ,,,,,,RSK,4455,2434,"Lipovets [Rus], Lipovetz [Yid], Lypovets' [Ukr], Lipowiec [Pol], Lipovec, Lypovec'",-1044802,Lypovets
UA-00666,"Lypovets, Ukraine",49.2333333333333,29.05,ליפווץ,,,,,,RSK,4455,2434,"Lipovets [Rus], Lipovetz [Yid], Lypovets' [Ukr], Lipowiec [Pol], Lipovec, Lypovec'",-1044802,Lypovets
UA-00666,"Lypovets, Ukraine",49.2333333333333,29.05,ליפעוויץ,,,,,,JGen,4455,2434,"Lipovets [Rus], Lipovetz [Yid], Lypovets' [Ukr], Lipowiec [Pol], Lipovec, Lypovec'",-1044802,Lypovets
UA-00667,"Ovruch, Ukraine",51.3166666666667,28.8,אוורוטש,,,,,,Kagan,96,2435,"Ovruch [Ukr, Rus], Ovrutch [Yid], Owrucz [Pol], Owrutsch [Ger], Ovritsh, Ovruc",-1049703,Ovruch
UA-00667,"Ovruch, Ukraine",51.3166666666667,28.8,אווריטש,,,,,,JGen,96,2435,"Ovruch [Ukr, Rus], Ovrutch [Yid], Owrucz [Pol], Owrutsch [Ger], Ovritsh, Ovruc",-1049703,Ovruch
UA-00668,"Chernobyl, Ukraine",51.2763,30.22189,טשארנאביל,,,,,,Kagan,3882,2436,"Chornobyl' [Ukr], Chernobyl' [Rus], Chernobil [Yid], Tschernobyl [Ger], Czarnobyl [Pol], Tshernobl",-1037390,Chernobyl
UA-00668,"Chernobyl, Ukraine",51.2763,30.22189,טשארנבל,,,,,,RSK,3882,2436,"Chornobyl' [Ukr], Chernobyl' [Rus], Chernobil [Yid], Tschernobyl [Ger], Czarnobyl [Pol], Tshernobl",-1037390,Chernobyl
UA-00668,"Chernobyl, Ukraine",51.2763,30.22189,טשארנובול,,,,,,RSK,3882,2436,"Chornobyl' [Ukr], Chernobyl' [Rus], Chernobil [Yid], Tschernobyl [Ger], Czarnobyl [Pol], Tshernobl",-1037390,Chernobyl
UA-00668,"Chernobyl, Ukraine",51.2763,30.22189,טשערנאביל,,,,,,Kagan,3882,2436,"Chornobyl' [Ukr], Chernobyl' [Rus], Chernobil [Yid], Tschernobyl [Ger], Czarnobyl [Pol], Tshernobl",-1037390,Chernobyl
UA-00668,"Chernobyl, Ukraine",51.2763,30.22189,טשערנאבל,,,,,,JGen,,2436,"Chornobyl' [Ukr], Chernobyl' [Rus], Chernobil [Yid], Tschernobyl [Ger], Czarnobyl [Pol], Tshernobl",-1037390,Chernobyl
UA-00668,"Chernobyl, Ukraine",51.2763,30.22189,טשרנאבל,,,,,,"SHU""M",3882,2436,"Chornobyl' [Ukr], Chernobyl' [Rus], Chernobil [Yid], Tschernobyl [Ger], Czarnobyl [Pol], Tshernobl",-1037390,Chernobyl
UA-00669,"Korsun’-Shevchenkivs’kyy, Ukraine",49.4333333333333,31.25,קאוסאן,,,,,,Kagan,7385,2437,"Korsun’-Shevchenkivs’kyy [Ukr], Korsun'-Shevchenkovskiy [Rus, since 1944], Korsun' [Rus, until 1944], Korsn [Yid], Korsuń Szewczenkowski [Pol], Korsun-Schewtschenkiwskyj [Ger], Karun' Sheychenkovskaya",-1042950,Korsun’-Shevchenkivs’kyy
UA-00669,"Korsun’-Shevchenkivs’kyy, Ukraine",49.4333333333333,31.25,קארסון,,,,,,Kagan,7385,2437,"Korsun’-Shevchenkivs’kyy [Ukr], Korsun'-Shevchenkovskiy [Rus, since 1944], Korsun' [Rus, until 1944], Korsn [Yid], Korsuń Szewczenkowski [Pol], Korsun-Schewtschenkiwskyj [Ger], Karun' Sheychenkovskaya",-1042950,Korsun’-Shevchenkivs’kyy
UA-00669,"Korsun’-Shevchenkivs’kyy, Ukraine",49.4333333333333,31.25,קארסין,,,,,,Kagan,7385,2437,"Korsun’-Shevchenkivs’kyy [Ukr], Korsun'-Shevchenkovskiy [Rus, since 1944], Korsun' [Rus, until 1944], Korsn [Yid], Korsuń Szewczenkowski [Pol], Korsun-Schewtschenkiwskyj [Ger], Karun' Sheychenkovskaya",-1042950,Korsun’-Shevchenkivs’kyy
UA-00669,"Korsun’-Shevchenkivs’kyy, Ukraine",49.4333333333333,31.25,קארסן,,,,,,JGen,7385,2437,"Korsun’-Shevchenkivs’kyy [Ukr], Korsun'-Shevchenkovskiy [Rus, since 1944], Korsun' [Rus, until 1944], Korsn [Yid], Korsuń Szewczenkowski [Pol], Korsun-Schewtschenkiwskyj [Ger], Karun' Sheychenkovskaya",-1042950,Korsun’-Shevchenkivs’kyy
UA-00670,"Brailiv, Ukraine",49.1,28.1666666666667,בראאילאוו,,,,,,Kagan,1449,2438,"Brailiv [Ukr], Brailov [Rus], Bralov [Yid], Brahiłów [Pol], Braiłów, Bralev",-1036303,Brailiv
UA-00670,"Brailiv, Ukraine",49.1,28.1666666666667,בראהיולוב,,,,,,RSK,1449,2438,"Brailiv [Ukr], Brailov [Rus], Bralov [Yid], Brahiłów [Pol], Braiłów, Bralev",-1036303,Brailiv
UA-00670,"Brailiv, Ukraine",49.1,28.1666666666667,בראהליב,,,,,,Or Pnei Moshe,1449,2438,"Brailiv [Ukr], Brailov [Rus], Bralov [Yid], Brahiłów [Pol], Braiłów, Bralev",-1036303,Brailiv
UA-00670,"Brailiv, Ukraine",49.1,28.1666666666667,בראלעוו,,,,,,JGen,1449,2438,"Brailiv [Ukr], Brailov [Rus], Bralov [Yid], Brahiłów [Pol], Braiłów, Bralev",-1036303,Brailiv
UA-00670,"Brailiv, Ukraine",49.1,28.1666666666667,ברייאלב,,,,,,"Shu""M",1449,2438,"Brailiv [Ukr], Brailov [Rus], Bralov [Yid], Brahiłów [Pol], Braiłów, Bralev",,Brailiv
UA-00670,"Brailiv, Ukraine",49.1,28.1666666666667,בראיילוב,,,,,,NBY,1449,2438,"Brailiv [Ukr], Brailov [Rus], Bralov [Yid], Brahiłów [Pol], Braiłów, Bralev",,Brailiv
UA-00670,"Brailiv, Ukraine",49.1,28.1666666666667,בראהילוב,,,,,,NBY MS,1449,2438,"Brailiv [Ukr], Brailov [Rus], Bralov [Yid], Brahiłów [Pol], Braiłów, Bralev",,Brailiv
UA-00671,"Korosten, Ukraine",50.95,28.65,,,,,,,JGen,,2439,"Korosten' [Rus, Ukr], Iskorost [Rus, until 1902], Iskorosten, Iskorść [Pol], Korosteń [Pol]",-1042907,Korosten
UA-00672,"Tarashcha, Ukraine",49.5666666666667,30.5,טאראשטשע,,,,,,JGen,,2442,"Tarashcha [Rus], Tarascha [Ukr], Tarasche [Yid], Taraszcza [Pol], Tarasca, Tarashtcha",-1055950,Tarashcha
UA-00673,"Ostropil, Ukraine",49.8,27.5666666666667,אוסטראפאלי,,,,,,Kagan,556,2444,"Ostropil' [Ukr], Ostropol' [Rus], Ostropolia [Yid], Esterpolye, Osterpolye, Staryy Ostropil, Staryj Ostropil",-1049607,Ostropil
UA-00673,"Ostropil, Ukraine",49.8,27.5666666666667,אסטראפאל,,,,,,Kagan,556,2444,"Ostropil' [Ukr], Ostropol' [Rus], Ostropolia [Yid], Esterpolye, Osterpolye, Staryy Ostropil, Staryj Ostropil",-1049607,Ostropil
UA-00673,"Ostropil, Ukraine",49.8,27.5666666666667,אסטראפאליע,,,,,,JGen,556,2444,"Ostropil' [Ukr], Ostropol' [Rus], Ostropolia [Yid], Esterpolye, Osterpolye, Staryy Ostropil, Staryj Ostropil",-1049607,Ostropil
UA-00673,"Ostropil, Ukraine",49.8,27.5666666666667,עסטערפאליע,,,,,,JGen,556,2444,"Ostropil' [Ukr], Ostropol' [Rus], Ostropolia [Yid], Esterpolye, Osterpolye, Staryy Ostropil, Staryj Ostropil",-1049607,Ostropil
UA-00674,"Horodyshche, Ukraine",49.2833333333333,31.45,הארעדישטש,,,,,,JGen,,2446,"Horodyshche [Ukr], Gorodishche [Rus], Horodishtch [Yid], Horodyszcze [Pol], Horodyschtsche [Ger], Horodysche, Horodysce, Gorodisce, Gorodyszcze, Posëlok Imeni G.I. Petrovskogo, Horodyszcze nad Olszanką",-1039430,Horodyshche
UA-00675,"Bilohorodka, Ukraine",50.0,26.6333333333333,בעלעראדקע,,,,,,JGen,,2447,"Bilohorodka [Ukr], Belogorodka [Rus], Bielogorodka [Yid], Białagródka [Pol], Belogorsk, Bilhorodki, Bielohorodka",-1035197,Bilohorodka
UA-00676,"Malyn, Ukraine",50.7666666666667,29.2333333333333,מאהלין,,,,,,Kagan,4676,2448,"Malyn [Ukr], Malin [Rus, Pol, Yid]",-1045702,Malyn
UA-00676,"Malyn, Ukraine",50.7666666666667,29.2333333333333,מאהלען,,,,,,Kagan,4676,2448,"Malyn [Ukr], Malin [Rus, Pol, Yid]",-1045702,Malyn
UA-00676,"Malyn, Ukraine",50.7666666666667,29.2333333333333,מאלין,,,,,,Kagan,4676,2448,"Malyn [Ukr], Malin [Rus, Pol, Yid]",-1045702,Malyn
UA-00676,"Malyn, Ukraine",50.7666666666667,29.2333333333333,מהלין,,,,,,Kagan,4676,2448,"Malyn [Ukr], Malin [Rus, Pol, Yid]",-1045702,Malyn
UA-00677,"Chyhyryn, Ukraine",49.0666666666667,32.6666666666667,,,,,,,JGen,,2550,"Chyhyryn [Ukr], Chigirin [Rus], Cherin [Yid], Czehryń [Pol], Tschyhyryn, Tchighin, Cyhyryn",-1037320,Chyhyryn
UA-00679,"Lubny, Ukraine",50.0166666666667,33.0,לובען,,,,,,JGen,,2565,"Lubny [Rus, Ukr], Luben [Yid], Łubny [Pol], Łubnie, Lubin",-1045095,Lubny
UA-00680,"Pohrebyshche, Ukraine",49.4833333333333,29.2666666666666,פארעבישטש,,,,,,JGen,,2566,"Pohrebyshche [Ukr], Pogrebishche [Rus], Probishta [Yid], Pohrebyszcze [Pol], Pohrebysche, Pogrebishchenskiy, Pogrebischtsche, Porebishtsh, Pogrebisce, Pohrebysce, Pochrebishtche",-1051066,Pohrebyshche
UA-00680,"Pohrebyshche, Ukraine",49.4833333333333,29.2666666666666,פרהאבישטא,,,,,,JGen,,2566,"Pohrebyshche [Ukr], Pogrebishche [Rus], Probishta [Yid], Pohrebyszcze [Pol], Pohrebysche, Pogrebishchenskiy, Pogrebischtsche, Porebishtsh, Pogrebisce, Pohrebysce, Pochrebishtche",-1051066,Pohrebyshche
UA-00682,"Melitopol, Ukraine",46.8333333333333,35.3666666666667,מליטופול,,,,,,Prenum 59,5027,2568,"Melitopol' [Rus, Ukr]",-1046418,Melitopol
UA-00682,"Melitopol, Ukraine",46.8333333333333,35.3666666666667,מעליטאפאל,,,,,,JGen,5027,2568,"Melitopol' [Rus, Ukr]",-1046418,Melitopol
UA-00683,"Orynyn, Ukraine",48.7666666666667,26.4,אוהריין,,,,,סמוך לקאמינץ,RSK,,2570,"Orynyn [Ukr], Orinin [Rus, Yid], Orynin [Pol], Orinien, Orinik, Horynin",-1049433,Orynyn
UA-00683,"Orynyn, Ukraine",48.7666666666667,26.4,אריניען,,,,,,JGen,,2570,"Orynyn [Ukr], Orinin [Rus, Yid], Orynin [Pol], Orinien, Orinik, Horynin",-1049433,Orynyn
UA-00684,"Brusilov, Ukraine",50.2833333333333,29.5333333333333,בראסילאב,,,,,,Kagan,1486,2571,"Brusilov [Rus, Yid], Brusyliv [Ukr], Brusiłów [Pol], Brussilow",-1036408,Brusilov
UA-00684,"Brusilov, Ukraine",50.2833333333333,29.5333333333333,ברוסילאוו,,,,,,Kagan,1486,2571,"Brusilov [Rus, Yid], Brusyliv [Ukr], Brusiłów [Pol], Brussilow",-1036408,Brusilov
UA-00685,"Ladyzhyn, Ukraine",48.6666666666667,29.25,,,,,,,JGen,,2575,"Ladyzhin [Rus], Ladyzhyn [Ukr], Ładyżyn [Pol], Lodyzhin",-1044387,Ladyzhyn
UA-00688,"Derazhnya, Ukraine",49.26728,27.43214,דראזשני,,,,,,Or Pnei Moshe,,2578,"Derazhnya [Rus], Derazhnia [Ukr, Yid], Dzierażnia [Pol], Derazhnva, Dereshnja",-1037664,Derazhnya
UA-00689,"Korytne, Ukraine",48.3333333333333,25.3833333333333,,,,,,,JGen,,2583,"Korytne [Ukr, since 1946], Vilaucea [Rom], Willawcze [Ger, Pol], Vilyavche [Ukr, until 1946], Korytnoye [Rus], Korîtne, Vilyavtsy, Vilavche",-1042966,Korytne
UA-00690,"Zaporizhzhya, Ukraine",47.8166666666667,35.1833333333333,אלכסנדרובסק,,,,,,JGen,450,2584,"Zaporizhzhya [Ukr], Zaporozh'ye [Rus, after 1921], Aleksandrovsk [Rus, until 1921], Zaporoże [Pol], Aleksandrowsk, Zaporozh'e, Zaporizhia, Zaporižžja, Saporoshje, Saporischschja",-1060168,Zaporizhzhya
UA-00690,"Zaporizhzhya, Ukraine",47.8166666666667,35.1833333333333,אלעקסאנדראווסק,,,,,,Kagan,449,2584,"Zaporizhzhya [Ukr], Zaporozh'ye [Rus, after 1921], Aleksandrovsk [Rus, until 1921], Zaporoże [Pol], Aleksandrowsk, Zaporozh'e, Zaporizhia, Zaporižžja, Saporoshje, Saporischschja",-1060168,Zaporizhzhya
UA-00690,"Zaporizhzhya, Ukraine",47.8166666666667,35.1833333333333,אלעקסאנטראווסקע,,,,,,Kagan,450,2584,"Zaporizhzhya [Ukr], Zaporozh'ye [Rus, after 1921], Aleksandrovsk [Rus, until 1921], Zaporoże [Pol], Aleksandrowsk, Zaporozh'e, Zaporizhia, Zaporižžja, Saporoshje, Saporischschja",-1060168,Zaporizhzhya
UA-00690,"Zaporizhzhya, Ukraine",47.8166666666667,35.1833333333333,זאפאראזשיע,,,,,,JGen,450,2584,"Zaporizhzhya [Ukr], Zaporozh'ye [Rus, after 1921], Aleksandrovsk [Rus, until 1921], Zaporoże [Pol], Aleksandrowsk, Zaporozh'e, Zaporizhia, Zaporižžja, Saporoshje, Saporischschja",-1060168,Zaporizhzhya
UA-00690,"Zaporizhzhya, Ukraine",47.8166666666667,35.1833333333333,זפוריז'יה,,,,,,JGen,450,2584,"Zaporizhzhya [Ukr], Zaporozh'ye [Rus, after 1921], Aleksandrovsk [Rus, until 1921], Zaporoże [Pol], Aleksandrowsk, Zaporozh'e, Zaporizhia, Zaporižžja, Saporoshje, Saporischschja",-1060168,Zaporizhzhya
UA-00691,"Trostianets, Ukraine",48.5166666666667,29.1833333333333,טראסטיניץ,,,,,,JGen,3719,2585,"Trostianets' [Ukr], Trostyanets [Rus], Trostinits [Yid], Trościaniec [Pol], Trostjanec', Trostjanez",-1056590,Trostianets
UA-00691,"Trostianets, Ukraine",48.5166666666667,29.1833333333333,טרעסטיניץ,,,,,,Kagan,3719,2585,"Trostianets' [Ukr], Trostyanets [Rus], Trostinits [Yid], Trościaniec [Pol], Trostjanec', Trostjanez",-1056590,Trostianets
UA-00693,"Donetsk, Ukraine",48.0,37.8,,,,,,,JGen,,2587,"Donets'k [Ukr], Donetsk [Rus, since 1961], Yuzovka [Rus, until 1924], Stalino [Rus, 1924-61], Józówka [Pol], Donezk [Ger], Donec'k, Stalin, Jusowka, Yuzovo, Hughesovka",-1038078,Donetsk
UA-00694,"Khodorkiv, Ukraine",50.1,29.3,כאדארקעוו,,,,,,JGen,,2588,"Khodorkiv [Ukr], Khodorkov [Rus], Chodorkov [Yid], Chodorków [Pol], Chodorkiv, Khodorkev",-1041450,Khodorkiv
UA-00697,"Luhansk, Ukraine",48.5666666666667,39.3333333333333,לוגאנסק,,,,,,JGen,,2593,"Luhans'k [Ukr], Voroshilovgrad [Rus, 1935-58, 1970-90], Lugansk [Rus, before 1935], Ługańsk [Pol], Voroshylovhrad [Ukr], Woroschilowgrad [Ger], Woroszyłowgrad [Pol]",-1045160,Luhansk
UA-00698,"Shpykiv, Ukraine",48.7833333333333,28.5666666666667,שפיקעוו,,,,,,JGen,,2594,"Shpikov [Rus, Yid], Shpykiv [Ukr], Szpików [Pol], Shpikev, Spikov, Špykiv",-1053923,Shpykiv
UA-00699,"Ananyiv, Ukraine",47.7166666666667,29.9666666666666,אנאניעוו,,,,,,JGen,495,2595,"Anan'yiv [Ukr], Anan'yev [Rus], Ananiev [Yid], Ananiew [Pol], Ananev, Ananiv, Ananjew",-1034285,Ananyiv
UA-00700,"Makariv, Ukraine",50.4666666666667,29.8166666666667,מעקארעוו,,,,,,JGen,5070,2597,"Makariv [Ukr], Makarov [Rus], Makarev [Yid], Makarów [Pol]",-1045481,Makariv
UA-00700,"Makariv, Ukraine",50.4666666666667,29.8166666666667,מקאריף,,,,,,Kagan,5070,2597,"Makariv [Ukr], Makarov [Rus], Makarev [Yid], Makarów [Pol]",-1045481,Makariv
UA-00700,"Makariv, Ukraine",50.4666666666667,29.8166666666667,מקארעוו,,,,,,Kagan,5070,2597,"Makariv [Ukr], Makarov [Rus], Makarev [Yid], Makarów [Pol]",-1045481,Makariv
UA-00700,"Makariv, Ukraine",50.4666666666667,29.8166666666667,מקירוב,,,,,,Kagan,5070,2597,"Makariv [Ukr], Makarov [Rus], Makarev [Yid], Makarów [Pol]",-1045481,Makariv
UA-00701,"Zhmerynka, Ukraine",49.0333333333333,28.1,זמערינקי,,,,,,Kagan,3294,2598,"Zhmerynka [Ukr], Zhmerinka [Rus, Yid], Zmierzynka [Pol], Zhmerinke",-1060754,Zhmerynka
UA-00701,"Zhmerynka, Ukraine",49.0333333333333,28.1,זשמערינקע,,,,,,JGen,3294,2598,"Zhmerynka [Ukr], Zhmerinka [Rus, Yid], Zmierzynka [Pol], Zhmerinke",-1060754,Zhmerynka
UA-00702,"Narodychi, Ukraine",51.2,29.0833333333333,נאראדיטש,,,,,,JGen,5225,2599,"Narodychi [Ukr], Narodichi [Rus], Naroditch [Yid], Narodycze [Pol], Narodytschi [Ger], Naroditsh, Naroditschi, Narodyczi, Narodyci, Narodytchi, Bolshie Narodichi",-1047381,Narodychi
UA-00703,"Novhorod-Siverskyy, Ukraine",52.0,33.2666666666667,נאווגאראד סעווערסק,,,,,,Kagan,5168,2600,"Novhorod-Sivers'kyy [Ukr], Novgorod-Severskiy [Rus], Nowogród Siewierski [Pol], Nowgorod Sewerski, Novogorod-Severskiy, Novgorod-Seversk",-1048076,Novhorod-Siverskyy
UA-00703,"Novhorod-Siverskyy, Ukraine",52.0,33.2666666666667,נאווגאראדסעווערסק,,,,,,Kagan,5168,2600,"Novhorod-Sivers'kyy [Ukr], Novgorod-Severskiy [Rus], Nowogród Siewierski [Pol], Nowgorod Sewerski, Novogorod-Severskiy, Novgorod-Seversk",-1048076,Novhorod-Siverskyy
UA-00704,"Zolotonosha, Ukraine",49.6666666666667,32.0333333333333,זאלאטאנאשא,,,,,,Kagan,3063,2602,"Zolotonosha [Ukr, Rus, Yid], Zołotonsza [Pol]",-1060995,Zolotonosha
UA-00705,"Novoukrayinka, Ukraine",48.3166666666667,31.5166666666666,נאוויקריינקע,,,,,,JGen,,2603,"Novoukrayinka [Ukr], Novoukrainka [Rus], Nova-Ukreinka [Yid], Nowo Ukrainka [Pol], Novo-Ukraïnka, Novoukrainsk, Pavlovsk",-1048752,Novoukrayinka
UA-00706,"Stara Ushytsya, Ukraine",48.5833333333333,27.1333333333333,אישיצע,,,,,,JGen,413,2604,"Stara Ushytsya [Ukr], Staraya Ushitsa [Rus], Ushitza [Yid], Ushitsa [Rus, until 1829], Uszyca Stara [Pol], Olt-Ishitse",-1054989,Stara Ushytsya
UA-00706,"Stara Ushytsya, Ukraine",48.5833333333333,27.1333333333333,אלט-אושיץ,,,,,,Kagan,413,2604,"Stara Ushytsya [Ukr], Staraya Ushitsa [Rus], Ushitza [Yid], Ushitsa [Rus, until 1829], Uszyca Stara [Pol], Olt-Ishitse",-1054989,Stara Ushytsya
UA-00706,"Stara Ushytsya, Ukraine",48.5833333333333,27.1333333333333,אלטאישיצע,,,,,,JGen,413,2604,"Stara Ushytsya [Ukr], Staraya Ushitsa [Rus], Ushitza [Yid], Ushitsa [Rus, until 1829], Uszyca Stara [Pol], Olt-Ishitse",-1054989,Stara Ushytsya
UA-00707,"Bratslav, Ukraine",48.8333333333333,28.95,בראסלוב,,,,,,RSK,,2605,"Bratslav [Rus, Ukr], Broslev [Yid], Bracław [Pol], Bratzlav, Bratslaw, Brazlaw, Braclav",-1036331,Bratslav
UA-00707,"Bratslav, Ukraine",48.8333333333333,28.95,ברסלב,,,,,,Prenum 2385,,2605,"Bratslav [Rus, Ukr], Broslev [Yid], Bracław [Pol], Bratzlav, Bratslaw, Brazlaw, Braclav",-1036331,Bratslav
UA-00707,"Bratslav, Ukraine",48.8333333333333,28.95,בראסליב,,,,,,"SHU""M",,2605,"Bratslav [Rus, Ukr], Broslev [Yid], Bracław [Pol], Bratzlav, Bratslaw, Brazlaw, Braclav",-1036331,Bratslav
UA-00707,"Bratslav, Ukraine",48.8333333333333,28.95,בראסלעוו,,,,,,JGen,,2605,"Bratslav [Rus, Ukr], Broslev [Yid], Bracław [Pol], Bratzlav, Bratslaw, Brazlaw, Braclav",-1036331,Bratslav
UA-00708,"Oliyevo-Koralivka, Ukraine",48.7333333333333,25.9833333333333,קארעליווקע,,,,,,JGen,,2606,"Oliyevo-Koralivka [Ukr], Olejowa Korolówka [Pol], Oleyëvo-Korolëvka [Rus], Korolovka [Yid], Korolyuvka, Koroluvka, Korolówka, Korilifka, Korolevka",-1049241,Oliyevo-Koralivka
UA-00708,"Oliyevo-Koralivka, Ukraine",48.7333333333333,25.9833333333333,קורולובקה,,,,,,JGen,,2606,"Oliyevo-Koralivka [Ukr], Olejowa Korolówka [Pol], Oleyëvo-Korolëvka [Rus], Korolovka [Yid], Korolyuvka, Koroluvka, Korolówka, Korilifka, Korolevka",-1049241,Oliyevo-Koralivka
UA-00709,"Monastyryska, Ukraine",48.9833333333333,29.8166666666667,מאנאסטערזישקא,,,,,,Kagan,4692,2607,"Monastyrishche [Rus], Monastyrysche [Ukr], Monasterishtche [Yid], Monasterzyska [Pol]",-1047028,Monastyryska
UA-00709,"Monastyryska, Ukraine",48.9833333333333,29.8166666666667,מאנאסטרישטש,,,,,,Kagan,4692,2607,"Monastyrishche [Rus], Monastyrysche [Ukr], Monasterishtche [Yid], Monasterzyska [Pol]",-1047028,Monastyryska
UA-00709,"Monastyryska, Ukraine",48.9833333333333,29.8166666666667,מאנאסטרישץ,,,,,,Kagan,4692,2607,"Monastyrishche [Rus], Monastyrysche [Ukr], Monasterishtche [Yid], Monasterzyska [Pol]",-1047028,Monastyryska
UA-00709,"Monastyryska, Ukraine",48.9833333333333,29.8166666666667,מאניסטרוסץ,,,,,,RSK,4692,2607,"Monastyrishche [Rus], Monastyrysche [Ukr], Monasterishtche [Yid], Monasterzyska [Pol]",-1047028,Monastyryska
UA-00709,"Monastyryska, Ukraine",48.9833333333333,29.8166666666667,מאניסטריזץ,,,,,,https://www.hebrewbooks.org/pdfpager.aspx?req=589&st=&pgnum=74,4692,2607,"Monastyrishche [Rus], Monastyrysche [Ukr], Monasterishtche [Yid], Monasterzyska [Pol]",-1047028,Monastyryska
UA-00709,"Monastyryska, Ukraine",48.9833333333333,29.8166666666667,מאניסטרישט,,,,,,Kagan,4692,2607,"Monastyrishche [Rus], Monastyrysche [Ukr], Monasterishtche [Yid], Monasterzyska [Pol]",-1047028,Monastyryska
UA-00709,"Monastyryska, Ukraine",48.9833333333333,29.8166666666667,מאניסטרישטש,,,,,,Kagan,4692,2607,"Monastyrishche [Rus], Monastyrysche [Ukr], Monasterishtche [Yid], Monasterzyska [Pol]",-1047028,Monastyryska
UA-00709,"Monastyryska, Ukraine",48.9833333333333,29.8166666666667,מאניסטרישץ,,,,,,Kagan,4692,2607,"Monastyrishche [Rus], Monastyrysche [Ukr], Monasterishtche [Yid], Monasterzyska [Pol]",-1047028,Monastyryska
UA-00709,"Monastyryska, Ukraine",48.9833333333333,29.8166666666667,מאנסטריסטש,,,,,,RSK,4692,2607,"Monastyrishche [Rus], Monastyrysche [Ukr], Monasterishtche [Yid], Monasterzyska [Pol]",-1047028,Monastyryska
UA-00709,"Monastyryska, Ukraine",48.9833333333333,29.8166666666667,מאנסטרישטש,,,,,,RSK,4692,2607,"Monastyrishche [Rus], Monastyrysche [Ukr], Monasterishtche [Yid], Monasterzyska [Pol]",-1047028,Monastyryska
UA-00709,"Monastyryska, Ukraine",48.9833333333333,29.8166666666667,מאנעסטערישץ,,,,,,Kagan,4692,2607,"Monastyrishche [Rus], Monastyrysche [Ukr], Monasterishtche [Yid], Monasterzyska [Pol]",-1047028,Monastyryska
UA-00709,"Monastyryska, Ukraine",48.9833333333333,29.8166666666667,מנסטריזץ,,,,,,https://www.hebrewbooks.org/pdfpager.aspx?req=589&st=&pgnum=73,4692,2607,"Monastyrishche [Rus], Monastyrysche [Ukr], Monasterishtche [Yid], Monasterzyska [Pol]",-1047028,Monastyryska
UA-00710,"Hritsiv, Ukraine",49.9666666666667,27.2166666666666,הריציב,,,,,,JGen,8243,2609,"Hritsiv [Ukr], Gritsev [Rus], Ritzev [Yid], Hryców [Pol], Hryciv, Haritzev, Ritzov, Grıtsiv, Gricev, Grizew",-1039744,Hritsiv
UA-00710,"Hritsiv, Ukraine",49.9666666666667,27.2166666666666,ריציוו,,,,,,Kagan,8243,2609,"Hritsiv [Ukr], Gritsev [Rus], Ritzev [Yid], Hryców [Pol], Hryciv, Haritzev, Ritzov, Grıtsiv, Gricev, Grizew",-1039744,Hritsiv
UA-00710,"Hritsiv, Ukraine",49.9666666666667,27.2166666666666,ריצעו,,,,,,Kagan,8243,2609,"Hritsiv [Ukr], Gritsev [Rus], Ritzev [Yid], Hryców [Pol], Hryciv, Haritzev, Ritzov, Grıtsiv, Gricev, Grizew",-1039744,Hritsiv
