UID	name	kima_id	method	orig_status	dist_km
UA-00390	סקאליא	17382	exact_geoverified	name_exact	0.3
UA-00390	סקאליע	17382	exact_geoverified	name_exact	0.3
UA-00390	סקאלע	17382	exact_geoverified	name_exact	0.5
UA-00391	סקאלאט	19596	exact_geoverified	name_exact	1.0
UA-00391	סקאלוט	19596	exact_geoverified	name_exact	1.0
UA-00391	סקאלט	19596	exact_geoverified	name_exact	1.0
UA-00391	סקאליט	19596	exact_geoverified	name_exact	1.0
UA-00393	ראווא	20695	exact_geoverified	name_exact	0.0
UA-00393	ראווי	20695	exact_geoverified	name_exact	0.0
UA-00393	ראווע	20695	exact_geoverified	name_exact	0.0
UA-00394	אלעקסניץ	26660	exact_geoverified	name_exact	4.5
UA-00395	טראביוולא	11092	exact_geoverified	name_exact	0.6
UA-00395	טרבובליה	11092	exact_geoverified	name_exact	0.6
UA-00395	טרבעוילא	11092	exact_geoverified	name_exact	0.6
UA-00395	טרמבובלה	11092	exact_geoverified	name_exact	0.6
UA-00395	טרעבאווליע	11092	exact_geoverified	name_exact	0.6
UA-00395	טרעבוולא	11092	exact_geoverified	name_exact	0.6
UA-00395	טרעבוולי	11092	exact_geoverified	name_exact	0.6
UA-00395	טרעבוולע	11092	exact_geoverified	name_exact	0.6
UA-00395	טרעביוולא	11092	exact_geoverified	name_exact	0.6
UA-00395	טרעביולא	11092	exact_geoverified	name_exact	0.6
UA-00395	טרעבלא	11092	exact_geoverified	name_exact	0.6
UA-00395	טרעבעוולע	11092	exact_geoverified	name_exact	0.6
UA-00397	ראטנא	14232	exact_geoverified	name_exact	2.2
UA-00397	ראטנע	14232	exact_geoverified	name_exact	2.2
UA-00398	שדה לבן	350	exact_geoverified	name_exact	497.1
UA-00436	לובבנא	16161	exact_geoverified	name_exact	1.9
UA-00436	לוביוונא	16161	exact_geoverified	name_exact	1.9
UA-00436	לוביינע	16161	exact_geoverified	name_exact	1.9
UA-00436	לובמלא	16161	exact_geoverified	name_exact	1.9
UA-00436	לומבלא	16161	exact_geoverified	name_exact	1.9
UA-00436	ליבובנא	16161	exact_geoverified	name_exact	1.9
UA-00436	ליבוונא	16161	exact_geoverified	name_exact	1.9
UA-00436	ליביבנא	16161	exact_geoverified	name_exact	1.9
UA-00436	ליביוונא	16161	exact_geoverified	name_exact	1.9
UA-00436	ליביווני	16161	exact_geoverified	name_exact	1.9
UA-00442	דונוביץ	14860	coord_rearbitrated	fuzzy	1.8
UA-00442	דינאויץ	14860	coord_rearbitrated	fuzzy	1.8
UA-00442	דינוואץ	14860	coord_rearbitrated	fuzzy	1.8
UA-00442	דינעוויץ	14860	coord_rearbitrated	fuzzy	1.8
UA-00446	חמעלניק	22232	exact_geoverified	name_exact	0.0
UA-00446	כמעלניק	22232	exact_geoverified	name_exact	0.0
UA-00448	קאריטץ	675	exact_geoverified	name_exact	0.0
UA-00448	קאריץ	675	exact_geoverified	name_exact	0.0
UA-00448	קארעץ	675	exact_geoverified	name_exact	0.0
UA-00448	קארץ	675	exact_geoverified	name_exact	0.0
UA-00450	לאנאוויץ	20694	exact_geoverified	name_exact	1.8
UA-00450	לאנאווצע	20694	exact_geoverified	name_exact	1.8
UA-00450	לאניוויץ	20694	exact_geoverified	name_exact	1.8
UA-00452	מיקוליניץ	18061	exact_geoverified	name_exact	1.0
UA-00452	מיקולינצה	18061	exact_geoverified	name_exact	1.0
UA-00452	מיקולינצע	18061	exact_geoverified	name_exact	1.0
UA-00452	מיקיליניץ	18061	exact_geoverified	name_exact	1.0
UA-00452	מיקילניץ	18061	exact_geoverified	name_exact	1.0
UA-00452	מיקליניץ	18061	exact_geoverified	name_exact	1.0
UA-00452	מקולוניץ	18061	exact_geoverified	name_exact	1.0
UA-00452	מקוליניץ	18061	exact_geoverified	name_exact	1.0
UA-00452	מקוליניץ	18061	exact_geoverified	name_exact	1.0
UA-00452	מקולנטץ	18061	exact_geoverified	name_exact	1.0
UA-00452	מקיליניץ	18061	exact_geoverified	name_exact	1.0
UA-00452	מקילניץ	18061	exact_geoverified	name_exact	1.0
UA-00453	זוואהל	19544	coord_rearbitrated	fuzzy	2.2
UA-00453	זווהיל	19544	coord_rearbitrated	fuzzy	2.2
UA-00453	זוויהיל	19544	coord_rearbitrated	fuzzy	2.2
UA-00453	זוויהעל	19544	coord_rearbitrated	fuzzy	2.2
UA-00453	זוויל	19544	coord_rearbitrated	fuzzy	2.2
UA-00453	זוועהיל	19544	coord_rearbitrated	fuzzy	2.2
UA-00453	זוועהל	19544	coord_rearbitrated	fuzzy	2.2
UA-00453	נובוגרד-וולינסקי	19544	coord_rearbitrated	fuzzy	2.2
UA-00453	"נ""ג וואלינסקי"	19544	coord_rearbitrated	fuzzy	2.2
UA-00457	פאדוואלאטשיסק	17744	coord_rearbitrated	fuzzy	0.3
UA-00457	פאדוואליציסק	17744	coord_rearbitrated	fuzzy	0.3
UA-00457	פודוואלייטשיסק	17744	coord_rearbitrated	fuzzy	0.3
UA-00457	פידוואליטשיסק	17744	coord_rearbitrated	fuzzy	0.3
UA-00457	פידוואלשוסק	17744	coord_rearbitrated	fuzzy	0.3
UA-00459	סטאווישטש	89840	coord_rearbitrated	fuzzy	1.1
UA-00463	זינקוב	19155	exact_geoverified	name_exact	0.8
UA-00463	זינקעוו	19155	exact_geoverified	name_exact	0.8
UA-00467	חאטין	16674	exact_geoverified	name_exact	1.9
UA-00467	חוטין	16674	exact_geoverified	name_exact	1.9
UA-00467	כאטין	16674	exact_geoverified	name_exact	1.9
UA-00472	בערעזנע	19331	exact_geoverified	name_exact	0.0
UA-00472	ברזנה	19331	exact_geoverified	name_exact	0.0
UA-00472	ברעזנע	19331	exact_geoverified	name_exact	0.0
UA-00475	בודזאנאוו	20717	exact_geoverified	name_exact	1.0
UA-00475	בודזאנוב	20717	exact_geoverified	name_exact	1.0
UA-00475	בוזינאב	20717	exact_geoverified	name_exact	1.0
UA-00475	בוזניב	20717	exact_geoverified	name_exact	1.0
UA-00475	ביזינאוו	20717	exact_geoverified	name_exact	1.0
UA-00475	ביזינעוו	20717	exact_geoverified	name_exact	1.0
UA-00475	ביזנאב	20717	exact_geoverified	name_exact	1.0
UA-00475	ביזנוב	20717	exact_geoverified	name_exact	1.0
UA-00475	ביזניב	20717	exact_geoverified	name_exact	1.0
UA-00478	דובנא	895	exact_geoverified	name_exact	1.1
UA-00478	דובנא רבתי	895	exact_geoverified	name_exact	1.1
UA-00479	האשט	19751	exact_geoverified	name_exact	217.7
UA-00479	הושצ'א	19751	exact_geoverified	name_exact	217.7
UA-00481	קאמיין קשירסקי	18768	coord_rearbitrated	fuzzy	1.1
UA-00481	קאמיען קאשירסק	18768	coord_rearbitrated	fuzzy	1.1
UA-00481	קאמיעןקאשירסק	18768	coord_rearbitrated	fuzzy	1.1
UA-00482	קליסוב	6100	exact_geoverified	name_exact	3.2
UA-00483	קאליק	13139	exact_geoverified	name_exact	0.1
UA-00483	קאלק	13139	exact_geoverified	name_exact	0.1
UA-00483	קולקי	13139	exact_geoverified	name_exact	0.1
UA-00484	קוסטופול	18998	coord_rearbitrated	fuzzy	0.5
UA-00485	לובומל	16161	exact_geoverified	name_exact	2.0
UA-00485	ליבעוונע	16161	exact_geoverified	name_exact	2.0
UA-00486	לודביפול	19254	exact_geoverified	name_exact	1.4
UA-00486	סלוטש-גדול	19254	exact_geoverified	name_exact	1.4
UA-00486	סלישט גדול	19254	exact_geoverified	name_exact	1.4
UA-00487	מיזאטש	20689	exact_geoverified	name_exact	0.8
UA-00487	מיזוץ	20689	exact_geoverified	name_exact	0.8
UA-00488	מלינאוו	20719	exact_geoverified	name_exact	1.6
UA-00488	מלינוב	20719	exact_geoverified	name_exact	1.6
UA-00488	מליניוו	20719	exact_geoverified	name_exact	1.6
UA-00489	אוליקא	1645	coord_rearbitrated	fuzzy	0.0
UA-00489	אליק	1645	exact_geoverified	name_exact	0.0
UA-00491	רוקיטנה	26881	exact_geoverified	name_exact	0.6
UA-00491	רעקיטנע	26881	exact_geoverified	name_exact	0.6
UA-00492	ראזישטשק	12619	exact_geoverified	name_exact	0.5
UA-00492	ראזישץ	12619	exact_geoverified	name_exact	0.5
UA-00492	ראזשישטש	12619	exact_geoverified	name_exact	0.5
UA-00492	רוז'ישצ'ה	12619	exact_geoverified	name_exact	0.5
UA-00492	רעזישטש	12619	exact_geoverified	name_exact	0.5
UA-00493	רודיק	13153	exact_geoverified	name_exact	0.5
UA-00493	רודקי	13153	exact_geoverified	name_exact	0.5
UA-00493	רידיק	13153	exact_geoverified	name_exact	0.5
UA-00494	סארני	22947	exact_geoverified	name_exact	0.5
UA-00497	סטעפיען	7654	exact_geoverified	name_exact	0.6
UA-00497	סטפאן	7654	exact_geoverified	name_exact	0.6
UA-00497	סטפן	7654	exact_geoverified	name_exact	0.6
UA-00498	שויסק	20463	coord_rearbitrated	fuzzy	10.0
UA-00498	שומסק	20463	exact_geoverified	name_exact	10.0
UA-00499	טעפליק	89923	coord_rearbitrated	fuzzy	1.5
UA-00500	טאראוקי	18429	exact_geoverified	name_exact	394.3
UA-00500	טערנובקא	18429	exact_geoverified	name_exact	394.3
UA-00500	טערניווקע	18429	exact_geoverified	name_exact	394.3
UA-00500	טערניפקע	18429	exact_geoverified	name_exact	394.3
UA-00500	טערנעווקע	18429	exact_geoverified	name_exact	394.3
UA-00500	טרנובקה	18429	exact_geoverified	name_exact	394.3
UA-00506	אהובניב	13189	exact_geoverified	name_exact	0.4
UA-00506	אוהבנוב	13189	exact_geoverified	name_exact	0.4
UA-00506	אוהניב	13189	exact_geoverified	name_exact	0.4
UA-00506	אונאוו	13189	exact_geoverified	name_exact	0.4
UA-00506	הובנוב	13189	exact_geoverified	name_exact	0.4
UA-00506	הובניב	13189	exact_geoverified	name_exact	0.4
UA-00506	הובניוו	13189	exact_geoverified	name_exact	0.4
UA-00506	היבנוב	13189	exact_geoverified	name_exact	0.4
UA-00506	היבניב	13189	exact_geoverified	name_exact	0.4
UA-00506	היבנעוו	13189	exact_geoverified	name_exact	0.4
UA-00506	היוונעוו	13189	exact_geoverified	name_exact	0.4
UA-00507	באלדימעריץ	6101	coord_rearbitrated	fuzzy	0.7
UA-00507	ולאדימרץ	6101	coord_rearbitrated	fuzzy	0.7
UA-00509	ז'ולקייב	1703	coord_rearbitrated	fuzzy	0.0
UA-00509	זשאלקווע	1703	coord_rearbitrated	fuzzy	0.0
UA-00513	קרום	17099	exact_geoverified	name_exact	0.0
UA-00513	קרים	17099	exact_geoverified	name_exact	0.0
UA-00518	באראנאווקע	16274	exact_geoverified	name_exact	127.1
UA-00518	באראנעווקע	16274	exact_geoverified	name_exact	127.1
UA-00518	בראנאווקע	16274	exact_geoverified	name_exact	127.1
UA-00525	סטערמילטש	6916	exact_geoverified	name_exact	0.8
UA-00525	סטרמילטש	6916	exact_geoverified	name_exact	0.8
UA-00528	מיקאלאיוב	10962	coord_rearbitrated	name_ambiguous	637.6
UA-00533	דאמבראוויץ	72745	coord_rearbitrated	fuzzy	1.1
UA-00533	דאמבראוויצע	72745	coord_rearbitrated	fuzzy	1.1
UA-00534	בראשניב	87907	coord_rearbitrated	fuzzy	0.2
UA-00534	בראשניעוו	87907	coord_rearbitrated	fuzzy	0.2
UA-00534	ברושניוב	87907	coord_rearbitrated	fuzzy	0.2
UA-00538	איגנאטובקה	16869	exact_geoverified	name_exact	56.6
UA-00538	לאזשיסט	16869	exact_geoverified	name_exact	56.6
UA-00541	שניאטין	1738	coord_rearbitrated	fuzzy	0.4
UA-00543	פרילוק	1722	coord_rearbitrated	fuzzy	1.6
UA-00543	פרילוקי	1722	coord_rearbitrated	fuzzy	1.6
UA-00543	פרעלוקא	1722	coord_rearbitrated	fuzzy	1.6
UA-00543	פרעליקא	1722	coord_rearbitrated	fuzzy	1.6
UA-00553	מינקאויץ	22387	coord_rearbitrated	fuzzy	0.7
UA-00555	זוואניץ	22390	exact_geoverified	name_exact	0.9
UA-00556	ראפאלעווקע	72898	coord_rearbitrated	fuzzy	1.2
UA-00556	רפלובקה	72898	coord_rearbitrated	fuzzy	1.2
UA-00563		22386	exact_geoverified	name_exact	0.9
UA-00567		81705	coord_rearbitrated	fuzzy	0.7
UA-00568	טוטיב	24688	coord_rearbitrated	fuzzy	2.2
UA-00568	טוטיעב	24688	coord_rearbitrated	fuzzy	2.2
UA-00568	טיטיוב	24688	coord_rearbitrated	fuzzy	2.2
UA-00568	טיטיעוו	24688	coord_rearbitrated	fuzzy	2.2
UA-00568	טעטיעוו	24688	coord_rearbitrated	fuzzy	2.2
UA-00569	שאנדארפאלא	20087	exact_geoverified	name_exact	551.8
UA-00569	שאנדריף	20087	exact_geoverified	name_exact	551.8
UA-00574	דמידובקה	23740	exact_geoverified	name_exact	0.0
UA-00574	דעמידעווקע	23740	exact_geoverified	name_exact	0.0
UA-00579		87512	coord_rearbitrated	fuzzy	1.1
UA-00580		23791	exact_geoverified	name_exact	1.6
UA-00584		72169	coord_rearbitrated	fuzzy	13.4
UA-00588	ליטין	75610	coord_rearbitrated	fuzzy	1.7
UA-00590	בארזנע	21644	exact_geoverified	name_exact	0.7
UA-00592	קאלענאווקי	27163	exact_geoverified	name_exact	203.7
UA-00592	קאלעניווקע	27163	exact_geoverified	name_exact	203.7
UA-00592	קאלענעווקע	27163	exact_geoverified	name_exact	203.7
UA-00593		20694	exact_geoverified	name_exact	112.9
UA-00597	ראמאנאווקע	19167	exact_geoverified	name_exact	198.5
UA-00597	ראמיניפקי	19167	exact_geoverified	name_exact	198.5
UA-00599	לובער	85189	coord_rearbitrated	fuzzy	0.8
UA-00609	אלטקאסנטין	19134	exact_geoverified	name_exact	0.7
UA-00609	קאנסטאנטין	19134	exact_geoverified	name_exact	0.7
UA-00609	קאסנטין	19134	exact_geoverified	name_exact	0.7
UA-00609	קאסנטין  ישן	19134	exact_geoverified	name_exact	0.7
UA-00609	קאסנטין ישן	19134	exact_geoverified	name_exact	0.7
UA-00609	קאסניטין ישן	19134	exact_geoverified	name_exact	0.7
UA-00609	קונסטאנטין	19134	exact_geoverified	name_exact	0.7
UA-00609	קוסטאנטין	19134	exact_geoverified	name_exact	0.7
UA-00610	מאחנאווקע	69933	coord_rearbitrated	fuzzy	0.9
UA-00610	מאחנווקא	69933	coord_rearbitrated	fuzzy	0.9
UA-00610	מאחניווקע	69933	coord_rearbitrated	fuzzy	0.9
UA-00610	מאחניוקי	69933	coord_rearbitrated	fuzzy	0.9
UA-00610	מאכניווקא	69933	coord_rearbitrated	fuzzy	0.9
UA-00610	מאכניווקע	69933	coord_rearbitrated	fuzzy	0.9
UA-00612	אייסין	22384	exact_geoverified	name_exact	1.3
UA-00612	הייאסן	22384	exact_geoverified	name_exact	1.3
UA-00612	הייסין	22384	exact_geoverified	name_exact	1.3
UA-00620	אילאק ? אליקע ?	23665	exact_geoverified	name_exact	1.2
UA-00620	אלאק	23665	exact_geoverified	name_exact	1.2
UA-00620	ט. אוילאק	23665	exact_geoverified	name_exact	1.2
UA-00620	ט' אוילאק	23665	exact_geoverified	name_exact	1.2
UA-00620	טיסאאוילאק	23665	exact_geoverified	name_exact	1.2
UA-00620	טיסאאולאק	23665	exact_geoverified	name_exact	1.2
UA-00620	טיסאאילאק	23665	exact_geoverified	name_exact	1.2
UA-00620	טיסאאיליק	23665	exact_geoverified	name_exact	1.2
UA-00620	טיסאאליק	23665	exact_geoverified	name_exact	1.2
UA-00620	טיסאוילאק	23665	exact_geoverified	name_exact	1.2
UA-00620	טיסאלאק	23665	exact_geoverified	name_exact	1.2
UA-00624	בערעזניק	27045	exact_geoverified	name_exact	0.8
UA-00624	ברז'ניצה	27045	exact_geoverified	name_exact	0.8
UA-00629	פאלטאוא	511	exact_geoverified	name_exact	1.3
UA-00629	פאלטאווא	511	exact_geoverified	name_exact	1.3
UA-00629	פאלטאווי	511	exact_geoverified	name_exact	1.3
UA-00629	פאלטאווע	511	exact_geoverified	name_exact	1.3
UA-00629	פולטאווע	511	exact_geoverified	name_exact	1.3
UA-00629	פולטווא	511	exact_geoverified	name_exact	1.3
UA-00631	כירמנצוג	13843	exact_geoverified	name_exact	1.0
UA-00631	כרמנציג	13843	exact_geoverified	name_exact	1.0
UA-00631	קרעמענטשיג	13843	exact_geoverified	name_exact	1.0
UA-00631	קרימענטשוק	13843	exact_geoverified	name_exact	1.0
UA-00631	קרימענצוק	13843	exact_geoverified	name_exact	1.0
UA-00631	קרעמינצוק	13843	exact_geoverified	name_exact	1.0
UA-00631	קרעמיצוג	13843	exact_geoverified	name_exact	1.0
UA-00631	קרעמנטשק	13843	exact_geoverified	name_exact	1.0
UA-00631	קרעמענטצוק	13843	exact_geoverified	name_exact	1.0
UA-00631	קרעמענטשוג	13843	exact_geoverified	name_exact	1.0
UA-00631	קרעמענטשוק	13843	exact_geoverified	name_exact	1.0
UA-00631	קרעמענצוג	13843	exact_geoverified	name_exact	1.0
UA-00631	קרעמענציג	13843	exact_geoverified	name_exact	1.0
UA-00633	ניעזין	1644	exact_geoverified	name_exact	0.4
UA-00633	ניעזשין	1644	coord_rearbitrated	fuzzy	0.4
UA-00633	נעזשין	1644	coord_rearbitrated	fuzzy	0.4
UA-00633	ניזען	1644	coord_rearbitrated	fuzzy	0.4
UA-00634	שיפיטיווקע	19334	exact_geoverified	name_exact	0.0
UA-00634	שעפיטיווקע	19334	exact_geoverified	name_exact	0.0
UA-00634	שעפעטיווקע	19334	exact_geoverified	name_exact	0.0
UA-00634	שפטובקא	19334	exact_geoverified	name_exact	0.0
UA-00634	שפיטאווקא	19334	exact_geoverified	name_exact	0.0
UA-00634	שפיטיווקע	19334	exact_geoverified	name_exact	0.0
UA-00636	זאסלעוו	15851	exact_geoverified	name_exact	0.0
UA-00638	לאטשוב	18260	exact_geoverified	name_exact	0.0
UA-00638	לעטוטשוב	18260	exact_geoverified	name_exact	0.0
UA-00638	לעטיטשוב	18260	exact_geoverified	name_exact	0.0
UA-00638	לעטיטשעוו	18260	exact_geoverified	name_exact	0.0
UA-00638	לעטישוב	18260	exact_geoverified	name_exact	0.0
UA-00638	לעטשוב	18260	exact_geoverified	name_exact	0.0
UA-00638	לעשטוב	18260	exact_geoverified	name_exact	0.0
UA-00639	סאקווירו	18655	exact_geoverified	name_exact	1.2
UA-00639	סאקוורי	18655	exact_geoverified	name_exact	1.2
UA-00639	סקווירא	18655	exact_geoverified	name_exact	1.2
UA-00639	סקוויראו	18655	exact_geoverified	name_exact	1.2
UA-00639	סקווירי	18655	exact_geoverified	name_exact	1.2
UA-00639	סקווירע	18655	exact_geoverified	name_exact	1.2
UA-00639	סקווער	18655	exact_geoverified	name_exact	1.2
UA-00639	סקווערא	18655	exact_geoverified	name_exact	1.2
UA-00639	סקוועריה	18655	exact_geoverified	name_exact	1.2
UA-00639	סקווערע	18655	exact_geoverified	name_exact	1.2
UA-00639	סקיועריא	18655	exact_geoverified	name_exact	1.2
UA-00640	טשודנאוו	17403	exact_geoverified	name_exact	1.4
UA-00640	טשודנוב	17403	exact_geoverified	name_exact	1.4
UA-00640	טשידמוב	17403	exact_geoverified	name_exact	1.4
UA-00640	טשידנוב	17403	exact_geoverified	name_exact	1.4
UA-00640	טשידנעוו	17403	exact_geoverified	name_exact	1.4
UA-00640	שידנוב	17403	exact_geoverified	name_exact	1.4
UA-00641	זוויניאטשקע	23182	exact_geoverified	name_exact	0.0
UA-00641	זווינעראדקע	23182	exact_geoverified	name_exact	0.0
UA-00641	זיוואנעטשקא	23182	exact_geoverified	name_exact	0.0
UA-00642	אקמג'ט	101	exact_geoverified	name_exact	0.2
UA-00642	אקמיג'יד	101	exact_geoverified	name_exact	0.2
UA-00642	אקמיגי'ד	101	exact_geoverified	name_exact	0.2
UA-00642	אקמעטשעט	101	exact_geoverified	name_exact	0.2
UA-00642	סומפעראפל	101	exact_geoverified	name_exact	0.2
UA-00642	סימפאראפאל	101	exact_geoverified	name_exact	0.2
UA-00642	סימפירופיל	101	exact_geoverified	name_exact	0.2
UA-00642	סימפעראפאל	101	exact_geoverified	name_exact	0.2
UA-00642	סענפיראפאל	101	exact_geoverified	name_exact	0.2
UA-00642	סימפיראפאל	101	exact_geoverified	name_exact	0.2
UA-00645	מאריופאל	17998	coord_rearbitrated	fuzzy	3.6
UA-00647	ליניץ	23857	exact_geoverified	name_exact	1.9
UA-00647	לינעץ	23857	exact_geoverified	name_exact	1.9
UA-00652	קאמאנקע	19435	coord_rearbitrated	fuzzy	1.0
UA-00652	קאמיאנקא סטר.	19435	coord_rearbitrated	fuzzy	1.0
UA-00652	קאמיאנקע	19435	coord_rearbitrated	fuzzy	1.0
UA-00652	קאמינקא סטר.	19435	coord_rearbitrated	fuzzy	1.0
UA-00652	קאמינקא סטרומילאווא	19435	coord_rearbitrated	fuzzy	1.0
UA-00652	קאמינקא	19435	coord_rearbitrated	fuzzy	1.0
UA-00652	קאמינקע	19435	coord_rearbitrated	fuzzy	1.0
UA-00663	וואסילקאב	18640	exact_geoverified	name_exact	0.7
UA-00663	וואסילקאוו	18640	exact_geoverified	name_exact	0.7
UA-00663	וואסלקיוב	18640	exact_geoverified	name_exact	0.7
UA-00663	וואסלקעוו	18640	exact_geoverified	name_exact	0.7
UA-00664	קאנאטאפ	17312	exact_geoverified	name_exact	0.7
UA-00666	לופוויץ	23870	exact_geoverified	name_exact	26.8
UA-00666	ליעץ	23870	exact_geoverified	name_exact	26.8
UA-00666	ליפאוועץ	23870	exact_geoverified	name_exact	26.8
UA-00666	ליפאווץ	23870	exact_geoverified	name_exact	26.8
UA-00666	ליפוויטץ	23870	exact_geoverified	name_exact	26.8
UA-00666	ליפוויץ	23870	exact_geoverified	name_exact	26.8
UA-00666	ליפווץ	23870	exact_geoverified	name_exact	26.8
UA-00666	ליפעוויץ	23870	exact_geoverified	name_exact	26.8
UA-00667	אוורוטש	26887	exact_geoverified	name_exact	1.0
UA-00667	אווריטש	26887	exact_geoverified	name_exact	1.0
UA-00668	טשארנאביל	15239	exact_geoverified	name_exact	1.1
UA-00668	טשארנבל	15239	exact_geoverified	name_exact	1.1
UA-00668	טשארנובול	15239	exact_geoverified	name_exact	1.1
UA-00668	טשערנאביל	15239	exact_geoverified	name_exact	1.1
UA-00668	טשערנאבל	15239	exact_geoverified	name_exact	1.1
UA-00668	טשרנאבל	15239	exact_geoverified	name_exact	1.1
UA-00670	בראאילאוו	26727	exact_geoverified	name_exact	0.8
UA-00670	בראהיולוב	26727	exact_geoverified	name_exact	0.8
UA-00670	בראהליב	26727	exact_geoverified	name_exact	0.8
UA-00670	בראלעוו	26727	exact_geoverified	name_exact	0.8
UA-00670	ברייאלב	26727	exact_geoverified	name_exact	0.8
UA-00670	בראיילוב	26727	exact_geoverified	name_exact	0.8
UA-00670	בראהילוב	26727	exact_geoverified	name_exact	0.8
UA-00671		14986	coord_rearbitrated	fuzzy	0.0
UA-00672	טאראשטשע	21486	exact_geoverified	name_exact	1.9
UA-00676	מאהלין	27167	exact_geoverified	name_exact	2.6
UA-00676	מאהלען	27167	exact_geoverified	name_exact	2.6
UA-00676	מאלין	27167	exact_geoverified	name_exact	2.6
UA-00676	מהלין	27167	exact_geoverified	name_exact	2.6
UA-00677		19211	exact_geoverified	name_exact	14.2
UA-00679	לובען	18544	exact_geoverified	name_exact	1.0
UA-00680	פארעבישטש	20747	exact_geoverified	name_exact	0.6
UA-00680	פרהאבישטא	20747	exact_geoverified	name_exact	0.6
UA-00682	מליטופול	13647	exact_geoverified	name_exact	1.7
UA-00682	מעליטאפאל	13647	coord_rearbitrated	fuzzy	1.7
UA-00683	אוהריין	70731	coord_rearbitrated	fuzzy	0.7
UA-00683	אריניען	70731	coord_rearbitrated	fuzzy	0.7
UA-00684	בראסילאב	79683	coord_rearbitrated	fuzzy	0.0
UA-00684	ברוסילאוו	79683	coord_rearbitrated	fuzzy	0.0
UA-00685		23709	exact_geoverified	name_exact	2.6
UA-00688	דראזשני	89630	coord_rearbitrated	fuzzy	0.3
UA-00689		72679	coord_rearbitrated	fuzzy	0.6
UA-00690	אלכסנדרובסק	10768	exact_geoverified	name_exact	2.2
UA-00690	אלעקסאנדראווסק	10768	exact_geoverified	name_exact	2.2
UA-00690	אלעקסאנטראווסקע	10768	exact_geoverified	name_exact	2.2
UA-00690	זאפאראזשיע	10768	exact_geoverified	name_exact	2.2
UA-00690	זפוריז'יה	10768	exact_geoverified	name_exact	2.2
UA-00693		7371	coord_rearbitrated	fuzzy	1.0
UA-00694	כאדארקעוו	26098	exact_geoverified	name_exact	0.7
UA-00697	לוגאנסק	13981	exact_geoverified	name_exact	2.7
UA-00698	שפיקעוו	83180	coord_rearbitrated	fuzzy	0.4
UA-00700	מעקארעוו	27178	exact_geoverified	name_exact	0.0
UA-00700	מקאריף	27178	exact_geoverified	name_exact	0.0
UA-00700	מקארעוו	27178	exact_geoverified	name_exact	0.0
UA-00700	מקירוב	27178	exact_geoverified	name_exact	0.0
UA-00701	זמערינקי	20827	exact_geoverified	name_exact	2.3
UA-00701	זשמערינקע	20827	exact_geoverified	name_exact	2.3
UA-00702	נאראדיטש	88012	coord_rearbitrated	fuzzy	0.3
UA-00703	נאווגאראד סעווערסק	16549	coord_rearbitrated	fuzzy	0.3
UA-00703	נאווגאראדסעווערסק	16549	coord_rearbitrated	fuzzy	0.3
UA-00704	זאלאטאנאשא	88030	coord_rearbitrated	fuzzy	0.0
UA-00705	נאוויקריינקע	18576	coord_rearbitrated	fuzzy	9.4
UA-00707	בראסלוב	18550	exact_geoverified	name_exact	2.1
UA-00707	ברסלב	18550	exact_geoverified	name_exact	2.1
UA-00707	בראסליב	18550	exact_geoverified	name_exact	2.1
UA-00707	בראסלעוו	18550	exact_geoverified	name_exact	2.1
UA-00708	קארעליווקע	19287	coord_rearbitrated	fuzzy	0.9
UA-00712	קריוואראג	16872	coord_rearbitrated	fuzzy	3.1
UA-00713	ליסינקע	20251	exact_geoverified	name_exact	1.0
UA-00715	בילילאווקע	26726	exact_geoverified	name_exact	0.4
UA-00715	בעלילאווקע	26726	exact_geoverified	name_exact	0.4
UA-00715	בעלילעווקע	26726	exact_geoverified	name_exact	0.4
UA-00717	יארמיליניץ	723	coord_rearbitrated	fuzzy	0.0
UA-00717	יארמליניץ	723	coord_rearbitrated	fuzzy	0.0
UA-00717	יארמלינץ	723	coord_rearbitrated	fuzzy	0.0
UA-00717	יארמעליניץ	723	coord_rearbitrated	fuzzy	0.0
UA-00718	פארטשיניזשנע	17253	exact_geoverified	name_exact	0.9
UA-00718	פיטשיניזנע	17253	exact_geoverified	name_exact	0.9
UA-00718	פעטציניזען	17253	exact_geoverified	name_exact	0.9
UA-00718	פעטשינזין	17253	exact_geoverified	name_exact	0.9
UA-00718	פעטשיניזין	17253	exact_geoverified	name_exact	0.9
UA-00718	פעטשיניזנע	17253	exact_geoverified	name_exact	0.9
UA-00718	פעטשיניזשין	17253	exact_geoverified	name_exact	0.9
UA-00718	פעטשנזין	17253	exact_geoverified	name_exact	0.9
UA-00718	פעטשניזין	17253	exact_geoverified	name_exact	0.9
UA-00718	פעטשעניזנע	17253	exact_geoverified	name_exact	0.9
UA-00718	פענשניזין	17253	exact_geoverified	name_exact	0.9
UA-00718	פעשיניזנין	17253	exact_geoverified	name_exact	0.9
UA-00718	פעשנזין	17253	exact_geoverified	name_exact	0.9
UA-00718	פעשניזין	17253	exact_geoverified	name_exact	0.9
UA-00718	פצ'ניז'ין	17253	exact_geoverified	name_exact	0.9
UA-00721	גלאכעוו	24693	exact_geoverified	name_exact	1.0
UA-00721	גלאכעוו	24693	exact_geoverified	name_exact	1.0
UA-00721	הלוכאוו	24693	exact_geoverified	name_exact	1.0
UA-00721	לוכעוו	24693	exact_geoverified	name_exact	1.0
