UID,EngName,Latitude,Longitude,HebName,blank5,Rishon,YS_id,IsWord,Notes,Sourcing,KaganID,JGenID,AltEng,USBGN,EngClean,_match_status,_match_method,_grade,_confidence,_sound_match,_flags,_kima_id,_kima_name_rom,_kima_name_heb,_distance_km,_candidates
HU-00519,"Rohod, Hungary",48.0272849,22.1348012,ראהאט,,,,,,Kagan,7981,,,,Rohod,fuzzy,fuzzy,C_review,1.0,,,,,,,16993|20647|16844|11386
HU-00519,"Rohod, Hungary",48.0272849,22.1348012,ראהד,,,,,,Added to Kagan,7981,,,,Rohod,fuzzy,fuzzy,C_review,1.0,,,,,,,16844|11386
HU-00520,"Négyes, Hungary",47.7013,20.7040224,נעדיעש,,,,,,Kagan,5393,,,,Négyes,no_match,,C_review,0.0,,,,,,,
HU-00521,"Múcsony, Hungary",48.2758138999999,20.6716208999999,מוטשאני,,,,,,Kagan,4812,,,,Múcsony,no_match,,C_review,0.0,,,,,,,
HU-00521,"Múcsony, Hungary",48.2758138999999,20.6716208999999,מוטשינא,,,,,,Katzav3,4812,,,,Múcsony,no_match,,C_review,0.0,,,,,,,
HU-00522,"Nyírcsászári, Hungary",47.8677814,22.1761922,נ' טשאסארי,,,,,,Kagan,5374,,,,Nyírcsászári,no_match,,C_review,0.0,,,,,,,
HU-00522,"Nyírcsászári, Hungary",47.8677814,22.1761922,נירטשאסארי,,,,,,Kagan,5374,,,,Nyírcsászári,no_match,,C_review,0.0,,,,,,,
HU-00523,"Alsógagy, Hungary",48.4052855,21.0255485,אונטערגאדי,,,,,,Kagan,157,,,,Alsógagy,no_match,,C_review,0.0,,,,,,,
HU-00524,"Kány, Hungary",48.5151651,21.0143542,קאני,,,,,,Kagan,7239,,,,Kány,fuzzy,fuzzy,C_review,0.667,,,,,,,386|19210|89466|81603|9987
HU-00525,"Nagyiván, Hungary",47.4851729,20.9271536,נ’ איוואן,,,,,,Kagan,5097,,,,Nagyiván,fuzzy,fuzzy,C_review,1.0,,,,,,,22018|82748
HU-00525,"Nagyiván, Hungary",47.4851729,20.9271536,נאדיאיוואן,,,,,,Kagan,5097,,,,Nagyiván,no_match,,C_review,0.0,,,,,,,
HU-00526,"Bánhorváti, Hungary",48.2260139,20.504815,באנדארוואט,,,,,,Kagan,986,,,,Bánhorváti,no_match,,C_review,0.0,,,,,,,
HU-00527,"Mezőnyárád, Hungary",47.8585625,20.6764688,מ’ ניאראד,,,,,,Kagan,5003,,,,Mezőnyárád,fuzzy,fuzzy,C_review,1.0,,,,,,,78468|71422
HU-00527,"Mezőnyárád, Hungary",47.8585625,20.6764688,מעזעניאראד,,,,,,Kagan,5003,,,,Mezőnyárád,no_match,,C_review,0.0,,,,,,,
HU-00528,"Majs, Hungary",45.9090894,18.59764,מייש,,,,,,Kagan,4875,,,,Majs,fuzzy,fuzzy,C_review,1.0,,,,,,,75565|73312|16753|75080
HU-00529,"Neszmély, Hungary",47.734063,18.3542633,נעסמעל,,,,,,Kagan,5425,,,,Neszmély,no_match,,C_review,0.0,,,,,,,
HU-00530,"Aggtelek, Hungary",48.4686657,20.5040699,אקטעלעק,,,,,,Kagan,598,,,,Aggtelek,fuzzy,fuzzy,C_review,1.0,,,,,,,73102
HU-00531,"Tahitótfalu, Tótfalu, Hungary",47.7523799,19.0979679999999,טאטפאלו,,,,,,Kagan,3339,,,,Tahitótfalu,no_match,,C_review,0.0,,,,,,,
HU-00531,"Tahitótfalu, Tótfalu, Hungary",47.7523799,19.0979679999999,טויטפאלו,,,,,,Kagan,3339,,,,Tahitótfalu,no_match,,C_review,0.0,,,,,,,
HU-00532,"Nemesapáti, Hungary",46.8683567,16.9506977,אפאטה,,,,,,Prenum 700,5416,,,,Nemesapáti,fuzzy,fuzzy,C_review,0.75,,,,,,,72698
HU-00532,"Nemesapáti, Hungary",46.8683567,16.9506977,נעמעשאפאטי,,,,,,Kagan,5416,,,,Nemesapáti,no_match,,C_review,0.0,,,,,,,
HU-00533,"Borsodszentgyörgy, Hungary",48.1892067999999,20.2073893999999,דיסנאשד,,,,,,Kagan,2074,,,,Borsodszentgyörgy,fuzzy,fuzzy,C_review,0.6,,,,,,,21312|14129
HU-00534,"Tiszatarján, Hungary",47.8329217,21.0014346,ט' טאריאן,,,,,,Kagan,3553,,,,Tiszatarján,no_match,,C_review,0.0,,,,,,,
HU-00534,"Tiszatarján, Hungary",47.8329217,21.0014346,טיסאטאריאן,,,,,,Kagan,3553,,,,Tiszatarján,no_match,,C_review,0.0,,,,,,,
HU-00536,"Hűvösvölgy, Budapest, Hungary (Veľká Lúka, Slovakia?)",47.5419529,18.9543259,נ’ ראטה,,,,,,Kagan,5138,,,,Hűvösvölgy,fuzzy,fuzzy,C_review,1.0,,,,,,,81490|11877
HU-00536,"Hűvösvölgy, Budapest, Hungary (Veľká Lúka, Slovakia?)",47.5419529,18.9543259,נאדיראטה,,,,,,Kagan,5138,,,,Hűvösvölgy,no_match,,C_review,0.0,,,,,,,
HU-00536,"Hűvösvölgy, Budapest, Hungary (Veľká Lúka, Slovakia?)",47.5419529,18.9543259,נאדירעט,,,,,,Kagan,5138,,,,Hűvösvölgy,no_match,,C_review,0.0,,,,,,,
HU-00537,"Kalló, Hungary",47.74906,19.48985,קאלא,,,,,,Kagan,7121,,,,Kalló,fuzzy,fuzzy,C_review,1.0,,,,,,,17942|77465|12136|19851|19378
HU-00537,"Kalló, Hungary",47.74906,19.48985,קאלוי,,,,,,Kagan,7121,,,,Kalló,fuzzy,fuzzy,C_review,1.0,,,,,,,12136|19851|19378|17942
HU-00537,"Kalló, Hungary",47.74906,19.48985,קאלע,,,,,,Kagan,7121,,,,Kalló,fuzzy,fuzzy,C_review,1.0,,,,,,,12136|19851|19378|17477
HU-00538,"Mezőtárkány, Hungary",47.7198231,20.4763891,מ’ טארקאני,,,,,,Kagan,4992,,,,Mezőtárkány,no_match,,C_review,0.0,,,,,,,
