kima_id	kima_rom	variant	source	fischer_uid	method	orig_status	dist_km	sourcing
1724	Radyvyliv (Ukraine)	ראדזעווילאוו	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00147	coord_rearbitrated	fuzzy	0.6	Kagan
1724	Radyvyliv (Ukraine)	ראדזשיווילאוו	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00147	coord_rearbitrated	fuzzy	0.6	Kagan
1724	Radyvyliv (Ukraine)	ראדיוויל	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00147	coord_rearbitrated	fuzzy	0.6	Kagan
1724	Radyvyliv (Ukraine)	ראדעוועל	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00147	coord_rearbitrated	fuzzy	0.6	Kagan
18322	Rohatyn (Ukraine)	ראהאטין	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00149	exact_geoverified	name_exact	0.9	Kagan
18322	Rohatyn (Ukraine)	ראהטין	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00149	exact_geoverified	name_exact	0.9	
18322	Rohatyn (Ukraine)	ראהטיען	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00149	exact_geoverified	name_exact	0.9	Kagan
18322	Rohatyn (Ukraine)	ראטין	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00149	exact_geoverified	name_exact	0.9	Kagan
18322	Rohatyn (Ukraine)	רוהאטין	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00149	exact_geoverified	name_exact	0.0	JGen
19167	Romanivka (Ukraine)	ראמאנאוו	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00150	coord_rearbitrated	fuzzy	8.2	Kagan
19167	Romanivka (Ukraine)	רומניב	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00150	coord_rearbitrated	fuzzy	8.2	
23506	Sadhora (Chernivtsi, Ukraine)	"ס""ג"	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00155	exact_geoverified	name_exact	0.0	
23506	Sadhora (Chernivtsi, Ukraine)	סאדאגערא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00155	exact_geoverified	name_exact	0.0	Kagan
23506	Sadhora (Chernivtsi, Ukraine)	סאדגורא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00155	exact_geoverified	name_exact	0.0	RSK
23506	Sadhora (Chernivtsi, Ukraine)	סאדגרא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00155	exact_geoverified	name_exact	0.0	RSK
23506	Sadhora (Chernivtsi, Ukraine)	סאדגרע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00155	exact_geoverified	name_exact	0.0	RSK
23506	Sadhora (Chernivtsi, Ukraine)	סאדוגערא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00155	exact_geoverified	name_exact	0.0	Kagan
23506	Sadhora (Chernivtsi, Ukraine)	סאדיגארי	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00155	exact_geoverified	name_exact	0.0	Kagan
23506	Sadhora (Chernivtsi, Ukraine)	סאדיגורא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00155	exact_geoverified	name_exact	0.0	JGen
23506	Sadhora (Chernivtsi, Ukraine)	סאדיגורע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00155	exact_geoverified	name_exact	0.0	Kagan
23506	Sadhora (Chernivtsi, Ukraine)	סאדיגערא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00155	exact_geoverified	name_exact	0.0	
23506	Sadhora (Chernivtsi, Ukraine)	סאדיגערי	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00155	exact_geoverified	name_exact	0.0	Kagan
23506	Sadhora (Chernivtsi, Ukraine)	סאדיגערע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00155	exact_geoverified	name_exact	0.0	Kagan
23506	Sadhora (Chernivtsi, Ukraine)	סאדיגרא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00155	exact_geoverified	name_exact	0.0	RSK
23506	Sadhora (Chernivtsi, Ukraine)	סאדיגרע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00155	exact_geoverified	name_exact	0.0	RSK
23506	Sadhora (Chernivtsi, Ukraine)	סאדעגערע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00155	exact_geoverified	name_exact	0.0	JGen
23506	Sadhora (Chernivtsi, Ukraine)	סדיגורא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00155	exact_geoverified	name_exact	0.0	
12414	Sambir (Sambirsʹkyĭ raĭon, Ukraine)	סאמבאר	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00156	exact_geoverified	name_exact	0.7	
12414	Sambir (Sambirsʹkyĭ raĭon, Ukraine)	סאמביר	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00156	exact_geoverified	name_exact	0.7	Kagan
12414	Sambir (Sambirsʹkyĭ raĭon, Ukraine)	סאמבער	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00156	exact_geoverified	name_exact	0.7	Kagan
12414	Sambir (Sambirsʹkyĭ raĭon, Ukraine)	סאמבר	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00156	exact_geoverified	name_exact	0.7	Kagan
18016	Sasiv (Ukraine)	סאסאוו	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00157	exact_geoverified	name_exact	0.5	JGen
18016	Sasiv (Ukraine)	סאסאווע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00157	exact_geoverified	name_exact	0.5	Hungarian Yeshivot
18016	Sasiv (Ukraine)	סאסוב	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00157	exact_geoverified	name_exact	0.1	
18016	Sasiv (Ukraine)	סאסיב	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00157	exact_geoverified	name_exact	0.1	
18016	Sasiv (Ukraine)	סאסעוו	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00157	exact_geoverified	name_exact	0.5	JGen
23839	Sataniv (Ukraine)	סאטאנאוו	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00158	exact_geoverified	name_exact	1.4	Kagan
23839	Sataniv (Ukraine)	סאטנאב	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00158	exact_geoverified	name_exact	1.4	
23839	Sataniv (Ukraine)	סאטניב	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00158	exact_geoverified	name_exact	1.4	
23839	Sataniv (Ukraine)	סאטענעוו	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00158	exact_geoverified	name_exact	1.1	JGen
23839	Sataniv (Ukraine)	סטאנב	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00158	exact_geoverified	name_exact	1.4	RSK
23839	Sataniv (Ukraine)	סטאנוב	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00158	exact_geoverified	name_exact	1.4	RSK
23839	Sataniv (Ukraine)	סטאניב	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00158	exact_geoverified	name_exact	1.4	RSK
17813	Sharhorod (Ukraine)	שארגאראד	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00160	exact_geoverified	name_exact	1.8	Katzav3
17813	Sharhorod (Ukraine)	שארגעראד	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00160	exact_geoverified	name_exact	1.8	
17813	Sharhorod (Ukraine)	שארי גראד	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00160	exact_geoverified	name_exact	1.8	"SHU""M"
17813	Sharhorod (Ukraine)	שאריגראד	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00160	exact_geoverified	name_exact	1.8	
17813	Sharhorod (Ukraine)	שריגרוד	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00160	exact_geoverified	name_exact	1.8	JGen
87383	Shchyret︠s︡ʹ (Ukraine)	שטעריטץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00162	coord_rearbitrated	fuzzy	0.8	"SHU""M"
87383	Shchyret︠s︡ʹ (Ukraine)	שטעריץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00162	coord_rearbitrated	fuzzy	0.8	JGen
87383	Shchyret︠s︡ʹ (Ukraine)	שטערץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00162	coord_rearbitrated	fuzzy	0.9	
87383	Shchyret︠s︡ʹ (Ukraine)	שטשערזיטץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00162	coord_rearbitrated	fuzzy	0.9	HareiBesamim
87383	Shchyret︠s︡ʹ (Ukraine)	שטשעריץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00162	coord_rearbitrated	fuzzy	0.9	HareiBesamim
87383	Shchyret︠s︡ʹ (Ukraine)	שצעריץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00162	coord_rearbitrated	fuzzy	0.9	Kagan
8001	Skala-Podilʹsʹka (Ukraine)	סקאל	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00163	coord_rearbitrated	fuzzy	0.5	
8001	Skala-Podilʹsʹka (Ukraine)	סקאלי	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00163	coord_rearbitrated	fuzzy	0.5	
8001	Skala-Podilʹsʹka (Ukraine)	סקאלנט	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00163	coord_rearbitrated	fuzzy	0.5	
8001	Skala-Podilʹsʹka (Ukraine)	סקאלע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00163	coord_rearbitrated	fuzzy	0.5	
846	Slavuta (Ukraine)	סלאוויטאא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00164	coord_rearbitrated	fuzzy	0.6	
846	Slavuta (Ukraine)	סלאוויטע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00164	coord_rearbitrated	fuzzy	0.6	Kagan
20917	Smila (Cherkasʹka oblastʹ, Ukraine)	סאמילא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00165	exact_geoverified	name_exact	1.6	
20917	Smila (Cherkasʹka oblastʹ, Ukraine)	סמילא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00165	exact_geoverified	name_exact	1.6	DivM
1738	Sni︠a︡tyn (Ukraine)	סאנעטין	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00166	coord_rearbitrated	fuzzy	0.2	RSK
1738	Sni︠a︡tyn (Ukraine)	סנאטין	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00166	coord_rearbitrated	fuzzy	0.1	Kagan
1738	Sni︠a︡tyn (Ukraine)	סנאטיען	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00166	coord_rearbitrated	fuzzy	0.1	BeitYitzchak
1738	Sni︠a︡tyn (Ukraine)	סנוטין	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00166	coord_rearbitrated	fuzzy	0.1	
1738	Sni︠a︡tyn (Ukraine)	סניעטיען	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00166	coord_rearbitrated	fuzzy	0.2	Kagan
1738	Sni︠a︡tyn (Ukraine)	סנעטין	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00166	coord_rearbitrated	fuzzy	0.2	RSK
76395	Snitkiv (Ukraine)	סניטקיב	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00167	coord_rearbitrated	fuzzy	0.2	
76395	Snitkiv (Ukraine)	סניטקיוו	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00167	coord_rearbitrated	fuzzy	0.2	JGen
83178	Solotvyn (Ivano-Frankivsʹka oblastʹ, Ukraine)	סאלאטווינא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00170	coord_rearbitrated	fuzzy	8.6	
83178	Solotvyn (Ivano-Frankivsʹka oblastʹ, Ukraine)	סאלאטווינע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00170	coord_rearbitrated	fuzzy	8.6	Kagan
83178	Solotvyn (Ivano-Frankivsʹka oblastʹ, Ukraine)	סולוטבינה	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00170	coord_rearbitrated	fuzzy	8.6	JGen
83178	Solotvyn (Ivano-Frankivsʹka oblastʹ, Ukraine)	סלאווטינא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00170	coord_rearbitrated	fuzzy	8.6	Katzav2
83178	Solotvyn (Ivano-Frankivsʹka oblastʹ, Ukraine)	סלאווינא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00170	coord_rearbitrated	fuzzy	8.6	Maharsham
83178	Solotvyn (Ivano-Frankivsʹka oblastʹ, Ukraine)	סלאוינא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00170	coord_rearbitrated	fuzzy	8.6	"SHU""M"
83178	Solotvyn (Ivano-Frankivsʹka oblastʹ, Ukraine)	סלאטווינא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00170	coord_rearbitrated	fuzzy	8.6	Maharsham
83178	Solotvyn (Ivano-Frankivsʹka oblastʹ, Ukraine)	סלאטוינא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00170	coord_rearbitrated	fuzzy	8.6	Maharsham
83178	Solotvyn (Ivano-Frankivsʹka oblastʹ, Ukraine)	סעלאטווינע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00170	coord_rearbitrated	fuzzy	8.6	JGen
26116	Solotvyno (Ukraine)	סאלאטווינע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00171	exact_geoverified	name_exact	0.9	Kagan
26116	Solotvyno (Ukraine)	סלאטווינא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00171	exact_geoverified	name_exact	0.9	Hungarian Yeshivot
26116	Solotvyno (Ukraine)	סלאטווינא הסמוך לסיגוט	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00171	exact_geoverified	name_exact	0.9	
26116	Solotvyno (Ukraine)	סלאטווינא הסמוך לסיגעט	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00171	exact_geoverified	name_exact	0.9	
26116	Solotvyno (Ukraine)	סלאטווענע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00171	exact_geoverified	name_exact	0.9	Hungarian Yeshivot
26116	Solotvyno (Ukraine)	סלאטיינע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00171	exact_geoverified	name_exact	0.9	Added to Kagan
26116	Solotvyno (Ukraine)	סלאטינסקע דלי	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00171	exact_geoverified	name_exact	0.9	Kagan
26116	Solotvyno (Ukraine)	סעלאטפינע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00171	exact_geoverified	name_exact	0.9	JGen
18096	Staryĭ Sambir (Ukraine)	אלטשטאט	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00174	exact_geoverified	name_exact	1.2	Kagan
18096	Staryĭ Sambir (Ukraine)	סאמבור ישן	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00174	exact_geoverified	name_exact	1.2	
18096	Staryĭ Sambir (Ukraine)	סטארי-סאמבור	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00174	exact_geoverified	name_exact	1.2	JGen
18096	Staryĭ Sambir (Ukraine)	עיר ישן	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00174	exact_geoverified	name_exact	1.2	
18096	Staryĭ Sambir (Ukraine)	עיר ישן בקרייז סאמבור	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00174	exact_geoverified	name_exact	1.2	RSK
18411	Storoz︠h︡ynet︠s︡ʹ (Ukraine)	סטאראזוניץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00175	coord_rearbitrated	fuzzy	0.7	
18411	Storoz︠h︡ynet︠s︡ʹ (Ukraine)	סטאראזיניץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00175	coord_rearbitrated	fuzzy	0.7	
18411	Storoz︠h︡ynet︠s︡ʹ (Ukraine)	סטאראזינעטץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00175	coord_rearbitrated	fuzzy	0.7	Kagan
18411	Storoz︠h︡ynet︠s︡ʹ (Ukraine)	סטארוזיניטץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00175	coord_rearbitrated	fuzzy	0.7	
18411	Storoz︠h︡ynet︠s︡ʹ (Ukraine)	סטארזיניץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00175	coord_rearbitrated	fuzzy	0.7	Kagan
18411	Storoz︠h︡ynet︠s︡ʹ (Ukraine)	סטראזיניטץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00175	coord_rearbitrated	fuzzy	0.7	Kagan
18411	Storoz︠h︡ynet︠s︡ʹ (Ukraine)	סטראזיניץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00175	coord_rearbitrated	fuzzy	0.7	HareiBesamim
18411	Storoz︠h︡ynet︠s︡ʹ (Ukraine)	סטראזינץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00175	coord_rearbitrated	fuzzy	0.7	HareiBesamim
18411	Storoz︠h︡ynet︠s︡ʹ (Ukraine)	סטראזשינעץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00175	coord_rearbitrated	fuzzy	0.7	Kagan
18411	Storoz︠h︡ynet︠s︡ʹ (Ukraine)	סטראזשינעץ און אומגעגנט	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00175	coord_rearbitrated	fuzzy	0.7	Kagan
18411	Storoz︠h︡ynet︠s︡ʹ (Ukraine)	סטריזיניץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00175	coord_rearbitrated	fuzzy	0.7	Kagan
18411	Storoz︠h︡ynet︠s︡ʹ (Ukraine)	סטרעזיניטץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00175	coord_rearbitrated	fuzzy	0.7	"SHU""M"
18411	Storoz︠h︡ynet︠s︡ʹ (Ukraine)	סשעריזינץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00175	coord_rearbitrated	fuzzy	0.7	"SHU""M"
18411	Storoz︠h︡ynet︠s︡ʹ (Ukraine)	שטראזיניטץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00175	coord_rearbitrated	fuzzy	0.7	Kagan
18411	Storoz︠h︡ynet︠s︡ʹ (Ukraine)	שטראזשניץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00175	coord_rearbitrated	fuzzy	0.8	JGen
23521	Sudilkov (Ukraine)	סדילקיוו	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00178	coord_rearbitrated	fuzzy	0.2	Kagan
23521	Sudilkov (Ukraine)	סדילקעוו	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00178	coord_rearbitrated	fuzzy	0.8	JGen
23521	Sudilkov (Ukraine)	סודילקאוו	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00178	coord_rearbitrated	fuzzy	0.8	JGen
23521	Sudilkov (Ukraine)	סידילקאב	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00178	coord_rearbitrated	fuzzy	0.2	Kagan
23521	Sudilkov (Ukraine)	סידילקאוו	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00178	coord_rearbitrated	fuzzy	0.2	Kagan
23162	Sukhostav (Ukraine)	סובסטוב	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00179	exact_geoverified	name_exact	0.2	
23162	Sukhostav (Ukraine)	סעחיסטיב	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00179	exact_geoverified	name_exact	0.2	Kagan
23162	Sukhostav (Ukraine)	סעכיסטאף	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00179	exact_geoverified	name_exact	0.2	Kagan
23162	Sukhostav (Ukraine)	סעכיסטוב	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00179	exact_geoverified	name_exact	0.2	Kagan
23162	Sukhostav (Ukraine)	סעכיסטיב	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00179	exact_geoverified	name_exact	0.2	Spelling - סוואליווע
23162	Sukhostav (Ukraine)	סעכיסטיוו	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00179	exact_geoverified	name_exact	0.2	Kagan
23162	Sukhostav (Ukraine)	סעכעסטעוו	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00179	exact_geoverified	name_exact	2.7	JGen
11417	Svaliava (Ukraine)	סוואלאווא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00180	exact_geoverified	name_exact	0.8	Kagan
11417	Svaliava (Ukraine)	סוואלאווע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00180	exact_geoverified	name_exact	0.8	
11417	Svaliava (Ukraine)	סוואלווע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00180	exact_geoverified	name_exact	0.8	
11417	Svaliava (Ukraine)	סוואליאווא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00180	exact_geoverified	name_exact	0.8	Kagan
11417	Svaliava (Ukraine)	סוואליווא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00180	exact_geoverified	name_exact	0.8	HareiBesamim
11417	Svaliava (Ukraine)	סוואליעווא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00180	exact_geoverified	name_exact	0.8	LM/SS
11417	Svaliava (Ukraine)	סוואליעווע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00180	exact_geoverified	name_exact	0.8	JGen
11417	Svaliava (Ukraine)	סוואלעווע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00180	exact_geoverified	name_exact	0.8	Kagan
71247	Tarnoruda (Ternopilʹsʹka oblastʹ, Ukraine)	טארנארודע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00183	coord_rearbitrated	fuzzy	1.7	Kagan
71247	Tarnoruda (Ternopilʹsʹka oblastʹ, Ukraine)	טארנורודא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00183	coord_rearbitrated	fuzzy	1.7	
71247	Tarnoruda (Ternopilʹsʹka oblastʹ, Ukraine)	טארנורודה	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00183	coord_rearbitrated	fuzzy	1.7	JGen
71247	Tarnoruda (Ternopilʹsʹka oblastʹ, Ukraine)	טארנירודא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00183	coord_rearbitrated	fuzzy	1.7	
71247	Tarnoruda (Ternopilʹsʹka oblastʹ, Ukraine)	טארנירידא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00183	coord_rearbitrated	fuzzy	1.7	
71247	Tarnoruda (Ternopilʹsʹka oblastʹ, Ukraine)	טארנערודע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00183	coord_rearbitrated	fuzzy	1.7	JGen
71247	Tarnoruda (Ternopilʹsʹka oblastʹ, Ukraine)	טארנרודא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00183	coord_rearbitrated	fuzzy	1.7	
71247	Tarnoruda (Ternopilʹsʹka oblastʹ, Ukraine)	טרנורדא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00183	coord_rearbitrated	fuzzy	1.7	
71247	Tarnoruda (Ternopilʹsʹka oblastʹ, Ukraine)	טרנורודא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00183	coord_rearbitrated	fuzzy	1.7	
71247	Tarnoruda (Ternopilʹsʹka oblastʹ, Ukraine)	טרנירודא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00183	coord_rearbitrated	fuzzy	1.7	
71247	Tarnoruda (Ternopilʹsʹka oblastʹ, Ukraine)	טרנרודא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00183	coord_rearbitrated	fuzzy	1.7	
18245	Teofipolʹ (Ukraine)	טשאהן	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00184	coord_rearbitrated	fuzzy	0.7	
18245	Teofipolʹ (Ukraine)	טשאן	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00184	coord_rearbitrated	fuzzy	0.7	Kagan
18245	Teofipolʹ (Ukraine)	טשאני?	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00184	coord_rearbitrated	fuzzy	0.7	Kagan
11525	Ternopilʹ (Ukraine)	טארנאפאהל	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00185	coord_rearbitrated	fuzzy	1.5	"SHU""M"
11525	Ternopilʹ (Ukraine)	טארנופול	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00185	coord_rearbitrated	fuzzy	1.5	
11525	Ternopilʹ (Ukraine)	טארניפאהל	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00185	coord_rearbitrated	fuzzy	1.5	"SHU""M"
11525	Ternopilʹ (Ukraine)	טארניפאל	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00185	coord_rearbitrated	fuzzy	1.5	
11525	Ternopilʹ (Ukraine)	טארנפאל	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00185	coord_rearbitrated	fuzzy	1.5	DivreiHayim
11525	Ternopilʹ (Ukraine)	טערנעפאל	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00185	coord_rearbitrated	fuzzy	1.5	JGen
11525	Ternopilʹ (Ukraine)	טראנפאל	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00185	coord_rearbitrated	fuzzy	1.5	
11525	Ternopilʹ (Ukraine)	טרניפאל	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00185	coord_rearbitrated	fuzzy	1.5	
11525	Ternopilʹ (Ukraine)	טרנפאל	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00185	coord_rearbitrated	fuzzy	1.5	RSK
11525	Ternopilʹ (Ukraine)	טרנפול	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00185	coord_rearbitrated	fuzzy	1.5	RSK
18423	Ti︠a︡chiv (Ukraine)	טאא אטשא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00186	exact_geoverified	name_exact	0.6	
18423	Ti︠a︡chiv (Ukraine)	טאצא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00186	exact_geoverified	name_exact	0.6	
18423	Ti︠a︡chiv (Ukraine)	טיאטשעווא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00186	exact_geoverified	name_exact	0.6	Kagan
18423	Ti︠a︡chiv (Ukraine)	טעטשע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00186	exact_geoverified	name_exact	0.6	Kagan
20745	Tlumach (Ukraine)	טאלמאטש	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00187	exact_geoverified	name_exact	1.0	DivreiHayim
20745	Tlumach (Ukraine)	טאלמוש	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	UA-00187	exact_geoverified	name_exact	1.0	RSK
