kima_id	kima_rom	variant	variant_norm	n_datasets	datasets	sources	provenance
20034	Hagen (Germany)	היין	היין	1	Fischer	Fischer:DE-00096	exact_geoverified
20046	Winnweiler (Germany)	ווינוויילער	ווינוויילער	1	Fischer	Fischer:DE-00676	exact_geoverified
20065	Prešov (Slovakia : Okres)	אפעריוס	אפעריוס	1	Fischer	Fischer:SK-00099	exact_geoverified
20065	Prešov (Slovakia : Okres)	אפעריס	אפעריס	1	Fischer	Fischer:SK-00099	exact_geoverified
20065	Prešov (Slovakia : Okres)	אפעריעס	אפעריעס	1	Fischer	Fischer:SK-00099	exact_geoverified
20065	Prešov (Slovakia : Okres)	עפעריאש	עפעריאש	1	Fischer	Fischer:SK-00099	exact_geoverified
20065	Prešov (Slovakia : Okres)	עפעריעס	עפעריעס	1	Fischer	Fischer:SK-00099	exact_geoverified
20065	Prešov (Slovakia : Okres)	פראשאב	פראשאב	1	Fischer	Fischer:SK-00099	exact_geoverified
20065	Prešov (Slovakia : Okres)	פרעשאב	פרעשאב	1	Fischer	Fischer:SK-00099	exact_geoverified
20065	Prešov (Slovakia : Okres)	פרעשאוו	פרעשאוו	1	Fischer	Fischer:SK-00099	exact_geoverified
20065	Prešov (Slovakia : Okres)	פרעשאף	פרעשאף	1	Fischer	Fischer:SK-00099	exact_geoverified
20065	Prešov (Slovakia : Okres)	פרעשוב	פרעשוב	1	Fischer	Fischer:SK-00099	exact_geoverified
20065	Prešov (Slovakia : Okres)	פרעשעוו	פרעשעוו	1	Fischer	Fischer:SK-00099	exact_geoverified
20065	Prešov (Slovakia : Okres)	פרעשעווע	פרעשעווע	1	Fischer	Fischer:SK-00099	exact_geoverified
20068	Newport (Wales)	ניופארט	ניופארט	1	Fischer	Fischer:GB-00041	exact_geoverified
20072	Vlčany (Slovakia)	פארקאשד	פארקאשד	1	Fischer	Fischer:SK-00288	exact_geoverified
20077	Roz︠h︡ni︠a︡tiv (Ukraine)	ראזינטוב	ראזינטוב	1	Fischer	Fischer:UA-00268	exact_geoverified
20077	Roz︠h︡ni︠a︡tiv (Ukraine)	ראזניטאב	ראזניטאב	1	Fischer	Fischer:UA-00268	exact_geoverified
20077	Roz︠h︡ni︠a︡tiv (Ukraine)	ראזניטוב	ראזניטוב	1	Fischer	Fischer:UA-00268	exact_geoverified
20077	Roz︠h︡ni︠a︡tiv (Ukraine)	ראזניטעוו	ראזניטעוו	1	Fischer	Fischer:UA-00268	exact_geoverified
20077	Roz︠h︡ni︠a︡tiv (Ukraine)	ראזשנאטאב	ראזשנאטאב	1	Fischer	Fischer:UA-00268	exact_geoverified
20077	Roz︠h︡ni︠a︡tiv (Ukraine)	רוז'ניאטוב	רוזניאטוב	1	Fischer	Fischer:UA-00268	exact_geoverified
20077	Roz︠h︡ni︠a︡tiv (Ukraine)	רזניטוב	רזניטוב	1	Fischer	Fischer:UA-00268	exact_geoverified
20082	Ukmerge (Lithuania)	וואלקמיר	וואלקמיר	1	Fischer	Fischer:LT-00107	exact_geoverified
20082	Ukmerge (Lithuania)	ווילקו מיר	ווילקומיר	1	Fischer	Fischer:LT-00107	exact_geoverified
20083	Musninkai (Lithuania)	מוסניק	מוסניק	1	Fischer	Fischer:LT-00159	exact_geoverified
20087	Oleksandrivka (Khustskyi raion, Ukraine)	שאנדארפאלא	שאנדארפאלא	1	Fischer	Fischer:UA-00569	exact_geoverified
20087	Oleksandrivka (Khustskyi raion, Ukraine)	שאנדריף	שאנדריף	1	Fischer	Fischer:UA-00569	exact_geoverified
20089	Kretinga (Lithuania)	קראטינגא	קראטינגא	1	Fischer	Fischer:LT-00190	exact_geoverified
20089	Kretinga (Lithuania)	קראטינגע	קראטינגע	1	Fischer	Fischer:LT-00190	exact_geoverified
20089	Kretinga (Lithuania)	קראטינגען	קראטינגען	1	Fischer	Fischer:LT-00190	exact_geoverified
20089	Kretinga (Lithuania)	קרעטינגע	קרעטינגע	1	Fischer	Fischer:LT-00190	exact_geoverified
20089	Kretinga (Lithuania)	קרעטינגען	קרעטינגען	1	Fischer	Fischer:LT-00190	exact_geoverified
20095	Lovasberény (Hungary)	לאוואשברין	לאוואשברין	1	Fischer	Fischer:HU-00040	exact_geoverified
20095	Lovasberény (Hungary)	לאשברין	לאשברין	1	Fischer	Fischer:HU-00040	exact_geoverified
20124	Cieszanow (Poland)	טשעשאנאוו	טשעשאנאוו	1	Fischer	Fischer:PL-00413	exact_geoverified
20124	Cieszanow (Poland)	טשעשינאב	טשעשינאב	1	Fischer	Fischer:PL-00413	exact_geoverified
20124	Cieszanow (Poland)	טשעשינאוו	טשעשינאוו	1	Fischer	Fischer:PL-00413	exact_geoverified
20124	Cieszanow (Poland)	טשעשינוב	טשעשינוב	1	Fischer	Fischer:PL-00413	exact_geoverified
20124	Cieszanow (Poland)	צ'ישאנוב	צישאנוב	1	Fischer	Fischer:PL-00413	exact_geoverified
20124	Cieszanow (Poland)	ציעשאנאב	ציעשאנאב	1	Fischer	Fischer:PL-00413	exact_geoverified
20124	Cieszanow (Poland)	ציעשינאוו	ציעשינאוו	1	Fischer	Fischer:PL-00413	exact_geoverified
20124	Cieszanow (Poland)	ציעשניוו	ציעשניוו	1	Fischer	Fischer:PL-00413	exact_geoverified
20124	Cieszanow (Poland)	צעש נאוו	צעשנאוו	1	Fischer	Fischer:PL-00413	exact_geoverified
20124	Cieszanow (Poland)	צעשוניב	צעשוניב	1	Fischer	Fischer:PL-00413	exact_geoverified
20124	Cieszanow (Poland)	צעשינאב	צעשינאב	1	Fischer	Fischer:PL-00413	exact_geoverified
20124	Cieszanow (Poland)	צעשינוב	צעשינוב	1	Fischer	Fischer:PL-00413	exact_geoverified
20124	Cieszanow (Poland)	צעשיניב	צעשיניב	1	Fischer	Fischer:PL-00413	exact_geoverified
20124	Cieszanow (Poland)	צעשנוב	צעשנוב	1	Fischer	Fischer:PL-00413	exact_geoverified
20124	Cieszanow (Poland)	צעשניב	צעשניב	1	Fischer	Fischer:PL-00413	exact_geoverified
20124	Cieszanow (Poland)	צעשענעוו	צעשענעוו	1	Fischer	Fischer:PL-00413	exact_geoverified
20126	Vishneva (Minskai︠a︡ voblastsʹ, Belarus)	וויסנאווע	וויסנאווע	1	Fischer	Fischer:BY-00068	exact_geoverified
20126	Vishneva (Minskai︠a︡ voblastsʹ, Belarus)	ווישניווע	ווישניווע	1	Fischer	Fischer:BY-00068	exact_geoverified
20126	Vishneva (Minskai︠a︡ voblastsʹ, Belarus)	ווישנעווא	ווישנעווא	1	Fischer	Fischer:BY-00068	exact_geoverified
20126	Vishneva (Minskai︠a︡ voblastsʹ, Belarus)	ווישנעווע	ווישנעווע	1	Fischer	Fischer:BY-00068	exact_geoverified
20144	Opatowiec (Województwo Świętokrzyskie, Poland)	אופטובייץ	אופטובייץ	1	Fischer	Fischer:PL-00643	exact_geoverified
20161	Pavlohrad (Ukraine)	פאוולאגראד	פאוולאגראד	1	Fischer	Fischer:UA-00742	exact_geoverified
20163	Suwałki (Poland : Powiat)	סואוואלק	סואוואלק	1	Fischer	Fischer:PL-00451	exact_geoverified
20163	Suwałki (Poland : Powiat)	סובלק	סובלק	1	Fischer	Fischer:PL-00451	exact_geoverified
20163	Suwałki (Poland : Powiat)	סווואלק	סווואלק	1	Fischer	Fischer:PL-00451	exact_geoverified
20163	Suwałki (Poland : Powiat)	שוואלק	שוואלק	1	Fischer	Fischer:PL-00451	exact_geoverified
20165	Kłodawa (Województwo wielkopolskie, Poland)	קלאדעווע	קלאדעווע	1	Fischer	Fischer:PL-00775	exact_geoverified
20165	Kłodawa (Województwo wielkopolskie, Poland)	קלאראווע	קלאראווע	1	Fischer	Fischer:PL-00775	exact_geoverified
20169	Epfig (France)	עפפיש	עפפיש	1	Fischer	Fischer:FR-00089	exact_geoverified
20174	Zaręby Kościelne (Poland)	זאראמב	זאראמב	1	Fischer	Fischer:PL-00288	exact_geoverified
20174	Zaręby Kościelne (Poland)	זאראמפ	זאראמפ	1	Fischer	Fischer:PL-00288	exact_geoverified
20174	Zaręby Kościelne (Poland)	זארנבי קוסצילני	זארנביקוסצילני	1	Fischer	Fischer:PL-00288	exact_geoverified
20174	Zaręby Kościelne (Poland)	זארעמב	זארעמב	1	Fischer	Fischer:PL-00288	exact_geoverified
20179	Agramunt (Spain)	אגרמונט	אגרמונט	1	Fischer	Fischer:ES-00067	exact_geoverified
20191	Jasionówka (Poland)	יאשינאווקא	יאשינאווקא	1	Fischer	Fischer:PL-00705	exact_geoverified
20191	Jasionówka (Poland)	יאשינאווקי	יאשינאווקי	1	Fischer	Fischer:PL-00705	exact_geoverified
20191	Jasionówka (Poland)	יאשינאווקע	יאשינאווקע	1	Fischer	Fischer:PL-00705	exact_geoverified
20191	Jasionówka (Poland)	יאשינעווקע	יאשינעווקע	1	Fischer	Fischer:PL-00705	exact_geoverified
20191	Jasionówka (Poland)	יאשנאווקע	יאשנאווקע	1	Fischer	Fischer:PL-00705	exact_geoverified
20191	Jasionówka (Poland)	יעשינאווקע	יעשינאווקע	1	Fischer	Fischer:PL-00705	exact_geoverified
20191	Jasionówka (Poland)	יעשינאפקע	יעשינאפקע	1	Fischer	Fischer:PL-00705	exact_geoverified
20192	Kalvarija (Lithuania)	קאלוואריע	קאלוואריע	1	Fischer	Fischer:LT-00081	exact_geoverified
20192	Kalvarija (Lithuania)	קאלוועריא	קאלוועריא	1	Fischer	Fischer:LT-00081	exact_geoverified
20201	Rozavlea (Romania)	ראזאוולא	ראזאוולא	1	Fischer	Fischer:RO-00052	exact_geoverified
20201	Rozavlea (Romania)	ראזאווליא	ראזאווליא	1	Fischer	Fischer:RO-00052	exact_geoverified
20201	Rozavlea (Romania)	ראזאווליע	ראזאווליע	1	Fischer	Fischer:RO-00052	exact_geoverified
20201	Rozavlea (Romania)	ראזאליא	ראזאליא	1	Fischer	Fischer:RO-00052	exact_geoverified
20201	Rozavlea (Romania)	ראזאליע	ראזאליע	1	Fischer	Fischer:RO-00052	exact_geoverified
20201	Rozavlea (Romania)	רזאוולא	רזאוולא	1	Fischer	Fischer:RO-00052	exact_geoverified
20201	Rozavlea (Romania)	ריזאוולא	ריזאוולא	1	Fischer	Fischer:RO-00052	exact_geoverified
20201	Rozavlea (Romania)	ריזאווליא	ריזאווליא	1	Fischer	Fischer:RO-00052	exact_geoverified
20201	Rozavlea (Romania)	ריזאוולייה	ריזאוולייה	1	Fischer	Fischer:RO-00052	exact_geoverified
20201	Rozavlea (Romania)	ריזאוולע	ריזאוולע	1	Fischer	Fischer:RO-00052	exact_geoverified
20201	Rozavlea (Romania)	רייזאווליע	רייזאווליע	1	Fischer	Fischer:RO-00052	exact_geoverified
20201	Rozavlea (Romania)	רעזאווליא	רעזאווליא	1	Fischer	Fischer:RO-00052	exact_geoverified
20201	Rozavlea (Romania)	רעזאוולע	רעזאוולע	1	Fischer	Fischer:RO-00052	exact_geoverified
20202	Ostrzeszów (Poland)	אסטערשאווע	אסטערשאווע	1	Fischer	Fischer:PL-00890	exact_geoverified
20202	Ostrzeszów (Poland)	שילדבערג	שילדבערג	1	Fischer	Fischer:PL-00890	exact_geoverified
20204	Ilok (Croatia)	אוילאק	אוילאק	1	Fischer	Fischer:HR-00020	exact_geoverified
20204	Ilok (Croatia)	אילאק	אילאק	1	Fischer	Fischer:HR-00020	exact_geoverified
20206	Suchowola (Poland)	סוכאוואלע	סוכאוואלע	1	Fischer	Fischer:PL-00450	exact_geoverified
20207	Paraf'yanovo (Belarus)	פאראפיאנאוו	פאראפיאנאוו	1	Fischer	Fischer:BY-00130	exact_geoverified
20209	Turobin (Poland)	טארבין	טארבין	1	Fischer	Fischer:PL-00518	exact_geoverified
20209	Turobin (Poland)	טורובין	טורובין	1	Fischer	Fischer:PL-00518	exact_geoverified
20210	Molėtai (Lithuania)	מאלאט	מאלאט	1	Fischer	Fischer:LT-00116	exact_geoverified
20210	Molėtai (Lithuania)	מאליאט	מאליאט	1	Fischer	Fischer:LT-00116	exact_geoverified
20211	Viļaka (Latvia)	וויליאקי	וויליאקי	1	Fischer	Fischer:LV-00034	exact_geoverified
20211	Viļaka (Latvia)	מארינהויז	מארינהויז	1	Fischer	Fischer:LV-00034	exact_geoverified
20212	Viduklė (Lithuania)	ווידוקלע	ווידוקלע	1	Fischer	Fischer:LT-00218	exact_geoverified
20217	Shahrisabz (Uzbekistan)	שהריסבז	שהריסבז	1	Fischer	Fischer:UZ-00017	exact_geoverified
20217	Shahrisabz (Uzbekistan)	שרצבאס	שרצבאס	1	Fischer	Fischer:UZ-00017	exact_geoverified
20219	Turnov (Czech Republic)	טארנוי	טארנוי	1	Fischer	Fischer:CZ-00082	exact_geoverified
20219	Turnov (Czech Republic)	טארנע	טארנע	1	Fischer	Fischer:CZ-00082	exact_geoverified
20219	Turnov (Czech Republic)	טורנוי	טורנוי	1	Fischer	Fischer:CZ-00082	exact_geoverified
20219	Turnov (Czech Republic)	טורנויא	טורנויא	1	Fischer	Fischer:CZ-00082	exact_geoverified
20219	Turnov (Czech Republic)	טורנייא	טורנייא	1	Fischer	Fischer:CZ-00082	exact_geoverified
20224	Zguriţa (Moldova)	זגוריצע	זגוריצע	1	Fischer	Fischer:MD-00067	exact_geoverified
20233	Gąbin (Poland)	גאמבין	גאמבין	1	Fischer	Fischer:PL-00178	exact_geoverified
20245	Pakruojis (Lithuania)	פאקראי	פאקראי	1	Fischer	Fischer:LT-00163	exact_geoverified
20248	Ellrich (Germany)	עלריך	עלריך	1	Fischer	Fischer:DE-01398	exact_geoverified
20251	Lysi︠a︡nka (Ukraine)	ליסינקע	ליסינקע	1	Fischer	Fischer:UA-00713	exact_geoverified
20257	Pogost-Zagorodskiy (Belarus)	פּאַהאַסט	פאהאסט	1	Zylbercweig	Zylbercweig:Q3917727	2-facs_397_r
20257	Pogost-Zagorodskiy (Belarus)	פוהוסט זאהורודני	פוהוסטזאהורודני	1	Fischer	Fischer:BY-00154	coord_rearbitrated
20277	Frauenkirchen (Austria)	"פ""ק"	פק	1	Fischer	Fischer:AT-00014	exact_geoverified
20277	Frauenkirchen (Austria)	פרויא קירכען	פרויאקירכען	1	Fischer	Fischer:AT-00014	exact_geoverified
20277	Frauenkirchen (Austria)	פרויענקירכן	פרויענקירכן	1	Fischer	Fischer:AT-00014	exact_geoverified
20277	Frauenkirchen (Austria)	פרויענקירכען	פרויענקירכען	1	Fischer	Fischer:AT-00014	exact_geoverified
20277	Frauenkirchen (Austria)	פרויקירכען	פרויקירכען	1	Fischer	Fischer:AT-00014	exact_geoverified
20277	Frauenkirchen (Austria)	פרונקירכן	פרונקירכן	1	Fischer	Fischer:AT-00014	exact_geoverified
20284	Artemivsʹk (Ukraine)	באחמוט	באחמוט	1	Fischer	Fischer:UA-00920	coord_rearbitrated
20284	Artemivsʹk (Ukraine)	באכמוט	באכמוט	1	Fischer	Fischer:UA-00920	coord_rearbitrated
20290	Hlusk (Belarus)	הלוסק	הלוסק	1	Fischer	Fischer:BY-00142	exact_geoverified
20290	Hlusk (Belarus)	לוסק	לוסק	1	Fischer	Fischer:BY-00142	exact_geoverified
20299	Kurima (Slovakia)	קורימא	קורימא	1	Fischer	Fischer:SK-00094	exact_geoverified
20299	Kurima (Slovakia)	קורמא	קורמא	1	Fischer	Fischer:SK-00094	exact_geoverified
20299	Kurima (Slovakia)	קירימא	קירימא	1	Fischer	Fischer:SK-00094	exact_geoverified
20299	Kurima (Slovakia)	קירמא	קירמא	1	Fischer	Fischer:SK-00094	exact_geoverified
20299	Kurima (Slovakia)	קירעמע	קירעמע	1	Fischer	Fischer:SK-00094	exact_geoverified
203	Marghita (Romania)	מארגארעטטען	מארגארעטטען	1	Fischer	Fischer:RO-00042	coord_rearbitrated
203	Marghita (Romania)	מארגארעטין	מארגארעטין	1	Fischer	Fischer:RO-00042	coord_rearbitrated
203	Marghita (Romania)	מארגארעטן	מארגארעטן	1	Fischer	Fischer:RO-00042	coord_rearbitrated
203	Marghita (Romania)	מארגארעטע	מארגארעטע	1	Fischer	Fischer:RO-00042	coord_rearbitrated
203	Marghita (Romania)	מארגארעטען	מארגארעטען	1	Fischer	Fischer:RO-00042	coord_rearbitrated
203	Marghita (Romania)	מארגיטא	מארגיטא	1	Fischer	Fischer:RO-00042	coord_rearbitrated
203	Marghita (Romania)	מארגיטין	מארגיטין	1	Fischer	Fischer:RO-00042	coord_rearbitrated
203	Marghita (Romania)	מארגירעטין	מארגירעטין	1	Fischer	Fischer:RO-00042	coord_rearbitrated
203	Marghita (Romania)	מארגירעטן	מארגירעטן	1	Fischer	Fischer:RO-00042	coord_rearbitrated
203	Marghita (Romania)	מארגערעטן	מארגערעטן	1	Fischer	Fischer:RO-00042	coord_rearbitrated
203	Marghita (Romania)	מארגערעטען	מארגערעטען	1	Fischer	Fischer:RO-00042	coord_rearbitrated
203	Marghita (Romania)	מארגריטן	מארגריטן	1	Fischer	Fischer:RO-00042	coord_rearbitrated
203	Marghita (Romania)	מארגרעטא	מארגרעטא	1	Fischer	Fischer:RO-00042	coord_rearbitrated
203	Marghita (Romania)	מארגרעטין	מארגרעטין	1	Fischer	Fischer:RO-00042	coord_rearbitrated
203	Marghita (Romania)	מארגרעטן	מארגרעטן	1	Fischer	Fischer:RO-00042	coord_rearbitrated
203	Marghita (Romania)	ס' מארגיטא	סמארגיטא	1	Fischer	Fischer:RO-00042	coord_rearbitrated
203	Marghita (Romania)	סעמארגיטא	סעמארגיטא	1	Fischer	Fischer:RO-00042	coord_rearbitrated
203	Marghita (Romania)	סענטמארגיטע	סענטמארגיטע	1	Fischer	Fischer:RO-00042	coord_rearbitrated
20303	Lyëzna (Belarus)	לאזנא	לאזנא	1	Fischer	Fischer:BY-00301	exact_geoverified
20304	Všeruby (Domažlice, Czech Republic)	ניימארק	ניימארק	1	Fischer	Fischer:CZ-00428	coord_rearbitrated
20307	Kirchheimbolanden (Germany)	קירכהיים	קירכהיים	1	Fischer	Fischer:DE-00717	exact_geoverified
20307	Kirchheimbolanden (Germany)	קירכהיים באלאנדן	קירכהייםבאלאנדן	1	Fischer	Fischer:DE-00717	exact_geoverified
20309	Saarburg (Rhineland-Palatinate, Germany)	זארבורג	זארבורג	1	Fischer	Fischer:DE-00884	exact_geoverified
20314	Września (Województwo Wielkopolskie, Poland)	ווערישנא	ווערישנא	1	Fischer	Fischer:PL-00376	exact_geoverified
20314	Września (Województwo Wielkopolskie, Poland)	וורעשן	וורעשן	1	Fischer	Fischer:PL-00376	exact_geoverified
20314	Września (Województwo Wielkopolskie, Poland)	וורעשנע	וורעשנע	1	Fischer	Fischer:PL-00376	exact_geoverified
20314	Września (Województwo Wielkopolskie, Poland)	וורעששן	וורעששן	1	Fischer	Fischer:PL-00376	exact_geoverified
20314	Września (Województwo Wielkopolskie, Poland)	וורשעסני	וורשעסני	1	Fischer	Fischer:PL-00376	exact_geoverified
20319	Sculeni (Moldova)	סקוליען	סקוליען	1	Zylbercweig	Zylbercweig:Q2633540	2-facs_391_tr_1744366854
20319	Sculeni (Moldova)	סקאלייען	סקאלייען	1	Fischer	Fischer:MD-00037	exact_geoverified
20319	Sculeni (Moldova)	סקולען	סקולען	1	Fischer	Fischer:MD-00037	exact_geoverified
20334	Erdőbénye (Hungary)	בעניא	בעניא	1	Fischer	Fischer:HU-00027	exact_geoverified
20334	Erdőbénye (Hungary)	בעניע	בעניע	1	Fischer	Fischer:HU-00027	exact_geoverified
20334	Erdőbénye (Hungary)	ע' בעניע	עבעניע	1	Fischer	Fischer:HU-00027	exact_geoverified
20334	Erdőbénye (Hungary)	ערדובעניע	ערדובעניע	1	Fischer	Fischer:HU-00027	exact_geoverified
20334	Erdőbénye (Hungary)	ערדעבעניע	ערדעבעניע	1	Fischer	Fischer:HU-00027	exact_geoverified
20341	Stężyca (Lublin, Poland)	סטענזיץ	סטענזיץ	1	Fischer	Fischer:PL-01365	exact_geoverified
20343	Stary Sącz (Poland)	אלט סאנדז	אלטסאנדז	1	Fischer	Fischer:PL-00357 | Fischer:PL-00357	exact_geoverified
20343	Stary Sącz (Poland)	סאנדז, אלט	סאנדזאלט	1	Fischer	Fischer:PL-00357	exact_geoverified
20343	Stary Sącz (Poland)	צאנז ישן	צאנזישן	1	Fischer	Fischer:PL-00357	exact_geoverified
20343	Stary Sącz (Poland)	צנז ישן	צנזישן	1	Fischer	Fischer:PL-00357	exact_geoverified
20351	Chodzież (Poland)	חאדזיטש	חאדזיטש	1	Fischer	Fischer:PL-00218	exact_geoverified
20351	Chodzież (Poland)	חאדזייטש	חאדזייטש	1	Fischer	Fischer:PL-00218	exact_geoverified
20351	Chodzież (Poland)	חאדזייש	חאדזייש	1	Fischer	Fischer:PL-00218	exact_geoverified
20353	Zbąszyń (Poland)	בענטשן	בענטשן	1	Fischer	Fischer:PL-00845	exact_geoverified
20356	Bielsk Podlaski (Poland : Powiat)	בילסק	בילסק	1	Fischer	Fischer:PL-00463	exact_geoverified
