unlinked_id,label_yi,label_en,qid,lat,lon,occurrences,fields,_match_status,_match_method,_confidence,_kima_id,_kima_name_rom,_kima_name_heb,_distance_km,_candidates
U2156,טוראַ-סינאַגאָג,,,,,1,venues,no_match,,0.0,,,,,
U2157,טורקעמניע,,,,,1,province,no_match,,0.0,,,,,
U2158,טלאָמאַצקאַ,,,,,1,addresses,no_match,,0.0,,,,,
U2159,טלאָמאַצקאַ 5,,,,,1,addresses,no_match,,0.0,,,,,
U2160,טלאָמאַצקע 5,,,,,1,addresses,no_match,,0.0,,,,,
U2161,טלאָמאַצקער שול,,,,,1,venues,no_match,,0.0,,,,,
U2162,טלאמאצקער סינאגאגע,,,,,1,venues,no_match,,0.0,,,,,
U2163,"טעאַטער ""עליזעום“",,,,,1,venues,no_match,,0.0,,,,,
U2164,טעאַטער 'באַגאַטעלאַ',,,,,1,venues,no_match,,0.0,,,,,
U2165,טעאַטער 'האַרמאָניע',,,,,1,venues,no_match,,0.0,,,,,
U2166,טעאַטער 'עליזעום',,,,,1,venues,no_match,,0.0,,,,,
U2167,טעאַטער 'פילהאַרמאָניע',,,,,1,venues,no_match,,0.0,,,,,
U2168,טעאַטער אַמבּיני,,,,,1,venues,no_match,,0.0,,,,,
U2169,טעאַטער אַמבאַ,,,,,1,venues,no_match,,0.0,,,,,
U2170,טעאַטער אַרגענטינא,,,,,1,venues,no_match,,0.0,,,,,
U2171,טעאַטער אַרגענטינע,,,,,1,venues,no_match,,0.0,,,,,
U2172,טעאַטער אַרקאַדיאַ,,,,,1,venues,no_match,,0.0,,,,,
U2173,טעאַטער אָלימפּיא,,,,,1,venues,no_match,,0.0,,,,,
U2174,טעאַטער אָלימפּיאַ,,,,,1,venues,no_match,,0.0,,,,,
U2175,טעאַטער אָלקאָזאָר,,,,,1,venues,no_match,,0.0,,,,,
U2176,טעאַטער אויף בוכענסקאַ,,,,,1,venues,no_match,,0.0,,,,,
U2177,טעאַטער אויף דער אַריאַנ בורגער שטראַסע,,,,,1,venues,no_match,,0.0,,,,,
U2178,טעאַטער אויף דער דריטער עוועניו,,,,,1,venues,no_match,,0.0,,,,,
U2179,טעאַטער אויף טשאַקאָבוקאָ,,,,,1,venues,no_match,,0.0,,,,,
U2180,טעאַטער באַטאָגליאַ,,,,,1,venues,no_match,,0.0,,,,,
U2181,טעאַטער באָגאָטעלאָ,,,,,1,venues,no_match,,0.0,,,,,
U2182,טעאַטער בערגאַניע,,,,,1,venues,no_match,,0.0,,,,,
U2183,טעאַטער דע טאַמפּל,,,,,1,venues,no_match,,0.0,,,,,
U2184,טעאַטער ווענוס,,,,,1,venues,no_match,,0.0,,,,,
U2185,טעאַטער זשיגניצע,,,,,1,venues,no_match,,0.0,,,,,
U2186,טעאַטער ליבערטאָך,,,,,1,venues,no_match,,0.0,,,,,
U2187,טעאַטער מוטואַליטע,,,,,1,venues,no_match,,0.0,,,,,
U2188,טעאַטער מיטרע,,,,,1,venues,no_match,,0.0,,,,,
U2189,טעאַטער נאָווי,,,,,1,venues,no_match,,0.0,,,,,
U2190,טעאַטער עלדאָראַדאָ,,,,,1,venues,no_match,,0.0,,,,,
U2191,טעאַטער עלדאָראָדאָ,,,,,1,venues,no_match,,0.0,,,,,
U2192,טעאַטער עליזעאום,,,,,1,venues,no_match,,0.0,,,,,
U2193,טעאַטער עקסעלסיאָר,,,,,1,venues,no_match,,0.0,,,,,
U2194,טעאַטער ערמיטאַזש,,,,,1,venues,no_match,,0.0,,,,,
U2195,טעאַטער פּאַנטעאָן,,,,,1,venues,no_match,,0.0,,,,,
U2196,טעאַטער פאַנטאַזיע פּאַריזיען,,,,,1,venues,no_match,,0.0,,,,,
U2197,טעאַטער פעמינאַ,,,,,1,venues,no_match,,0.0,,,,,
U2198,טעאַטער צו גימפּעלן,,,,,1,venues,no_match,,0.0,,,,,
U2199,טעאַטער צענטראַל,,,,,1,venues,no_match,,0.0,,,,,
U2200,טעאַטער צענטראָל,,,,,1,venues,no_match,,0.0,,,,,
U2201,טעאַטער קאַרלאָס גאַמעס,,,,,1,venues,no_match,,0.0,,,,,
U2202,טעאַטער קאָמיקאַ,,,,,1,venues,no_match,,0.0,,,,,
U2203,טעאַטער קרולעווסקי,,,,,1,venues,no_match,,0.0,,,,,
U2204,טעאַטער „אַמבאַ“,,,,,1,venues,no_match,,0.0,,,,,
U2205,טעאַטער „אַמבו״,,,,,1,venues,no_match,,0.0,,,,,
U2206,טעאַטער „אַקאַדעמי“,,,,,1,venues,no_match,,0.0,,,,,
U2207,טעאַטער „אָלימפּאָ“,,,,,1,venues,no_match,,0.0,,,,,
U2208,"טעאַטער „דע לאַנקרי""",,,,,1,venues,no_match,,0.0,,,,,
U2209,טעאַטער „זשיגניצע״,,,,,1,venues,no_match,,0.0,,,,,
U2210,טעאַטער „מיטרע“,,,,,1,venues,no_match,,0.0,,,,,
U2211,טעאַטער „מיידים“,,,,,1,venues,no_match,,0.0,,,,,
U2212,טעאַטער „סקאַלאַ“,,,,,1,venues,no_match,,0.0,,,,,
U2213,טעאַטער „עקסעלסיאָר“,,,,,1,venues,no_match,,0.0,,,,,
U2214,טעאַטער „פּיאַט“,,,,,1,venues,no_match,,0.0,,,,,
U2215,"טעאַטער „פּיאָט""",,,,,1,venues,no_match,,0.0,,,,,
U2216,"טעאַטער „פעמינאַ""",,,,,1,venues,no_match,,0.0,,,,,
U2217,טעאַטער „קאָמעדיע“,,,,,1,venues,no_match,,0.0,,,,,
U2218,טעאַטער „קוראַזש“,,,,,1,venues,no_match,,0.0,,,,,
U2219,טעאַטער „ריוואָדאָוויא“,,,,,1,venues,no_match,,0.0,,,,,
U2220,טעאַטער פֿון קרעסטאָווסקיס גאָרטן,,,,,1,venues,no_match,,0.0,,,,,
U2221,טעאַטער-ביוראָ,,,,,1,venues,no_match,,0.0,,,,,
U2222,טעאַטער-געזעלשאַפֿט,,,,,1,venues,no_match,,0.0,,,,,
U2223,טעאַטער-זאַל 'דען',,,,,1,venues,no_match,,0.0,,,,,
U2224,טעאַטער-מוּזיי,,,,,1,venues,no_match,,0.0,,,,,
U2225,טעאַטער-מוזיי,,,,,1,venues,no_match,,0.0,,,,,
U2226,טעאַטער-שפּיגעל,,,,,1,venues,no_match,,0.0,,,,,
U2227,טעאַטערבנין,,,,,1,venues,no_match,,0.0,,,,,
U2228,טעאַטערס טאָליאָ,,,,,1,venues,no_match,,0.0,,,,,
U2229,טעאַטראָלן אינסטיטוט,,,,,1,venues,no_match,,0.0,,,,,
U2230,טעאַטרול נאָו,,,,,1,venues,no_match,,0.0,,,,,
U2231,טעאַליט,,,,,1,venues,no_match,,0.0,,,,,
U2232,"טעאַסער „אַרכענטינע""",,,,,1,venues,no_match,,0.0,,,,,
U2233,טעאָטער „אונזער ווינקל“,,,,,1,venues,no_match,,0.0,,,,,
U2234,טעילאָר סטריט,,,,,1,addresses,no_match,,0.0,,,,,
U2235,טעכניקום,,,,,1,venues,no_match,,0.0,,,,,
U2236,טעכנישע שול,,,,,1,venues,no_match,,0.0,,,,,
U2237,טעכנישער שול פֿון וואַוועלבערג און ראָטוואַנד,,,,,1,venues,no_match,,0.0,,,,,
U2238,טעלז,,,,,1,settlements,name_exact,name_exact,0.95,758,Telšiai (Lithuania),טלז (ליטא),,
U2239,טעמפּל א'ל,,,,,1,venues,fuzzy,fuzzy,0.667,,,,,83977|81134
U2240,טעמפּל „איזראַעל',,,,,1,venues,no_match,,0.0,,,,,
U2241,טעקניקל קאָלעדזש-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2242,טעקסאַס,,,,,1,province,fuzzy,fuzzy,1.0,,,,,9623
U2243,טעקסטיל-פֿאָבריק,,,,,1,venues,no_match,,0.0,,,,,
U2244,טעראַסע פֿון אַ הויז,,,,,1,venues,no_match,,0.0,,,,,
U2245,טעראָס-גאָרדען-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2246,טערעס גאַרדן,,,,,1,venues,no_match,,0.0,,,,,
U2247,"טעאַטער ""עקסעלסיאָר“",,,,,1,venues,no_match,,0.0,,,,,
U2248,טעאַטער 'בולגאַראָוו',,,,,1,venues,no_match,,0.0,,,,,
U2249,טעאַטער אַלהאַמבראַ,,,,,1,venues,no_match,,0.0,,,,,
U2250,טעאַטער אויף סימאָנס פּאַסאַזש,,,,,1,venues,no_match,,0.0,,,,,
U2251,טעאַטער אויף קאַראַווע 18,,,,,1,venues,no_match,,0.0,,,,,
U2252,טעאַטער בוף,,,,,1,venues,no_match,,0.0,,,,,
U2253,טעאַטער דע טאַמפּל,,,,,1,venues,no_match,,0.0,,,,,
U2254,טעאַטער זשיננוצא,,,,,1,venues,no_match,,0.0,,,,,
U2255,טעאַטער ליריק,,,,,1,venues,no_match,,0.0,,,,,
U2256,טעאַטער סאָלאָווצאָוו,,,,,1,venues,no_match,,0.0,,,,,
U2257,טעאַטער פילהאַרמאָניע,,,,,1,venues,no_match,,0.0,,,,,
U2258,"טעאַטער „צענטראַל""",,,,,1,venues,no_match,,0.0,,,,,
U2259,טעאַטער „קאָמעטא“,,,,,1,venues,no_match,,0.0,,,,,
U2260,טעאַטער פֿון וו. פֿ. קאָמיסאַר-זשעווסקי,,,,,1,venues,no_match,,0.0,,,,,
U2261,טעאַטער פֿרינטאַנע,,,,,1,venues,no_match,,0.0,,,,,
U2262,טעאַטער- אַטעליע פֿון הוגאָ באַרוך,,,,,1,venues,no_match,,0.0,,,,,
U2263,טעאַטער-סינדיקאַט,,,,,1,venues,no_match,,0.0,,,,,
U2264,טראַנסניסטריאַ,,,,,1,place,no_match,,0.0,,,,,
U2265,טראָי,,,,,1,settlements,name_exact,name_exact,0.95,2287,Tarai (India and Nepal),טראי (הודו ונפאל),,
U2266,טרופּע פֿון אַלבערט סעגאַלעסקאָ,,,,,1,venues,no_match,,0.0,,,,,
U2267,טריער,,,,,1,settlements,no_match,,0.0,,,,,
U2268,טרעבלינקאָ,,,,,1,place,no_match,,0.0,,,,,
U2269,טרעסקינס ווילנער מוזיק-שול,,,,,1,venues,no_match,,0.0,,,,,
U2270,טרעסקינס מוזיק-שול,,,,,1,venues,no_match,,0.0,,,,,
U2271,טשאַקאָבוקאָ,,,,,1,addresses,no_match,,0.0,,,,,
U2272,טשולי,,,,,1,countries,no_match,,0.0,,,,,
U2273,טשיגרין,,,,,1,settlements,no_match,,0.0,,,,,
U2274,טשיין,,,,,1,venues,fuzzy,fuzzy,0.667,,,,,8597
U2275,טשילי,,,,,1,countries,no_match,,0.0,,,,,
U2276,טשעטהעם סקווער,,,,,1,venues,no_match,,0.0,,,,,
U2277,טשעטהעם-סקווער,,,,,1,addresses,no_match,,0.0,,,,,
U2278,טשעטשעלניק,,,,,1,settlements,no_match,,0.0,,,,,
U2279,טשעכאָ-סלאָוואָקייע,,,,,1,countries,no_match,,0.0,,,,,
U2280,טשעכאָסלאָוואַקיישן יידישן טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2281,טשעכאָסלאָוואָקייע,,,,,1,countries,no_match,,0.0,,,,,
U2282,טשעלונקינסקאָיע,,,,,1,place,no_match,,0.0,,,,,
U2283,טשעלסי טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2284,טשעלסי-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2285,טשעראָוויץ,,,,,1,settlements,no_match,,0.0,,,,,
U2286,טשערנאָוויץ ביי אַקסעלראָד,,,,,1,venues,no_match,,0.0,,,,,
U2287,טשערנאָוויצער יידישן טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2288,טשערנאָוויצער יידישן מלוכה טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2289,טשערנאָוויצער יידישן שפּיטאָל,,,,,1,place,no_match,,0.0,,,,,
U2290,טשערנאָוויצער יידישער מלוכה-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2291,טשערנאָוויצער כאָר-שול,,,,,1,venues,no_match,,0.0,,,,,
U2292,טשערנאָוויצער פילהאַרמאָניע,,,,,1,venues,no_match,,0.0,,,,,
U2293,טשערנאָוויצער קליינקונס-אַנסאַמבל,,,,,1,venues,no_match,,0.0,,,,,
U2294,טשערנאָוויצער רעאַל-שול,,,,,1,venues,no_match,,0.0,,,,,
U2295,טשערנאָוויצער שטאָט-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2296,טשערנאָוויצער שטאָטטעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2297,טשערנאָוויצער שניידער-זאַל,,,,,1,venues,no_match,,0.0,,,,,
U2298,טשערנאוויץ,,,,,1,settlements,name_exact,name_exact,0.95,6918,Chernivt︠s︡i (Ukraine),צ'רנוביץ (אוקראינה),,
U2299,טשערניגאָווער גוב,,,,,1,province,no_match,,0.0,,,,,
U2300,טשערניגאָווער גובערניע,,,,,1,province,no_match,,0.0,,,,,
U2301,טשערנינאָווער גוב.,,,,,1,province,no_match,,0.0,,,,,
U2302,טשערנינאָווער גובערניע,,,,,1,province,no_match,,0.0,,,,,
U2303,טשערפּאַנאָוו,,,,,1,settlements,no_match,,0.0,,,,,
U2304,טשערקאָס,,,,,1,settlements,fuzzy,fuzzy,0.75,,,,,10937
U2305,טשקאַלאָוו,,,,,1,place,no_match,,0.0,,,,,
U2306,יאַגעלאָנסקי-אוניווערזיטעט,,,,,1,venues,no_match,,0.0,,,,,
U2307,יאַנאָווער וואַלד,,,,,1,place,no_match,,0.0,,,,,
U2308,יאַנאָווער לאַגער,,,,,1,venues,no_match,,0.0,,,,,
U2309,יאַסי-פּאָדאָלאָי,,,,,1,place,no_match,,0.0,,,,,
U2310,יאַסער יידישן שפּיטאָל,,,,,1,venues,no_match,,0.0,,,,,
U2311,יאַסער פּאָמול ווערדע,,,,,1,venues,no_match,,0.0,,,,,
U2312,יאַסער קולטור-ליגע,,,,,1,venues,no_match,,0.0,,,,,
U2313,יאַראָטשינסקיס תלמוד תורה,,,,,1,venues,no_match,,0.0,,,,,
U2314,יאַראָנטשינסקיס שול,,,,,1,venues,no_match,,0.0,,,,,
U2315,יאָגאָלאַנסקי אוניווערזיטעט,,,,,1,venues,no_match,,0.0,,,,,
U2316,יאָהאַניסבורג,,,,,1,settlements,fuzzy,fuzzy,0.727,,,,,374
U2317,יאָהאָניסבורגער,,,,,1,settlements,fuzzy,fuzzy,0.615,,,,,374
U2318,יאָלדען-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2319,יאָנג מענס דראַמאַטישער קלאָב,,,,,1,venues,no_match,,0.0,,,,,
U2320,יאָסער טויבנהאַלע,,,,,1,venues,no_match,,0.0,,,,,
U2321,"יאָסער יידישן גאָרטן-טעאַטער „פּּאָמול ווערדע""",,,,,1,venues,no_match,,0.0,,,,,
U2322,יאָק וויפּאַריזשו,,,,,1,venues,no_match,,0.0,,,,,
U2323,יאָראָסלאָוול,,,,,1,settlements,fuzzy,fuzzy,0.75,,,,,9670
U2324,יאָרוגע,,,,,1,place,no_match,,0.0,,,,,
U2325,יאָשליקאָוו,,,,,1,place,no_match,,0.0,,,,,
U2326,יאָשע שענקערס בירשענק,,,,,1,venues,no_match,,0.0,,,,,
U2327,יבנה,,,,,1,venues,name_exact,name_exact,0.95,9637,Yavne (Israel),יבנה (ישראל),,
U2328,יהודה בלייך מעמאָריאָל אינסטיטוט,,,,,1,venues,no_match,,0.0,,,,,
U2329,יוגנט-פֿאַראיין,,,,,1,venues,no_match,,0.0,,,,,
U2330,יודיש קינצלער קאָבאַרעט,,,,,1,venues,no_match,,0.0,,,,,
U2331,יודען-ראַט,,,,,1,venues,no_match,,0.0,,,,,
U2332,יוזעפקא,,,,,1,settlements,no_match,,0.0,,,,,
U2333,יוזעפקאַ,,,,,1,settlements,no_match,,0.0,,,,,
U2334,יונג טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2335,יונגוואַרג,,,,,1,venues,fuzzy,fuzzy,0.625,,,,,1718
U2336,יונגען קינסטלערישן טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2337,יוניאָן טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2338,יוניאָן פֿילד,,,,,1,place,no_match,,0.0,,,,,
U2339,יוניאָןטעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2340,יוניוואוירסיטי און עלעם סטריט,,,,,1,venues,no_match,,0.0,,,,,
U2341,יוניע-טרופּע,,,,,1,venues,no_match,,0.0,,,,,
U2342,יוניענפעלד בית-עולם,,,,,1,place,no_match,,0.0,,,,,
U2343,יוניפעלד סעמעטער,,,,,1,place,no_match,,0.0,,,,,
U2344,יוסף פּערל-שול,,,,,1,venues,no_match,,0.0,,,,,
U2345,ייִדישן טעאטער ביי קאָמינסקין,,,,,1,venues,no_match,,0.0,,,,,
U2346,ייִדישע וואַריעטע-טעאַטערס,,,,,1,venues,no_match,,0.0,,,,,
U2347,ייד. טעאַטער אין דעטראָיט,,,,,1,venues,no_match,,0.0,,,,,
U2348,יידייכער מיטלשול,,,,,1,venues,no_match,,0.0,,,,,
U2349,יידיש,,,,,1,venues,no_match,,0.0,,,,,
U2350,יידיש נאַציאָנאַלן אַרבעטער-פֿאַרבאַנד,,,,,1,venues,no_match,,0.0,,,,,
U2351,יידיש פאַוויליאָן טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2352,יידיש קונסט-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2353,יידיש-וועלטלעכער שול,,,,,1,venues,no_match,,0.0,,,,,
U2354,יידיש-ליטעראַרישן קרייז,,,,,1,venues,no_match,,0.0,,,,,
U2355,יידיש-ענגליש וואָדעוויל-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2356,יידיש-רומענישער שול,,,,,1,venues,no_match,,0.0,,,,,
U2357,יידישן אַנסאַמבּל-קוּנסט-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2358,יידישן אַקאַדעמישן הויז,,,,,1,venues,no_match,,0.0,,,,,
U2359,יידישן אַקטיאָרן-פֿאַראיין,,,,,1,venues,no_match,,0.0,,,,,
U2360,יידישן אַרבעטער קולטור קלוב,,,,,1,venues,no_match,,0.0,,,,,
U2361,יידישן אַרבעטער-הויז,,,,,1,venues,no_match,,0.0,,,,,
U2362,"יידישן אַרבעטער-קלוב „קאָמוניסט""",,,,,1,venues,no_match,,0.0,,,,,
U2363,יידישן אַרטיסטן-פאַראיין,,,,,1,venues,no_match,,0.0,,,,,
U2364,יידישן אַרטיסטן-פאַריין,,,,,1,venues,no_match,,0.0,,,,,
U2365,יידישן אָפּערעטןטעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2366,יידישן בית עולם אין מעקסיקאָ סיטי,,,,,1,place,no_match,,0.0,,,,,
U2367,יידישן דזשעראַרד-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2368,יידישן דראַמאַטישן טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2369,יידישן הויז,,,,,1,venues,no_match,,0.0,,,,,
U2370,יידישן וואַריעטע,,,,,1,venues,no_match,,0.0,,,,,
U2371,יידישן וואָרעוויל- טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2372,יידישן וואָרעוויל-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2373,יידישן וויסנשאַפטלעכן אינסטיטוט,,,,,1,venues,no_match,,0.0,,,,,
U2374,יידישן טעאַטער אין טשעלסי,,,,,1,venues,no_match,,0.0,,,,,
U2375,יידישן טעאַטער אין נואַרק,,,,,1,venues,no_match,,0.0,,,,,
U2376,יידישן טעאַטער ביי זאַנדבערגן,,,,,1,venues,no_match,,0.0,,,,,
U2377,יידישן טעאַטער רעקלאָם,,,,,1,venues,no_match,,0.0,,,,,
U2378,יידישן טעאַטער פֿון אַרבעטער-יוגנט,,,,,1,venues,no_match,,0.0,,,,,
U2379,יידישן טעאַַטער,,,,,1,venues,no_match,,0.0,,,,,
U2380,יידישן טעאַטער-מוּזיי,,,,,1,venues,no_match,,0.0,,,,,
U2381,יידישן ליטעראַטן און זשורנאַליסטן-פֿאַראיין,,,,,1,venues,no_match,,0.0,,,,,
U2382,יידישן לעגיאָן,,,,,1,venues,no_match,,0.0,,,,,
U2383,יידישן לערער-סעמינאַר,,,,,1,venues,no_match,,0.0,,,,,
U2384,יידישן מוזיק-פאַרלאַג אין בערלין,,,,,1,venues,no_match,,0.0,,,,,
U2385,יידישן מוזיקאַלישן אינסטיטוט,,,,,1,venues,no_match,,0.0,,,,,
U2386,יידישן מלוכה טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2387,יידישן מלוכהטעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2388,יידישן מעוטים טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2389,יידישן מעטראָפּאָליטאָן-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2390,יידישן נאַציאָנאַלן אַרבעטער-פאַרבאַנד,,,,,1,venues,no_match,,0.0,,,,,
U2391,יידישן סטודענטן-פאַראיין,,,,,1,venues,no_match,,0.0,,,,,
U2392,יידישן סענטער,,,,,1,venues,no_match,,0.0,,,,,
U2393,יידישן פּאַוויליאָן-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2394,יידישן פּאָוויליאָן-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2395,יידישן פּראָספּעקט-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2396,יידישן פאָלקס-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2397,יידישן קאָמיוניט סענטער,,,,,1,venues,no_match,,0.0,,,,,
U2398,יידישן קאָמיוניטי סענטער,,,,,1,venues,no_match,,0.0,,,,,
U2399,יידישן קאָמעדיע-און אָפּערעטעס-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2400,יידישן קונסט טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2401,יידישן קונסט טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2402,יידישן קונסט-טעאטער,,,,,1,venues,no_match,,0.0,,,,,
U2403,יידישן קונסטטעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2404,יידישן קינדער-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2405,יידישן פֿאָלקס-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2406,יידישן פֿאָלקסטעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U2407,יידישע בינע,,,,,1,venues,no_match,,0.0,,,,,
